"peak_dt","flow","site_no"
1980-04-22,5,9066150
1980-04-30,8,9066150
1980-05-08,17,9066150
1980-05-23,66,9066150
1980-06-01,77,9066150
1980-06-11,125,9066150
1980-06-25,52,9066150
1980-07-26,16,9066150
1980-08-15,17,9066150
1980-08-26,8,9066150
1980-09-11,8,9066150
1980-10-25,3.9,9066150
1981-05-03,31,9066150
1981-05-21,12,9066150
1981-05-29,41,9066150
1981-06-09,83,9066150
1981-06-20,36,9066150
1981-07-02,31,9066150
1981-07-17,33,9066150
1981-08-13,8.6,9066150
1981-08-22,8.6,9066150
1981-09-01,9.3,9066150
1981-09-11,11,9066150
1981-09-21,6.4,9066150
1981-09-29,5.4,9066150
1981-10-08,7.4,9066150
1981-10-20,8,9066150
1981-11-03,5.4,9066150
1981-11-12,4.2,9066150
1982-04-24,6.8,9066150
1982-05-05,15,9066150
1982-05-13,17,9066150
1982-05-29,52,9066150
1982-06-10,63,9066150
1982-06-18,71,9066150
1982-06-30,80,9066150
1982-07-14,54,9066150
1982-07-29,44,9066150
1982-08-14,31,9066150
1982-08-30,14,9066150
1982-10-07,4.6,9066150
1982-10-16,5.9,9066150
1982-11-04,6.4,9066150
1983-05-12,8,9066150
1983-05-31,40,9066150
1983-06-12,59,9066150
1983-06-26,140,9066150
1983-07-09,115,9066150
1983-07-22,88,9066150
1983-08-05,80,9066150
1983-08-14,24,9066150
1983-08-25,23,9066150
1983-09-04,12,9066150
1983-09-20,8,9066150
1983-10-06,8,9066150
1983-10-14,11,9066150
1983-10-23,8.6,9066150
1984-05-22,59,9066150
1984-05-30,94,9066150
1984-06-14,85,9066150
1984-06-24,118,9066150
1984-07-02,133,9066150
1984-07-10,125,9066150
1984-07-21,80,9066150
1984-07-30,69,9066150
1984-08-16,28,9066150
1984-08-25,44,9066150
1984-09-08,13,9066150
1984-09-16,12,9066150
1984-09-28,9.3,9066150
1984-10-07,17,9066150
1984-11-03,4.6,9066150
1985-02-24,3.8,9066150
1985-03-06,4.5,9066150
1985-03-27,4,9066150
1985-04-18,14.2,9066150
1985-05-05,44,9066150
1985-05-19,19,9066150
1985-05-29,76.9,9066150
1985-06-08,154,9066150
1985-06-21,108,9066150
1985-07-05,50,9066150
1985-07-13,35.9,9066150
1985-07-22,57,9066150
1985-08-12,11.1,9066150
1985-08-21,4.97,9066150
1985-09-04,4.79,9066150
1985-09-16,3.9,9066150
1985-10-03,5.2,9066150
1985-10-11,6.7,9066150
1985-11-03,3.9,9066150
1986-01-17,4.6,9066150
1986-02-03,6.4,9066150
1986-04-08,5.9,9066150
1986-04-25,7.1,9066150
1986-05-05,32,9066150
1986-05-14,22,9066150
1986-05-28,46,9066150
1986-06-07,53,9066150
1986-06-17,53,9066150
1986-06-26,56,9066150
1986-07-05,58,9066150
1986-07-21,34,9066150
1986-08-12,9.3,9066150
1986-08-21,9.8,9066150
1986-09-01,8.8,9066150
1986-09-12,12,9066150
1986-09-26,7.1,9066150
1986-10-07,8.3,9066150
1986-10-24,7,9066150
1987-04-20,7.7,9066150
1987-05-01,23,9066150
1987-05-17,46,9066150
1987-06-08,41,9066150
1987-06-29,18,9066150
1987-07-12,9.5,9066150
1987-07-28,9.4,9066150
1987-08-07,5.4,9066150
1987-08-24,5.6,9066150
1987-09-17,6,9066150
1988-04-10,3.7,9066150
1988-04-21,8.8,9066150
1988-05-01,9.3,9066150
1988-05-18,41,9066150
1988-06-05,60,9066150
1988-06-19,44,9066150
1988-06-29,39,9066150
1988-07-31,7.2,9066150
1988-08-08,5.7,9066150
1988-08-17,4.8,9066150
1988-09-13,4.2,9066150
1989-04-24,17,9066150
1989-05-10,27,9066150
1989-05-23,36,9066150
1989-06-08,27,9066150
1989-06-16,32,9066150
1989-06-29,17,9066150
1989-07-12,14,9066150
1989-08-02,13,9066150
1989-08-12,6.9,9066150
1989-08-20,6.3,9066150
1989-09-13,4.4,9066150
1990-04-22,9.9,9066150
1990-05-07,11,9066150
1990-05-15,8.2,9066150
1990-05-28,37,9066150
1990-06-06,47,9066150
1990-06-18,43,9066150
1990-06-26,40,9066150
1990-07-04,28,9066150
1990-07-14,18,9066150
1990-07-25,14,9066150
1990-08-02,8.1,9066150
1990-08-19,6,9066150
1990-09-06,5.6,9066150
1990-09-18,5.4,9066150
1990-10-03,6,9066150
1990-10-11,5.7,9066150
1990-10-23,4.7,9066150
1990-11-08,4.6,9066150
1991-05-12,24,9066150
1991-05-30,36,9066150
1991-06-09,50,9066150
1991-06-17,64,9066150
1991-06-28,37,9066150
1991-07-08,25,9066150
1991-07-18,17,9066150
1991-07-26,12,9066150
1991-08-04,10,9066150
1991-08-13,7.2,9066150
1991-08-28,5.9,9066150
1991-09-09,12,9066150
1992-04-13,9,9066150
1992-05-05,42,9066150
1992-05-21,50,9066150
1992-06-05,39,9066150
1992-06-14,51,9066150
1992-06-24,44,9066150
1992-07-06,34,9066150
1992-07-20,13,9066150
1992-08-06,6.7,9066150
1992-08-17,11,9066150
1992-09-02,12,9066150
1992-09-18,6.2,9066150
1993-05-05,11,9066150
1993-05-21,49,9066150
1993-05-29,71,9066150
1993-06-07,50,9066150
1993-06-15,102,9066150
1993-06-29,79,9066150
1993-07-10,62,9066150
1993-07-26,31,9066150
1993-08-11,18,9066150
1993-08-22,11,9066150
1993-08-30,6.9,9066150
1993-09-08,10,9066150
1993-10-08,3.8,9066150
1993-10-16,4.1,9066150
1993-10-25,4.6,9066150
1994-04-23,20,9066150
1994-05-12,34,9066150
1994-05-20,48,9066150
1994-06-02,56,9066150
1994-06-14,34,9066150
1994-06-22,42,9066150
1994-07-03,14,9066150
1994-07-24,6.6,9066150
1994-08-01,5.2,9066150
1994-08-09,3.9,9066150
1994-08-20,6.1,9066150
1994-09-02,12,9066150
1994-09-13,4.1,9066150
1994-09-21,4.6,9066150
1994-10-12,5.7,9066150
1995-04-09,4.3,9066150
1995-05-12,5.1,9066150
1995-05-23,18,9066150
1995-06-07,57,9066150
1995-06-21,117,9066150
1995-07-01,78,9066150
1995-07-11,158,9066150
1995-07-22,80,9066150
1995-08-08,25,9066150
1995-08-22,18,9066150
1995-09-08,8,9066150
1995-09-21,5,9066150
1995-09-30,5.4,9066150
1995-10-13,6.4,9066150
1995-10-24,4.8,9066150
1996-04-03,3.8,9066150
1996-04-11,6.5,9066150
1996-04-25,6.5,9066150
1996-05-09,24,9066150
1996-05-20,101,9066150
1996-05-31,31,9066150
1996-06-08,99,9066150
1996-06-22,100,9066150
1996-07-11,40,9066150
1996-08-18,6.2,9066150
1996-08-27,5,9066150
1996-09-06,5,9066150
1996-09-15,7.6,9066150
1996-09-24,11,9066150
1996-10-03,9.6,9066150
1996-10-22,7.6,9066150
1996-10-30,4.4,9066150
1997-03-24,4.8,9066150
1997-04-04,5,9066150
1997-04-21,7.1,9066150
1997-05-18,48,9066150
1997-06-03,86,9066150
1997-06-12,66,9066150
