"peak_dt","flow","site_no"
1979-10-25,841,11367500
1980-01-15,2190,11367500
1980-02-19,3760,11367500
1980-02-28,1380,11367500
1980-03-15,1270,11367500
1980-04-06,1010,11367500
1980-04-21,1210,11367500
1980-04-29,1190,11367500
1980-05-10,1070,11367500
1980-05-22,943,11367500
1980-06-05,862,11367500
1980-06-13,837,11367500
1980-12-04,1180,11367500
1981-01-23,845,11367500
1981-02-14,1220,11367500
1981-02-24,861,11367500
1981-03-26,1280,11367500
1981-04-06,879,11367500
1981-04-25,918,11367500
1981-05-19,900,11367500
1981-11-16,3020,11367500
1981-11-24,1800,11367500
1981-12-07,899,11367500
1981-12-20,3540,11367500
1982-01-20,840,11367500
1982-02-16,2620,11367500
1982-03-02,2060,11367500
1982-03-11,1410,11367500
1982-03-28,1110,11367500
1982-04-14,2910,11367500
1982-04-25,1660,11367500
1982-05-08,1590,11367500
1982-05-18,1520,11367500
1982-06-11,1160,11367500
1982-06-29,1060,11367500
1982-08-29,865,11367500
1982-09-18,846,11367500
1982-10-06,829,11367500
1982-10-26,964,11367500
1982-11-08,826,11367500
1982-11-18,821,11367500
1982-11-30,961,11367500
1982-12-17,1900,11367500
1983-01-19,954,11367500
1983-01-27,4080,11367500
1983-02-13,2940,11367500
1983-03-01,2640,11367500
1983-03-13,4180,11367500
1983-03-31,2490,11367500
1983-04-09,1720,11367500
1983-04-24,2020,11367500
1983-05-06,1820,11367500
1983-05-15,1640,11367500
1983-05-29,2100,11367500
1983-06-09,1760,11367500
1983-06-18,1480,11367500
1983-07-02,1390,11367500
1983-09-23,1060,11367500
1983-10-23,1030,11367500
1983-11-02,1150,11367500
1983-11-11,1620,11367500
1983-12-03,1130,11367500
1983-12-11,2010,11367500
1983-12-26,1370,11367500
1984-02-14,1220,11367500
1984-02-24,1140,11367500
1984-03-15,2130,11367500
1984-04-08,1420,11367500
1984-04-17,1310,11367500
1984-05-04,1300,11367500
1984-05-12,1280,11367500
1984-05-20,1190,11367500
1984-06-07,1190,11367500
1984-07-18,982,11367500
1984-08-30,947,11367500
1984-09-20,935,11367500
1984-09-30,928,11367500
1984-10-11,930,11367500
1984-11-03,948,11367500
1984-11-13,1270,11367500
1984-11-28,949,11367500
1984-12-11,981,11367500
1985-01-07,891,11367500
1985-02-07,870,11367500
1985-02-15,861,11367500
1985-03-06,864,11367500
1985-03-16,861,11367500
1985-03-25,931,11367500
1985-04-15,1040,11367500
1985-04-29,917,11367500
1985-05-18,880,11367500
1985-06-02,876,11367500
1986-01-06,1000,11367500
1986-01-17,1320,11367500
1986-02-02,1610,11367500
1986-02-18,6490,11367500
1986-03-08,2370,11367500
1986-03-24,1430,11367500
1986-04-08,1170,11367500
1986-04-22,1060,11367500
1986-05-03,1090,11367500
1986-05-21,1020,11367500
1986-09-17,834,11367500
1987-02-13,1230,11367500
1987-03-13,2050,11367500
1987-04-04,872,11367500
1987-04-17,858,11367500
1987-05-01,912,11367500
1987-12-06,1160,11367500
1988-04-20,877,11367500
1988-04-30,841,11367500
1989-03-09,2920,11367500
1989-03-25,1860,11367500
1989-04-07,1040,11367500
1989-04-15,974,11367500
1989-05-10,863,11367500
1989-10-23,1120,11367500
1990-01-13,888,11367500
1990-03-04,863,11367500
1990-05-23,879,11367500
1990-05-31,989,11367500
1991-03-04,1280,11367500
1992-04-17,969,11367500
1993-03-18,3840,11367500
1993-04-05,1580,11367500
1993-04-17,1260,11367500
1993-04-26,1220,11367500
1993-05-04,1530,11367500
1993-05-20,1200,11367500
1993-06-01,2250,11367500
1995-01-14,3390,11367500
1995-02-01,1620,11367500
1995-03-10,5050,11367500
1995-03-20,2250,11367500
1995-04-07,3930,11367500
1995-04-17,1300,11367500
1995-05-02,2050,11367500
1995-05-21,1290,11367500
1995-06-03,1210,11367500
1995-06-15,1490,11367500
1995-09-15,832,11367500
1995-12-12,1210,11367500
1996-01-17,844,11367500
1996-02-06,1370,11367500
1996-02-21,3480,11367500
1996-03-12,1390,11367500
1996-03-21,1160,11367500
1996-04-02,1470,11367500
1996-04-17,1220,11367500
1996-04-25,1270,11367500
1996-05-18,3190,11367500
1996-05-27,1220,11367500
1996-06-25,908,11367500
1996-07-13,867,11367500
1996-07-28,850,11367500
1996-08-14,832,11367500
1996-09-15,816,11367500
1996-11-20,1250,11367500
1996-12-10,3240,11367500
1997-01-01,11900,11367500
1997-01-27,1650,11367500
1997-03-02,1100,11367500
1997-03-18,1090,11367500
1997-04-20,1220,11367500
1997-05-24,919,11367500
1997-06-04,923,11367500
1997-06-12,898,11367500
1997-06-30,870,11367500
1997-08-20,835,11367500
1997-09-14,815,11367500
1997-11-25,1150,11367500
1997-12-08,928,11367500
1997-12-17,815,11367500
1998-01-04,995,11367500
