"peak_dt","flow","site_no"
1979-10-20,82,6218500
1980-04-21,176,6218500
1980-05-08,570,6218500
1980-05-23,861,6218500
1980-06-03,391,6218500
1980-06-13,735,6218500
1980-06-21,738,6218500
1980-07-01,530,6218500
1980-07-09,354,6218500
1980-07-30,172,6218500
1980-08-09,122,6218500
1980-08-20,110,6218500
1980-08-28,109,6218500
1980-09-19,154,6218500
1980-10-15,95,6218500
1980-10-25,85,6218500
1980-11-08,115,6218500
1980-11-21,82,6218500
1981-04-19,124,6218500
1981-05-02,444,6218500
1981-05-11,159,6218500
1981-05-20,306,6218500
1981-05-31,646,6218500
1981-06-09,1400,6218500
1981-06-24,438,6218500
1981-07-07,250,6218500
1981-07-19,135,6218500
1981-07-27,147,6218500
1981-08-10,103,6218500
1981-08-22,110,6218500
1981-08-30,83,6218500
1981-10-13,80,6218500
1982-04-12,100,6218500
1982-04-25,131,6218500
1982-05-03,214,6218500
1982-05-27,796,6218500
1982-06-04,436,6218500
1982-06-25,1430,6218500
1982-07-09,770,6218500
1982-07-29,557,6218500
1982-08-09,322,6218500
1982-08-20,220,6218500
1982-08-31,203,6218500
1982-09-17,177,6218500
1982-09-28,249,6218500
1982-10-16,135,6218500
1982-10-27,121,6218500
1982-11-07,90,6218500
1982-12-03,86,6218500
1982-12-22,84,6218500
1983-03-12,84,6218500
1983-04-24,189,6218500
1983-05-08,126,6218500
1983-05-16,100,6218500
1983-05-30,1020,6218500
1983-06-11,1120,6218500
1983-06-24,729,6218500
1983-07-02,680,6218500
1983-07-10,624,6218500
1983-07-26,304,6218500
1983-08-20,336,6218500
1983-09-09,195,6218500
1983-09-19,109,6218500
1983-09-30,185,6218500
1983-10-11,132,6218500
1983-10-24,111,6218500
1983-11-08,117,6218500
1983-11-18,90,6218500
1983-12-10,100,6218500
1983-12-28,86,6218500
1984-01-08,98,6218500
1984-04-08,91.1,6218500
1984-04-18,147,6218500
1984-04-28,93,6218500
1984-05-10,128,6218500
1984-05-20,654,6218500
1984-05-31,1190,6218500
1984-06-18,823,6218500
1984-06-27,821,6218500
1984-07-08,499,6218500
1984-07-23,537,6218500
1984-08-01,261,6218500
1984-08-17,176,6218500
1984-08-26,150,6218500
1984-09-04,112,6218500
1984-09-12,147,6218500
1984-09-23,135,6218500
1984-10-01,135,6218500
1984-10-12,106,6218500
1984-10-24,104,6218500
1984-11-06,96.8,6218500
1984-11-19,83,6218500
1984-12-10,84,6218500
1985-04-17,209,6218500
1985-04-26,90,6218500
1985-05-04,579,6218500
1985-05-17,360,6218500
1985-05-27,796,6218500
1985-06-08,859,6218500
1985-06-16,450,6218500
1985-06-26,325,6218500
1985-07-12,155,6218500
1985-07-31,243,6218500
1985-08-19,94.8,6218500
1985-08-28,114,6218500
1985-09-12,120,6218500
1985-10-02,94.3,6218500
1985-10-12,88.3,6218500
1985-10-25,94.9,6218500
1985-11-02,86.9,6218500
1985-11-14,88,6218500
1986-03-08,87,6218500
1986-03-31,151,6218500
1986-04-09,145,6218500
1986-04-24,270,6218500
1986-05-04,324,6218500
1986-05-14,160,6218500
1986-05-22,498,6218500
1986-06-03,1800,6218500
1986-06-12,1250,6218500
1986-07-05,452,6218500
1986-07-17,336,6218500
1986-07-25,330,6218500
1986-08-04,201,6218500
1986-08-17,164,6218500
1986-08-27,188,6218500
1986-09-09,178,6218500
1986-09-19,190,6218500
1986-09-28,169,6218500
1986-10-07,175,6218500
1986-10-21,181,6218500
1986-11-03,120,6218500
1986-11-16,100,6218500
1986-11-24,100,6218500
1987-04-06,147,6218500
1987-04-18,204,6218500
1987-05-01,520,6218500
1987-05-10,562,6218500
1987-05-18,760,6218500
1987-05-29,450,6218500
1987-06-09,538,6218500
1987-07-01,180,6218500
1987-07-18,433,6218500
1987-07-28,158,6218500
1987-08-15,133,6218500
1987-08-25,143,6218500
1987-09-04,92,6218500
1987-11-03,81,6218500
1988-04-07,96,6218500
1988-04-18,180,6218500
1988-05-01,134,6218500
1988-05-09,110,6218500
1988-05-17,553,6218500
1988-05-27,587,6218500
1988-06-05,654,6218500
1988-06-18,308,6218500
1988-06-26,250,6218500
1988-07-05,141,6218500
1988-08-04,87,6218500
1988-08-13,79,6218500
1989-04-08,149,6218500
1989-04-23,203,6218500
1989-05-02,139,6218500
1989-05-11,548,6218500
1989-05-24,541,6218500
1989-06-08,916,6218500
1989-06-16,976,6218500
1989-07-01,493,6218500
1989-07-10,463,6218500
1989-07-24,243,6218500
1989-08-02,179,6218500
1989-08-15,139,6218500
1989-08-25,116,6218500
1989-09-09,143,6218500
1989-09-18,120,6218500
1989-09-28,120,6218500
1989-10-16,83,6218500
1989-10-28,93,6218500
1989-11-05,105,6218500
1989-11-16,100,6218500
1989-11-26,92,6218500
1990-04-04,148,6218500
1990-04-12,126,6218500
1990-04-22,200,6218500
1990-05-07,254,6218500
1990-05-19,172,6218500
1990-05-30,502,6218500
1990-06-11,859,6218500
1990-06-24,640,6218500
1990-07-21,270,6218500
1990-07-30,170,6218500
1990-08-11,125,6218500
1990-08-21,139,6218500
1990-09-06,94,6218500
1990-09-20,120,6218500
1990-10-06,86,6218500
1990-10-16,101,6218500
1990-10-26,83,6218500
1990-11-08,104,6218500
1991-03-12,80,6218500
1991-04-06,142,6218500
1991-04-22,107,6218500
1991-05-11,236,6218500
1991-05-25,782,6218500
1991-06-13,1390,6218500
1991-06-30,397,6218500
1991-07-24,247,6218500
1991-08-01,167,6218500
1991-08-16,143,6218500
1991-08-28,131,6218500
1991-09-15,124,6218500
1991-09-29,97,6218500
1991-10-10,85,6218500
1991-10-18,90,6218500
1991-10-27,87,6218500
1991-11-07,80,6218500
1991-11-15,84,6218500
1992-04-18,111,6218500
1992-04-30,192,6218500
1992-05-08,368,6218500
1992-05-22,424,6218500
1992-06-03,229,6218500
1992-06-16,219,6218500
1992-06-25,313,6218500
1992-07-13,137,6218500
1992-07-21,173,6218500
1992-08-05,81,6218500
1992-09-05,82,6218500
2001-05-01,185,6218500
2001-05-16,1080,6218500
2001-05-27,416,6218500
2001-06-11,188,6218500
2001-06-25,161,6218500
2001-07-10,94,6218500
2002-04-02,98,6218500
2002-04-15,129,6218500
2002-04-27,81,6218500
2002-05-05,101,6218500
2002-05-21,530,6218500
2002-06-01,896,6218500
2002-06-18,492,6218500
2002-06-28,342,6218500
2002-07-19,165,6218500
2002-08-04,95,6218500
2003-04-01,79,6218500
2003-04-14,91.3,6218500
2003-04-25,103,6218500
2003-05-08,90.3,6218500
2003-05-17,210,6218500
2003-05-31,1180,6218500
2003-06-11,455,6218500
2003-07-01,262,6218500
2003-07-17,144,6218500
2003-07-25,122,6218500
2003-08-04,98.5,6218500
2003-08-13,96.1,6218500
2003-08-22,87.2,6218500
2003-08-31,135,6218500
2003-09-11,113,6218500
2004-03-23,84.5,6218500
2004-04-06,85.3,6218500
2004-04-14,88.4,6218500
2004-04-28,112,6218500
2004-05-07,353,6218500
2004-05-20,258,6218500
2004-05-29,305,6218500
2004-06-10,617,6218500
2004-06-26,380,6218500
2004-07-05,313,6218500
2004-07-15,168,6218500
2004-07-23,176,6218500
2004-08-26,110,6218500
2004-09-04,98.8,6218500
2004-09-16,82.4,6218500
2004-09-30,83.5,6218500
2004-10-21,80.3,6218500
2005-04-18,81.7,6218500
2005-04-26,94.1,6218500
2005-05-11,164,6218500
2005-05-24,844,6218500
2005-06-01,497,6218500
2005-06-12,302,6218500
2005-06-23,705,6218500
2005-07-02,340,6218500
2005-07-11,191,6218500
2005-07-23,106,6218500
2005-08-01,112,6218500
2005-08-11,90.8,6218500
2005-08-19,172,6218500
2005-09-13,83.2,6218500
2005-09-25,109,6218500
2005-10-08,95.5,6218500
2005-10-16,81.2,6218500
2006-04-06,109,6218500
2006-04-16,110,6218500
2006-05-01,156,6218500
2006-05-20,824,6218500
2006-06-09,689,6218500
2006-06-26,251,6218500
2006-07-06,189,6218500
2006-07-21,105,6218500
2006-08-01,97.1,6218500
2006-08-16,81.7,6218500
2006-08-27,80.7,6218500
2006-09-22,86.6,6218500
2006-10-11,88,6218500
2006-10-20,83.2,6218500
2006-11-09,98.5,6218500
2006-11-17,80.1,6218500
2007-03-20,83,6218500
2007-05-03,216,6218500
2007-05-14,411,6218500
2007-05-28,171,6218500
2007-06-06,221,6218500
2007-06-16,179,6218500
2007-07-07,91.5,6218500
2007-07-27,94.8,6218500
2007-08-19,96.9,6218500
2007-10-06,87.6,6218500
2007-10-20,89.9,6218500
2008-04-15,135,6218500
2008-05-07,140,6218500
2008-05-21,907,6218500
2008-06-03,623,6218500
2008-06-23,969,6218500
2008-07-03,723,6218500
2008-07-17,300,6218500
2008-08-08,148,6218500
2008-09-01,126,6218500
2008-09-11,101,6218500
2008-09-21,100,6218500
2008-10-05,83.1,6218500
2008-10-15,92.7,6218500
2008-10-24,81.4,6218500
2008-11-03,86.5,6218500
2008-11-13,86,6218500
2009-03-11,84.6,6218500
2009-04-15,78.4,6218500
2009-04-23,133,6218500
2009-05-12,122,6218500
2009-05-21,611,6218500
2009-06-02,1410,6218500
2009-06-12,875,6218500
2009-06-21,986,6218500
2009-07-04,717,6218500
2009-07-20,331,6218500
2009-07-28,273,6218500
2009-08-07,189,6218500
2009-08-15,152,6218500
2009-08-24,143,6218500
2009-09-07,113,6218500
2009-09-16,98.9,6218500
2009-10-05,93.9,6218500
2009-10-14,99.9,6218500
2009-10-24,89.6,6218500
2010-04-22,134,6218500
2010-05-20,154,6218500
2010-05-29,248,6218500
2010-06-07,845,6218500
2010-06-17,766,6218500
2010-06-26,613,6218500
2010-07-13,274,6218500
2010-07-22,216,6218500
