"peak_dt","flow","site_no"
1979-10-25,20,12447390
1979-11-03,9.5,12447390
1980-05-06,280,12447390
1980-05-22,170,12447390
1980-06-17,221,12447390
1980-07-04,51,12447390
1980-07-12,42,12447390
1980-08-03,18,12447390
1980-08-18,20,12447390
1980-09-02,11,12447390
1980-09-14,20,12447390
1980-09-23,10,12447390
1980-12-28,14,12447390
1981-01-23,8.7,12447390
1981-04-20,11,12447390
1981-05-01,74,12447390
1981-05-15,45,12447390
1981-05-25,395,12447390
1981-06-06,135,12447390
1981-06-16,74,12447390
1981-06-26,68,12447390
1981-07-18,53,12447390
1981-07-30,27,12447390
1981-08-15,16,12447390
1981-09-01,12,12447390
1981-09-28,10,12447390
1981-10-07,33,12447390
1981-10-17,15,12447390
1981-10-28,51,12447390
1981-11-12,25,12447390
1981-11-21,19,12447390
1981-11-29,16,12447390
1981-12-13,13,12447390
1982-01-17,8.4,12447390
1982-04-28,12,12447390
1982-05-07,24,12447390
1982-05-17,81,12447390
1982-05-25,260,12447390
1982-06-02,230,12447390
1982-06-14,360,12447390
1982-07-26,24,12447390
1982-08-30,13,12447390
1982-09-12,10,12447390
1982-09-26,12,12447390
1982-10-26,13,12447390
1983-04-24,30,12447390
1983-05-05,60,12447390
1983-05-30,350,12447390
1983-06-08,270,12447390
1983-06-17,204,12447390
1983-06-29,117,12447390
1983-07-12,59,12447390
1983-07-28,35,12447390
1983-08-11,35,12447390
1983-09-01,26,12447390
1983-09-11,22,12447390
1983-10-03,11,12447390
1983-10-12,9.2,12447390
1983-10-22,10,12447390
1983-11-04,19,12447390
1983-11-16,11,12447390
1983-11-25,9.8,12447390
1984-01-06,26,12447390
1984-03-21,8.9,12447390
1984-04-17,17.6,12447390
1984-04-28,16.5,12447390
1984-05-09,20.9,12447390
1984-05-20,41.6,12447390
1984-05-30,152,12447390
1984-06-15,284,12447390
1984-06-23,283,12447390
1984-07-26,29.6,12447390
1984-08-05,24,12447390
1984-08-13,18.6,12447390
1984-08-27,15,12447390
1984-09-06,10.3,12447390
1984-10-11,16.9,12447390
1985-04-16,25.2,12447390
1985-05-03,36.7,12447390
1985-05-13,27.7,12447390
1985-05-22,289,12447390
1985-06-07,152,12447390
1985-07-17,20.8,12447390
1985-08-02,12,12447390
1985-09-14,8.48,12447390
1986-04-11,16,12447390
1986-04-22,25.4,12447390
1986-05-09,24.4,12447390
1986-05-20,82.1,12447390
1986-05-30,495,12447390
1986-06-18,80.2,12447390
1986-06-29,38.1,12447390
1986-07-16,31.7,12447390
1986-07-27,18.4,12447390
1986-08-12,15.6,12447390
1986-09-24,8.58,12447390
1986-10-27,9.79,12447390
1987-04-09,10,12447390
1987-04-20,16,12447390
1987-05-01,228,12447390
1987-05-09,280,12447390
1987-05-28,112,12447390
1987-06-09,117,12447390
1987-07-03,26.8,12447390
1987-07-12,18.3,12447390
1987-07-26,23.1,12447390
1987-08-14,11.4,12447390
1988-04-17,63,12447390
1988-04-29,47,12447390
1988-05-13,246,12447390
1988-05-28,174,12447390
1988-06-08,110,12447390
1988-06-17,175,12447390
1988-06-27,86,12447390
1988-07-11,40,12447390
1988-08-17,12,12447390
1988-10-16,8.9,12447390
1989-04-21,29,12447390
1989-05-10,181,12447390
1989-05-22,79,12447390
1989-06-05,205,12447390
1989-06-30,40,12447390
1989-07-11,26,12447390
1989-08-03,9.8,12447390
1989-08-16,9.9,12447390
1989-09-03,8.3,12447390
1989-10-23,16,12447390
1989-11-11,8.7,12447390
1990-04-11,22,12447390
