"peak_dt","flow","site_no"
1993-03-28,157,13295000
1993-04-09,139,13295000
1993-04-24,175,13295000
1993-05-03,384,13295000
1993-05-21,983,13295000
1993-06-07,962,13295000
1993-06-22,813,13295000
1993-07-03,462,13295000
1993-07-17,250,13295000
1993-07-26,247,13295000
1993-08-08,188,13295000
1993-08-16,266,13295000
1993-10-08,114,13295000
1994-04-02,121,13295000
1994-04-18,335,13295000
1994-05-04,183,13295000
1994-05-13,441,13295000
1994-05-28,362,13295000
1994-06-14,276,13295000
1994-10-28,140,13295000
1995-01-10,108,13295000
1995-02-05,133,13295000
1995-03-15,142,13295000
1995-04-07,290,13295000
1995-04-18,197,13295000
1995-04-28,298,13295000
1995-05-11,465,13295000
1995-05-23,695,13295000
1995-06-06,1020,13295000
1995-06-19,972,13295000
1995-06-28,886,13295000
1995-07-10,746,13295000
1995-07-20,409,13295000
1995-07-30,289,13295000
1995-08-23,188,13295000
1995-09-04,106,13295000
1995-10-04,131,13295000
1995-10-18,151,13295000
1995-11-12,354,13295000
1995-11-22,116,13295000
1995-12-01,508,13295000
1995-12-13,339,13295000
1995-12-21,110,13295000
1995-12-31,130,13295000
1996-01-15,121,13295000
1996-02-09,201,13295000
1996-03-22,108,13295000
1996-04-02,114,13295000
1996-04-10,315,13295000
1996-05-01,549,13295000
1996-05-18,1540,13295000
1996-05-28,970,13295000
1996-06-10,1460,13295000
1996-06-25,775,13295000
1996-07-05,911,13295000
1996-07-30,328,13295000
1996-08-14,168,13295000
1996-09-06,116,13295000
1996-09-16,136,13295000
1996-10-14,113,13295000
1996-10-24,127,13295000
1996-11-08,104,13295000
1996-11-19,726,13295000
1996-11-28,131,13295000
1996-12-10,168,13295000
1996-12-21,142,13295000
1997-01-02,487,13295000
1997-01-18,187,13295000
1997-02-01,170,13295000
1997-02-10,130,13295000
1997-02-19,111,13295000
1997-03-02,107,13295000
1997-03-27,200,13295000
1997-04-27,586,13295000
1997-05-06,631,13295000
1997-05-18,1370,13295000
1997-06-01,1250,13295000
1997-06-11,1600,13295000
1997-07-01,757,13295000
1997-07-10,553,13295000
1997-07-19,438,13295000
1997-07-31,307,13295000
1997-08-12,237,13295000
1997-08-24,163,13295000
1997-09-11,224,13295000
1997-10-02,129,13295000
1997-10-10,167,13295000
1997-10-23,123,13295000
1997-10-31,260,13295000
1997-11-08,140,13295000
1997-11-24,118,13295000
1997-12-08,122,13295000
1997-12-18,116,13295000
1998-01-02,115,13295000
1998-01-17,115,13295000
1998-03-25,180,13295000
1998-04-03,145,13295000
1998-04-11,143,13295000
1998-04-24,440,13295000
1998-05-10,573,13295000
1998-05-26,599,13295000
1998-06-04,540,13295000
1998-06-16,587,13295000
1998-06-26,883,13295000
1998-07-05,560,13295000
1998-07-25,199,13295000
1998-08-10,143,13295000
1998-09-10,181,13295000
1998-09-21,101,13295000
1998-10-02,109,13295000
1998-11-24,120,13295000
1998-12-03,121,13295000
1998-12-11,105,13295000
1998-12-26,111,13295000
1999-01-31,110,13295000
1999-03-01,101,13295000
1999-03-26,143,13295000
1999-04-08,112,13295000
1999-04-21,270,13295000
1999-05-02,535,13295000
1999-05-12,393,13295000
1999-05-30,1220,13295000
1999-06-19,1190,13295000
1999-07-01,639,13295000
1999-08-06,199,13295000
1999-08-29,156,13295000
1999-10-28,187,13295000
1999-11-05,131,13295000
1999-11-26,188,13295000
1999-12-15,104,13295000
2000-03-28,106,13295000
2000-04-05,172,13295000
2000-04-21,410,13295000
2000-05-05,539,13295000
2000-05-25,677,13295000
2000-06-13,707,13295000
2000-07-19,131,13295000
2000-10-12,112,13295000
2000-10-21,107,13295000
2000-10-29,112,13295000
2000-12-04,104,13295000
2000-12-14,111,13295000
2001-03-25,154,13295000
2001-04-19,130,13295000
2001-04-28,231,13295000
2001-05-16,582,13295000
2001-05-27,338,13295000
2001-06-04,240,13295000
2001-06-12,213,13295000
2001-06-28,117,13295000
2001-10-23,128,13295000
2001-10-31,154,13295000
2001-12-06,105,13295000
2001-12-30,104,13295000
2002-04-03,127,13295000
2002-04-14,644,13295000
2002-04-23,248,13295000
2002-05-03,313,13295000
2002-05-21,592,13295000
2002-06-01,853,13295000
2002-06-19,531,13295000
2002-07-08,241,13295000
2002-07-19,157,13295000
2003-02-02,172,13295000
2003-03-23,160,13295000
2003-04-02,145,13295000
2003-04-13,289,13295000
2003-04-23,356,13295000
2003-05-04,326,13295000
2003-05-16,398,13295000
2003-05-31,1350,13295000
2003-06-10,881,13295000
2003-06-20,767,13295000
2003-06-30,379,13295000
2003-07-27,150,13295000
2003-08-04,127,13295000
2003-08-23,127,13295000
2003-11-20,106,13295000
2003-12-07,122,13295000
2004-02-22,106,13295000
2004-03-26,190,13295000
2004-04-08,262,13295000
2004-04-20,180,13295000
2004-04-28,216,13295000
2004-05-06,389,13295000
2004-05-19,349,13295000
2004-05-29,507,13295000
2004-06-06,508,13295000
2004-06-19,333,13295000
2004-06-30,321,13295000
2004-07-19,193,13295000
2004-08-26,128,13295000
2004-09-19,165,13295000
2004-10-18,109,13295000
2004-10-29,116,13295000
2005-04-08,216,13295000
2005-04-17,213,13295000
2005-04-28,299,13295000
2005-05-10,362,13295000
2005-05-19,742,13295000
2005-06-01,642,13295000
2005-06-17,339,13295000
2005-06-28,358,13295000
2005-07-10,196,13295000
2005-11-08,150,13295000
2005-12-29,120,13295000
2006-04-08,161,13295000
2006-04-16,326,13295000
2006-04-30,797,13295000
2006-05-21,1430,13295000
2006-06-09,1070,13295000
2006-06-29,487,13295000
2006-07-24,163,13295000
2006-09-22,110,13295000
2006-10-07,178,13295000
2006-10-16,121,13295000
2006-11-08,443,13295000
2006-11-21,267,13295000
2006-12-01,105,13295000
2006-12-15,133,13295000
2007-03-14,150,13295000
2007-03-26,243,13295000
2007-04-09,363,13295000
2007-04-18,279,13295000
2007-05-03,536,13295000
2007-05-21,649,13295000
2007-06-11,448,13295000
2007-07-18,110,13295000
2007-07-26,102,13295000
2007-09-23,107,13295000
2007-10-20,335,13295000
2007-10-30,140,13295000
2007-11-18,317,13295000
2007-11-26,122,13295000
2007-12-05,139,13295000
2007-12-13,115,13295000
2007-12-24,115,13295000
2008-01-04,110,13295000
2008-01-17,105,13295000
2008-02-02,105,13295000
2008-03-01,110,13295000
2008-04-19,170,13295000
2008-04-29,258,13295000
2008-05-07,592,13295000
2008-05-21,1140,13295000
2008-06-02,789,13295000
2008-06-10,546,13295000
2008-06-23,712,13295000
2008-07-01,613,13295000
2008-07-23,238,13295000
2008-08-08,134,13295000
2008-09-21,113,13295000
2008-11-02,151,13295000
2008-11-13,199,13295000
2009-04-14,131,13295000
2009-04-23,472,13295000
2009-05-07,537,13295000
2009-05-20,840,13295000
2009-06-06,1020,13295000
2009-06-17,652,13295000
2009-06-26,464,13295000
2009-07-04,373,13295000
2009-07-13,259,13295000
2009-07-26,152,13295000
2009-08-07,179,13295000
2009-08-30,131,13295000
2009-10-03,117,13295000
2009-10-15,193,13295000
2009-10-24,117,13295000
2009-11-06,108,13295000
2010-04-21,422,13295000
2010-05-04,239,13295000
2010-05-20,464,13295000
2010-06-05,1870,13295000
2010-06-16,715,13295000
2010-06-26,551,13295000
2010-07-27,163,13295000
2010-08-10,140,13295000
2010-09-01,106,13295000
2010-09-10,115,13295000
2010-10-25,190,13295000
2010-11-08,136,13295000
2010-11-16,106,13295000
2010-12-14,114,13295000
2011-01-17,110,13295000
2011-01-28,108,13295000
2011-04-02,138,13295000
2011-04-18,170,13295000
2011-04-28,125,13295000
2011-05-08,502,13295000
2011-05-16,811,13295000
2011-05-26,820,13295000
2011-06-15,800,13295000
2011-06-24,998,13295000
2011-07-05,850,13295000
2011-07-14,628,13295000
2011-08-02,267,13295000
2011-08-21,140,13295000
2011-09-04,116,13295000
2011-09-16,133,13295000
2011-10-11,201,13295000
2011-10-31,126,13295000
2011-11-17,108,13295000
2011-11-28,113,13295000
2011-12-31,120,13295000
2012-03-23,146,13295000
2012-03-31,306,13295000
2012-04-18,399,13295000
2012-04-26,1170,13295000
2012-05-10,616,13295000
2012-05-23,952,13295000
2012-06-05,1020,13295000
2012-06-18,639,13295000
2012-06-26,607,13295000
2012-07-10,365,13295000
2012-08-08,131,13295000
2012-08-20,113,13295000
2012-10-16,143,13295000
2012-10-29,268,13295000
2012-11-09,136,13295000
2012-11-21,186,13295000
2012-12-02,323,13295000
2012-12-12,141,13295000
2013-03-16,121,13295000
2013-04-05,301,13295000
2013-04-13,224,13295000
2013-04-21,177,13295000
2013-04-29,311,13295000
2013-05-15,739,13295000
2013-05-29,357,13295000
2013-06-11,385,13295000
2013-06-26,352,13295000
2013-07-17,112,13295000
2013-09-30,772,13295000
2013-10-29,112,13295000
2013-11-08,168,13295000
2013-11-20,121,13295000
2013-12-02,123,13295000
2014-03-10,183,13295000
2014-03-20,108,13295000
2014-03-29,110,13295000
2014-04-13,294,13295000
2014-04-21,585,13295000
2014-05-04,681,13295000
2014-05-18,793,13295000
2014-05-28,955,13295000
2014-06-05,704,13295000
2014-06-16,547,13295000
2014-06-28,491,13295000
2014-07-21,208,13295000
2014-07-31,173,13295000
2014-08-14,208,13295000
2014-08-23,175,13295000
2014-08-31,116,13295000
2014-09-29,161,13295000
2014-10-16,107,13295000
2014-10-24,169,13295000
2014-11-02,156,13295000
2014-11-10,127,13295000
2014-11-29,138,13295000
2014-12-13,119,13295000
2014-12-21,112,13295000
2015-01-19,113,13295000
2015-01-28,104,13295000
2015-02-09,229,13295000
2015-02-19,119,13295000
2015-03-16,288,13295000
2015-04-01,341,13295000
2015-04-14,221,13295000
2015-04-24,347,13295000
2015-05-06,441,13295000
2015-05-22,463,13295000
2015-06-02,483,13295000
2015-06-10,458,13295000
2015-07-11,137,13295000
2015-07-19,111,13295000
2015-07-28,106,13295000
2015-09-16,123,13295000
2015-11-01,145,13295000
2015-12-09,120,13295000
2016-03-12,148,13295000
2016-03-22,131,13295000
2016-04-04,193,13295000
2016-04-13,694,13295000
