"peak_dt","flow","site_no"
1979-10-25,1890,14325000
1979-11-05,890,14325000
1979-11-24,5050,14325000
1979-12-03,4880,14325000
1979-12-21,3590,14325000
1979-12-31,3840,14325000
1980-01-13,13500,14325000
1980-02-03,673,14325000
1980-02-23,2400,14325000
1980-03-06,631,14325000
1980-03-14,7020,14325000
1980-04-01,751,14325000
1980-04-09,2830,14325000
1980-04-21,3040,14325000
1980-05-10,365,14325000
1980-05-25,877,14325000
1980-06-04,342,14325000
1980-10-14,509,14325000
1980-11-07,3150,14325000
1980-11-22,1590,14325000
1980-12-02,14100,14325000
1980-12-16,615,14325000
1980-12-25,9000,14325000
1981-01-28,2240,14325000
1981-02-05,538,14325000
1981-02-14,2530,14325000
1981-02-24,1240,14325000
1981-03-04,1030,14325000
1981-03-16,817,14325000
1981-03-26,2370,14325000
1981-04-12,1860,14325000
1981-04-26,380,14325000
1981-05-19,496,14325000
1981-06-14,451,14325000
1981-09-27,740,14325000
1981-10-07,1780,14325000
1981-10-29,2220,14325000
1981-11-17,7280,14325000
1981-12-06,17900,14325000
1981-12-19,12600,14325000
1981-12-29,5010,14325000
1982-01-18,1890,14325000
1982-01-26,4780,14325000
1982-02-14,10700,14325000
1982-03-01,5160,14325000
1982-03-09,1460,14325000
1982-04-03,2720,14325000
1982-04-13,10200,14325000
1982-04-23,1930,14325000
1982-05-07,588,14325000
1982-10-29,2350,14325000
1982-11-19,2930,14325000
1982-12-04,5030,14325000
1982-12-16,12300,14325000
1983-01-04,1070,14325000
1983-01-26,8070,14325000
1983-02-09,5840,14325000
1983-02-18,15400,14325000
1983-02-26,2850,14325000
1983-03-10,5100,14325000
1983-03-30,9430,14325000
1983-04-24,686,14325000
1983-05-09,1360,14325000
1983-07-02,512,14325000
1983-08-30,545,14325000
1983-11-06,1420,14325000
1983-11-17,5930,14325000
1983-12-07,7040,14325000
1983-12-15,5520,14325000
1983-12-30,5980,14325000
1984-01-11,686,14325000
1984-01-26,492,14325000
1984-02-13,12200,14325000
1984-02-25,4330,14325000
1984-03-16,4680,14325000
1984-03-27,1990,14325000
1984-04-10,3340,14325000
1984-04-20,694,14325000
1984-05-02,2480,14325000
1984-05-11,543,14325000
1984-05-23,275,14325000
1984-06-07,1400,14325000
1984-10-13,289,14325000
1984-11-02,6510,14325000
1984-11-12,8000,14325000
1984-11-20,1860,14325000
1984-11-28,8950,14325000
1984-12-13,1430,14325000
1984-12-30,1730,14325000
1985-02-03,293,14325000
1985-02-12,4120,14325000
1985-02-20,815,14325000
1985-03-05,643,14325000
1985-03-24,3180,14325000
1985-04-02,2240,14325000
1985-04-23,766,14325000
1985-05-03,298,14325000
1985-06-07,2530,14325000
1985-10-23,1710,14325000
