"peak_dt","flow","site_no"
1982-10-27,9.2,6289600
1982-12-18,8.5,6289600
1983-03-30,10,6289600
1983-04-15,8.9,6289600
1983-04-25,19,6289600
1983-05-13,22,6289600
1983-05-28,47,6289600
1983-06-12,40,6289600
1983-08-04,9.2,6289600
1983-09-19,8.6,6289600
1983-09-28,9.4,6289600
1983-10-11,8.49,6289600
1983-10-24,8.16,6289600
1984-01-27,8,6289600
1984-03-22,17.3,6289600
1984-04-07,15.4,6289600
1984-04-25,25.3,6289600
1984-05-04,39.2,6289600
1984-05-16,176,6289600
1984-05-31,77.1,6289600
1984-06-16,59,6289600
1984-08-02,14.3,6289600
1984-08-19,12.2,6289600
1984-09-01,11,6289600
1984-09-09,10.2,6289600
1984-09-24,11,6289600
1985-04-02,12,6289600
1985-04-10,10.8,6289600
1985-04-19,11,6289600
1985-05-11,22.1,6289600
1985-05-26,11.3,6289600
1985-06-10,8.92,6289600
1985-06-25,8.38,6289600
1986-03-22,10.3,6289600
1986-04-03,11,6289600
1986-04-17,13.9,6289600
1986-04-26,19.8,6289600
1986-05-10,23.1,6289600
1986-05-22,22.6,6289600
1986-06-01,25.5,6289600
1986-06-09,36.2,6289600
1986-07-04,13.1,6289600
1986-07-21,10.5,6289600
1986-07-30,9.22,6289600
1986-10-02,11,6289600
1986-10-10,9,6289600
1987-03-31,13,6289600
1987-04-11,11,6289600
1987-04-19,18,6289600
1987-05-01,28,6289600
1987-05-17,16,6289600
1987-05-27,20,6289600
1987-06-22,9.3,6289600
1987-07-03,9.1,6289600
1987-07-11,17,6289600
1987-07-28,8.3,6289600
1987-08-26,12,6289600
1987-09-07,9.9,6289600
1987-09-18,8,6289600
1987-11-02,8,6289600
1988-02-12,8.6,6289600
1988-02-21,8.2,6289600
1988-03-20,13,6289600
1988-04-08,10,6289600
1988-04-19,18,6289600
1988-04-27,21,6289600
1988-05-07,70,6289600
1988-05-18,58,6289600
1988-05-26,40,6289600
1988-06-12,18,6289600
1988-06-22,14,6289600
1988-07-15,9.3,6289600
1988-07-27,8.5,6289600
1988-10-17,8.3,6289600
1989-03-09,8,6289600
1989-03-26,9.9,6289600
1989-04-06,8,6289600
1989-04-17,9.3,6289600
1989-04-27,15,6289600
1989-05-12,31,6289600
1989-05-23,22,6289600
1989-06-07,13,6289600
1989-06-21,11,6289600
1989-07-13,9.3,6289600
1989-11-04,9.5,6289600
1989-12-24,11,6289600
1990-01-10,12,6289600
1990-02-03,9,6289600
1990-04-16,15,6289600
1990-04-26,29,6289600
1990-05-13,35,6289600
1990-05-21,34,6289600
1990-06-01,43,6289600
1990-06-11,31,6289600
1990-07-20,11,6289600
1990-08-11,8.7,6289600
1991-04-22,25,6289600
1991-05-03,16,6289600
1991-05-21,92,6289600
1991-06-04,43,6289600
1991-07-10,14,6289600
1991-08-02,9.6,6289600
1991-08-15,8.5,6289600
1991-09-15,9.3,6289600
1991-10-04,8.2,6289600
1991-10-23,8.2,6289600
1991-11-14,9.5,6289600
1991-11-26,8.2,6289600
