"peak_dt","flow","site_no"
1980-04-22,200,9352900
1980-04-30,230,9352900
1980-05-08,260,9352900
1980-05-23,800,9352900
1980-05-31,752,9352900
1980-06-09,1240,9352900
1980-06-18,1030,9352900
1980-06-26,872,9352900
1980-07-08,380,9352900
1980-07-27,188,9352900
1980-08-15,110,9352900
1980-08-24,544,9352900
1980-09-10,1120,9352900
1981-04-14,82,9352900
1981-04-22,176,9352900
1981-05-03,640,9352900
1981-05-11,184,9352900
1981-05-20,188,9352900
1981-05-28,632,9352900
1981-06-08,768,9352900
1981-06-20,240,9352900
1981-07-02,180,9352900
1981-07-13,504,9352900
1981-07-26,160,9352900
1981-08-12,212,9352900
1981-08-22,107,9352900
1981-08-31,88,9352900
1981-09-13,172,9352900
1981-09-24,94,9352900
1981-10-03,127,9352900
1981-10-13,172,9352900
1981-11-03,92,9352900
1982-04-15,172,9352900
1982-05-03,404,9352900
1982-05-15,168,9352900
1982-05-25,452,9352900
1982-06-03,656,9352900
1982-06-12,680,9352900
1982-06-21,544,9352900
1982-07-01,664,9352900
1982-07-11,302,9352900
1982-07-28,308,9352900
1982-08-14,290,9352900
1982-08-25,466,9352900
1982-09-12,255,9352900
1982-09-20,431,9352900
1982-10-01,270,9352900
1982-10-27,66,9352900
1983-04-26,117,9352900
1983-05-11,255,9352900
1983-05-19,130,9352900
1983-05-28,889,9352900
1983-06-08,632,9352900
1983-06-19,1050,9352900
1983-06-27,752,9352900
1983-07-07,552,9352900
1983-07-26,504,9352900
1983-08-07,326,9352900
1983-08-19,137,9352900
1983-08-28,120,9352900
1983-09-08,114,9352900
1983-10-01,232,9352900
1984-04-09,69,9352900
1984-04-19,204,9352900
1984-05-14,840,9352900
1984-05-24,1170,9352900
1984-06-14,680,9352900
1984-06-27,600,9352900
1984-07-09,417,9352900
1984-07-26,255,9352900
1984-08-06,232,9352900
1984-08-24,608,9352900
1984-09-01,255,9352900
1984-09-16,164,9352900
1984-09-24,240,9352900
1984-10-04,196,9352900
1984-10-14,176,9352900
1984-10-27,104,9352900
1984-11-17,72,9352900
1985-04-16,405,9352900
1985-05-08,711,9352900
1985-05-16,349,9352900
1985-05-28,876,9352900
1985-06-08,1290,9352900
1985-06-21,760,9352900
1985-07-04,392,9352900
1985-07-13,366,9352900
1985-07-22,313,9352900
1985-08-02,206,9352900
1985-08-11,130,9352900
1985-08-21,83.8,9352900
1985-09-04,76,9352900
1985-09-19,688,9352900
1985-09-29,196,9352900
1985-10-11,215,9352900
1985-10-27,134,9352900
1985-11-05,102,9352900
1985-11-13,80,9352900
1985-11-26,71,9352900
1986-04-01,150,9352900
1986-04-13,127,9352900
1986-04-24,228,9352900
1986-05-04,664,9352900
1986-05-14,255,9352900
1986-05-27,775,9352900
1986-06-07,999,9352900
1986-06-17,792,9352900
1986-06-29,758,9352900
1986-07-09,563,9352900
1986-07-23,584,9352900
1986-08-05,160,9352900
1986-08-13,191,9352900
1986-08-24,230,9352900
1986-09-01,147,9352900
1986-09-10,283,9352900
1986-09-24,211,9352900
1986-10-03,168,9352900
1986-10-11,180,9352900
1986-11-02,133,9352900
1986-11-19,100,9352900
1986-11-28,88,9352900
1986-12-06,71,9352900
1987-04-11,86,9352900
1987-04-19,212,9352900
1987-04-30,451,9352900
1987-05-15,782,9352900
1987-06-06,864,9352900
1987-06-16,1030,9352900
1987-06-24,755,9352900
1987-07-10,386,9352900
1987-07-22,295,9352900
1987-08-07,235,9352900
1987-08-24,627,9352900
1987-11-06,106,9352900
1988-03-28,66,9352900
1988-04-15,120,9352900
1988-05-01,190,9352900
1988-05-17,550,9352900
1988-05-29,438,9352900
1988-06-07,623,9352900
1988-06-17,338,9352900
1988-06-27,409,9352900
1988-07-29,100,9352900
1988-08-06,614,9352900
1988-08-17,352,9352900
1988-08-31,170,9352900
1988-09-13,256,9352900
1988-09-22,364,9352900
1988-10-10,92,9352900
1989-03-11,98,9352900
1989-03-19,89,9352900
1989-03-29,114,9352900
1989-04-10,240,9352900
1989-04-22,374,9352900
1989-05-09,473,9352900
1989-05-23,562,9352900
1989-06-06,349,9352900
1989-06-17,362,9352900
1989-06-25,216,9352900
1989-07-12,191,9352900
1989-07-23,122,9352900
1989-08-01,569,9352900
1989-08-11,96,9352900
1989-08-19,107,9352900
1989-09-20,177,9352900
1989-10-04,122,9352900
1989-10-16,90,9352900
1990-04-23,140,9352900
1990-05-14,239,9352900
1990-05-24,647,9352900
1990-06-01,332,9352900
1990-06-10,973,9352900
1990-06-19,398,9352900
1990-07-06,722,9352900
1990-07-25,114,9352900
1990-08-03,102,9352900
1990-08-21,276,9352900
1990-09-07,168,9352900
1990-09-21,184,9352900
1990-09-29,349,9352900
1990-10-08,203,9352900
1990-10-20,119,9352900
1990-11-05,90,9352900
1990-11-15,88,9352900
1990-11-23,66,9352900
1991-04-07,219,9352900
1991-04-22,196,9352900
1991-05-09,457,9352900
1991-05-19,583,9352900
1991-05-30,519,9352900
1991-06-08,536,9352900
1991-06-18,462,9352900
1991-06-30,270,9352900
1991-07-09,250,9352900
1991-07-21,124,9352900
1991-08-06,146,9352900
1991-08-19,104,9352900
1991-09-06,703,9352900
1991-09-28,66,9352900
1992-04-14,220,9352900
1992-05-01,390,9352900
1992-05-15,350,9352900
1992-05-27,540,9352900
1992-06-05,486,9352900
1992-06-13,519,9352900
1992-06-21,431,9352900
1992-06-29,350,9352900
1992-07-12,330,9352900
1992-07-25,576,9352900
1992-08-07,133,9352900
1992-08-24,450,9352900
1992-09-19,132,9352900
1993-03-26,100,9352900
1993-04-18,95,9352900
1993-04-30,403,9352900
1993-05-15,820,9352900
1993-05-27,1090,9352900
1993-06-15,986,9352900
1993-06-29,572,9352900
1993-07-07,350,9352900
1993-07-30,150,9352900
1993-08-15,129,9352900
1993-08-29,709,9352900
1993-09-13,98,9352900
