"peak_dt","flow","site_no"
1980-04-11,16,8380500
1980-04-29,50,8380500
1980-05-08,68,8380500
1980-05-23,90,8380500
1980-06-09,41,8380500
1980-07-17,18,8380500
1980-08-09,43,8380500
1980-08-27,14,8380500
1980-09-10,83,8380500
1981-04-14,9.2,8380500
1981-05-02,10,8380500
1981-06-30,85,8380500
1981-07-15,9.4,8380500
1981-07-27,73,8380500
1981-08-04,37,8380500
1981-08-12,341,8380500
1981-08-21,154,8380500
1981-09-06,51,8380500
1981-09-18,26,8380500
1981-10-03,39,8380500
1982-03-13,15,8380500
1982-03-27,9.9,8380500
1982-04-06,12,8380500
1982-04-15,22,8380500
1982-05-05,44,8380500
1982-05-24,40,8380500
1982-06-14,12,8380500
1982-07-30,37,8380500
1982-08-08,25,8380500
1982-08-23,51,8380500
1982-08-31,18,8380500
1982-09-08,41,8380500
1982-09-21,86,8380500
1982-09-30,22,8380500
1982-10-12,12,8380500
1982-10-28,9.2,8380500
1982-11-11,15,8380500
1983-02-19,15,8380500
1983-03-04,21,8380500
1983-03-15,29,8380500
1983-04-01,85,8380500
1983-04-11,40,8380500
1983-04-26,120,8380500
1983-05-11,110,8380500
1983-05-31,114,8380500
1983-07-12,23,8380500
1983-07-23,13,8380500
1983-08-02,18,8380500
1983-08-14,14,8380500
1983-09-01,17,8380500
1984-04-01,10.3,8380500
1984-04-09,23.4,8380500
1984-04-20,33.1,8380500
1984-05-07,34.3,8380500
1984-05-16,127,8380500
1984-06-03,17.1,8380500
1984-06-15,80.3,8380500
1984-06-25,19.8,8380500
1984-07-03,14.7,8380500
1984-07-17,9.79,8380500
1984-08-03,10.5,8380500
1984-08-16,21,8380500
1984-08-28,9.84,8380500
1984-10-04,9.96,8380500
1984-10-18,12,8380500
1984-10-27,35.2,8380500
1984-11-11,10.5,8380500
1984-11-27,10.7,8380500
1984-12-07,15.4,8380500
1984-12-19,10.5,8380500
1984-12-29,78.1,8380500
1985-02-14,42.2,8380500
1985-03-03,10.6,8380500
1985-03-12,41.9,8380500
1985-03-26,128,8380500
1985-04-05,116,8380500
1985-04-19,131,8380500
1985-05-05,210,8380500
1985-05-23,119,8380500
1985-06-10,108,8380500
1985-06-23,42.4,8380500
1985-07-17,21,8380500
1985-07-30,33.4,8380500
1985-08-20,15,8380500
1985-09-03,12,8380500
1985-09-11,12,8380500
1985-09-21,29.1,8380500
1985-10-18,97,8380500
1985-10-28,19.6,8380500
1985-11-11,9.43,8380500
1986-02-20,11.9,8380500
1986-02-28,9.45,8380500
1986-03-29,9.77,8380500
1986-04-09,17.1,8380500
1986-04-17,13,8380500
1986-04-26,24.8,8380500
1986-05-04,29.9,8380500
1986-05-19,17.7,8380500
1986-06-03,84.6,8380500
1986-06-27,135,8380500
1986-07-08,32.9,8380500
1986-07-23,26.7,8380500
1986-08-12,14.6,8380500
1986-08-27,27.3,8380500
1986-09-08,16,8380500
1986-10-12,9.4,8380500
1986-10-21,48,8380500
1986-11-07,38,8380500
1986-11-20,33,8380500
1986-11-30,27,8380500
1986-12-18,18,8380500
1986-12-29,13,8380500
1987-01-26,14,8380500
1987-02-04,22,8380500
1987-02-22,21,8380500
1987-03-08,140,8380500
1987-04-04,41,8380500
1987-04-19,226,8380500
1987-05-02,175,8380500
1987-05-15,166,8380500
1987-05-23,117,8380500
1987-06-09,66,8380500
1987-06-27,42,8380500
1987-07-17,13,8380500
1987-08-03,13,8380500
1987-08-11,30,8380500
1987-08-28,26,8380500
1987-09-06,15,8380500
1987-11-07,9.9,8380500
1987-11-30,11,8380500
1988-01-15,10,8380500
1988-03-14,10,8380500
1988-03-29,16,8380500
1988-04-09,24,8380500
1988-04-17,28,8380500
1988-05-01,24,8380500
1988-05-18,46,8380500
1988-06-05,18,8380500
1988-06-15,24,8380500
1988-06-28,34,8380500
1988-07-10,21,8380500
1988-07-20,30,8380500
1988-07-30,25,8380500
1988-08-10,203,8380500
1988-08-23,257,8380500
1988-09-02,93,8380500
1988-09-15,101,8380500
1988-10-05,19,8380500
1988-11-28,11,8380500
1988-12-13,10,8380500
1988-12-28,15,8380500
1989-01-10,17,8380500
1989-01-21,23,8380500
1989-01-31,9.9,8380500
1989-02-14,9.9,8380500
1989-02-27,16,8380500
1989-03-14,35,8380500
1989-03-22,24,8380500
1989-03-30,21,8380500
1989-04-09,22,8380500
1989-04-22,21,8380500
1989-05-11,17,8380500
1989-07-22,14,8380500
1989-08-01,96,8380500
1989-08-18,58,8380500
1989-09-20,62,8380500
1989-10-06,51,8380500
1989-10-28,9.2,8380500
1990-03-11,13,8380500
1990-03-26,21,8380500
1990-04-09,27,8380500
1990-04-23,44,8380500
