"peak_dt","flow","site_no"
1980-02-19,90,8284100
1980-03-22,116,8284100
1980-04-02,97,8284100
1980-04-11,395,8284100
1980-04-30,1950,8284100
1980-05-08,3240,8284100
1980-05-24,5190,8284100
1980-06-05,3110,8284100
1980-07-02,584,8284100
1980-07-14,194,8284100
1980-08-15,87,8284100
1980-08-25,95,8284100
1980-09-11,254,8284100
1980-11-14,84,8284100
1981-04-20,796,8284100
1981-05-03,1550,8284100
1981-05-20,795,8284100
1981-06-01,581,8284100
1981-07-02,88,8284100
1981-08-12,95,8284100
1981-09-13,92,8284100
1981-10-03,201,8284100
1981-10-13,226,8284100
1981-10-27,86,8284100
1982-02-23,90,8284100
1982-03-13,166,8284100
1982-03-26,188,8284100
1982-04-05,419,8284100
1982-04-15,1460,8284100
1982-05-04,3870,8284100
1982-05-27,3270,8284100
1982-06-13,1100,8284100
1982-06-21,914,8284100
1982-07-01,523,8284100
1982-07-09,233,8284100
1982-07-17,134,8284100
1982-07-30,308,8284100
1982-08-11,189,8284100
1982-08-26,474,8284100
1982-09-05,161,8284100
1982-09-14,791,8284100
1982-10-01,272,8284100
1982-10-14,162,8284100
1982-10-27,486,8284100
1982-11-11,167,8284100
1982-11-20,149,8284100
1982-11-29,133,8284100
1982-12-08,110,8284100
1982-12-23,120,8284100
1983-01-08,92,8284100
1983-01-18,90,8284100
1983-01-26,85,8284100
1983-02-09,90,8284100
1983-02-23,110,8284100
1983-03-04,146,8284100
1983-03-14,369,8284100
1983-03-22,204,8284100
1983-04-01,352,8284100
1983-04-11,286,8284100
1983-04-26,1830,8284100
1983-05-11,2630,8284100
1983-05-20,1210,8284100
1983-06-01,6260,8284100
1983-06-19,1470,8284100
1983-07-26,174,8284100
1983-08-05,212,8284100
1983-08-19,165,8284100
1983-08-28,161,8284100
1983-10-01,278,8284100
1983-10-09,89,8284100
1984-03-04,85,8284100
1984-03-22,426,8284100
1984-03-30,224,8284100
1984-04-09,596,8284100
1984-04-18,1610,8284100
1984-05-15,7420,8284100
1984-06-01,1910,8284100
1984-06-16,643,8284100
1984-06-26,499,8284100
1984-07-09,152,8284100
1984-07-17,165,8284100
1984-08-07,151,8284100
1984-08-15,153,8284100
1984-08-23,195,8284100
1984-09-01,88.7,8284100
1984-10-05,266,8284100
1984-10-15,141,8284100
1984-10-24,163,8284100
1984-11-03,181,8284100
1984-11-14,134,8284100
1984-11-24,112,8284100
1984-12-03,102,8284100
1984-12-12,87.7,8284100
1984-12-26,103,8284100
1985-02-18,94,8284100
1985-03-02,139,8284100
1985-03-12,1880,8284100
1985-03-26,679,8284100
1985-04-09,1620,8284100
1985-04-18,3180,8284100
1985-04-29,1960,8284100
1985-05-10,7720,8284100
1985-05-18,4230,8284100
1985-05-26,4720,8284100
1985-06-09,1970,8284100
1985-06-25,901,8284100
1985-07-03,343,8284100
1985-07-16,211,8284100
1985-08-02,381,8284100
1985-08-12,195,8284100
1985-08-21,92.6,8284100
1985-09-12,144,8284100
1985-09-21,408,8284100
1985-09-29,235,8284100
1985-10-11,502,8284100
1985-10-19,381,8284100
1985-10-31,246,8284100
1985-11-09,169,8284100
1985-11-26,193,8284100
1985-12-28,96,8284100
1986-01-09,101,8284100
1986-02-01,125,8284100
1986-02-20,192,8284100
1986-02-28,260,8284100
1986-03-09,422,8284100
1986-03-17,238,8284100
1986-04-02,1720,8284100
1986-04-11,1120,8284100
1986-04-24,1860,8284100
1986-05-04,4480,8284100
1986-05-21,3080,8284100
1986-05-29,1980,8284100
1986-06-06,1780,8284100
1986-06-18,771,8284100
1986-06-27,820,8284100
1986-07-05,478,8284100
1986-07-21,310,8284100
1986-08-03,107,8284100
1986-08-13,120,8284100
1986-08-30,197,8284100
1986-09-11,579,8284100
1986-10-03,606,8284100
1986-10-12,700,8284100
1986-10-20,850,8284100
1986-11-02,834,8284100
1986-11-19,684,8284100
1987-01-08,140,8284100
1987-01-21,115,8284100
1987-02-05,110,8284100
1987-02-14,211,8284100
1987-02-24,110,8284100
1987-03-14,429,8284100
1987-03-22,302,8284100
1987-04-04,391,8284100
1987-04-12,728,8284100
1987-04-20,1940,8284100
1987-05-02,3360,8284100
1987-05-16,2950,8284100
1987-05-24,1580,8284100
1987-06-09,1390,8284100
1987-06-29,244,8284100
1987-07-18,94.2,8284100
1987-08-08,104,8284100
1987-08-25,159,8284100
1987-11-02,186,8284100
1987-11-15,108,8284100
1987-11-24,84,8284100
1988-01-14,97,8284100
1988-02-03,86,8284100
1988-03-02,328,8284100
1988-03-10,196,8284100
1988-03-18,149,8284100
1988-03-28,562,8284100
1988-04-08,960,8284100
