"peak_dt","flow","site_no"
1979-10-08,4.6,10336698
1979-10-19,13,10336698
1979-11-06,8.5,10336698
1979-11-17,6.2,10336698
1979-11-26,5,10336698
1979-12-07,4.3,10336698
1979-12-21,4.9,10336698
1979-12-31,8.7,10336698
1980-01-13,44,10336698
1980-01-23,7.9,10336698
1980-02-01,4.6,10336698
1980-02-09,10,10336698
1980-02-18,11,10336698
1980-02-29,6.9,10336698
1980-03-08,8.8,10336698
1980-03-16,8,10336698
1980-03-31,7.4,10336698
1980-04-18,15,10336698
1980-05-05,29,10336698
1980-05-22,53,10336698
1980-05-30,26,10336698
1980-06-18,57,10336698
1980-07-01,60,10336698
1980-07-16,18,10336698
1980-07-28,9.6,10336698
1980-08-08,5.8,10336698
1980-08-23,4.9,10336698
1980-09-08,5.1,10336698
1980-10-23,5.4,10336698
1980-11-09,10,10336698
1980-11-20,6.1,10336698
1980-12-04,8,10336698
1980-12-16,5,10336698
1980-12-27,4.6,10336698
1981-01-04,4.6,10336698
1981-01-30,15,10336698
1981-02-19,6,10336698
1981-03-13,4.2,10336698
1981-03-21,4.8,10336698
1981-03-30,6.2,10336698
1981-04-10,5.5,10336698
1981-04-19,7.7,10336698
1981-05-01,20,10336698
1981-05-09,11,10336698
1981-05-18,9.5,10336698
1981-05-26,9.8,10336698
1981-06-03,9.2,10336698
1981-10-16,5,10336698
1981-10-28,4.4,10336698
1981-11-13,16,10336698
1981-11-24,15,10336698
1981-12-10,4.3,10336698
1981-12-20,34,10336698
1981-12-30,7.3,10336698
1982-02-16,24,10336698
1982-03-11,7.9,10336698
1982-03-25,6.4,10336698
1982-04-11,23,10336698
1982-04-28,13,10336698
1982-05-08,27,10336698
1982-05-16,21,10336698
1982-05-25,39,10336698
1982-06-11,39,10336698
1982-06-19,99,10336698
1982-06-27,61,10336698
1982-07-08,36,10336698
1982-07-25,29,10336698
1982-08-08,10,10336698
1982-08-19,5.7,10336698
1982-09-16,6.8,10336698
1982-09-25,15,10336698
1982-10-07,5,10336698
1982-10-25,30,10336698
1982-11-18,9.7,10336698
1982-12-02,8.5,10336698
1982-12-21,7.6,10336698
1983-01-04,4.2,10336698
1983-01-13,4.2,10336698
1983-01-23,4.7,10336698
1983-02-08,4.6,10336698
1983-02-18,4.3,10336698
1983-03-01,5.5,10336698
1983-03-13,15,10336698
1983-03-22,5.2,10336698
1983-03-31,8.9,10336698
1983-04-09,8.9,10336698
1983-04-20,13,10336698
1983-05-04,13,10336698
1983-05-15,16,10336698
1983-05-29,67,10336698
1983-06-10,53,10336698
1983-06-26,50,10336698
1983-07-06,61,10336698
1983-07-20,27,10336698
1983-07-30,23,10336698
1983-08-10,24,10336698
1983-08-22,16,10336698
1983-09-01,14,10336698
1983-09-30,14,10336698
1983-10-08,12,10336698
1983-10-17,8.7,10336698
1983-10-31,16,10336698
1983-11-17,18,10336698
1983-11-29,8,10336698
1983-12-14,9.9,10336698
1983-12-25,12,10336698
1984-01-05,6.6,10336698
1984-01-20,5,10336698
1984-01-31,4.8,10336698
1984-02-14,5.7,10336698
1984-03-03,4.7,10336698
1984-03-14,6.4,10336698
1984-03-26,8.9,10336698
1984-04-08,10,10336698
1984-04-16,16,10336698
1984-04-24,15,10336698
1984-05-04,15,10336698
1984-05-13,42,10336698
1984-05-30,58,10336698
1984-06-14,32,10336698
1984-07-24,12,10336698
1984-08-13,5.8,10336698
1984-08-21,5.4,10336698
1984-08-31,5.2,10336698
1984-09-11,4.9,10336698
1984-09-19,5.3,10336698
1984-10-02,5.4,10336698
1984-10-13,10,10336698
1984-11-03,10,10336698
1984-11-11,16,10336698
1984-11-28,10,10336698
1985-02-22,5,10336698
1985-03-10,7.4,10336698
1985-03-20,7.6,10336698
1985-04-03,20,10336698
1985-04-14,33,10336698
1985-04-28,15,10336698
1985-05-06,22,10336698
1985-05-14,17,10336698
1985-05-24,22,10336698
1985-06-02,12,10336698
1985-06-19,6.2,10336698
1985-07-02,4,10336698
1985-07-11,4.2,10336698
1985-07-21,5,10336698
1985-08-01,4.2,10336698
1985-09-09,4.8,10336698
1985-09-18,4,10336698
1985-10-10,12,10336698
1985-10-26,5.5,10336698
1985-12-02,9.29,10336698
1985-12-18,4.96,10336698
1985-12-26,5.1,10336698
1986-01-05,8.63,10336698
1986-01-17,10.7,10336698
1986-01-30,7.05,10336698
1986-02-18,28,10336698
1986-02-28,12,10336698
1986-03-08,37,10336698
1986-03-22,11,10336698
1986-03-31,24,10336698
1986-04-11,21,10336698
1986-04-22,26,10336698
1986-05-03,25,10336698
1986-05-19,33,10336698
1986-05-31,79,10336698
1986-06-14,72,10336698
1986-06-23,40,10336698
1986-07-05,28,10336698
1986-07-23,12,10336698
1986-08-20,3.9,10336698
1986-09-17,4.8,10336698
1986-09-27,6.6,10336698
1986-10-13,5.4,10336698
1986-10-25,4.6,10336698
1986-11-16,6.4,10336698
1986-12-03,4.6,10336698
1986-12-19,4.4,10336698
1987-01-04,6.2,10336698
1987-01-13,5,10336698
1987-01-25,4.2,10336698
1987-02-13,6.3,10336698
1987-02-23,4.5,10336698
1987-03-06,5.8,10336698
1987-03-16,5.1,10336698
1987-03-24,4.5,10336698
1987-04-02,6.2,10336698
1987-04-16,9.8,10336698
1987-04-29,22,10336698
1987-05-15,12,10336698
1987-05-26,6.9,10336698
1987-06-07,5,10336698
1987-06-15,4.2,10336698
1987-07-23,4.3,10336698
1987-10-31,4.5,10336698
1988-03-26,5.4,10336698
1988-04-07,7.8,10336698
1988-04-30,7.4,10336698
1988-05-13,4.3,10336698
1988-06-01,4,10336698
1988-11-22,4.7,10336698
1989-02-23,8.6,10336698
1989-03-08,11,10336698
1989-03-16,5.5,10336698
1989-03-24,8.9,10336698
1989-04-03,8.5,10336698
1989-04-11,13,10336698
1989-04-21,25,10336698
1989-05-08,33,10336698
1989-05-21,21,10336698
1989-06-04,27,10336698
1989-08-08,4.4,10336698
1989-09-18,4.2,10336698
1989-09-29,4.1,10336698
1989-10-24,4.6,10336698
1989-11-05,4.3,10336698
1989-11-27,5.3,10336698
1990-01-14,4.1,10336698
1990-02-07,4,10336698
1990-02-28,6.1,10336698
1990-03-08,6.2,10336698
1990-03-25,6.9,10336698
1990-04-05,7.5,10336698
1990-04-15,10,10336698
1990-04-28,11,10336698
1990-05-06,8.8,10336698
1990-06-02,5.8,10336698
1990-07-16,4.7,10336698
1991-03-04,11,10336698
1991-04-06,5.5,10336698
1991-04-15,5.7,10336698
1991-04-30,7.8,10336698
1991-05-08,13,10336698
1991-05-16,12,10336698
1991-05-25,22,10336698
1991-06-03,30,10336698
1991-06-28,7,10336698
1991-07-20,5.1,10336698
1991-08-15,5.9,10336698
1991-10-26,5.5,10336698
1991-11-09,5.2,10336698
1991-11-18,3.9,10336698
1992-02-20,5.4,10336698
1992-03-06,4.1,10336698
1992-03-22,4.3,10336698
1992-04-04,7,10336698
1992-04-17,8.5,10336698
1992-04-29,8.9,10336698
1992-05-07,5.5,10336698
1992-07-14,4.4,10336698
1993-01-24,4,10336698
1993-02-03,4,10336698
1993-03-06,6.5,10336698
1993-03-17,17,10336698
1993-03-31,11,10336698
1993-04-08,10,10336698
1993-04-21,12,10336698
1993-04-30,17,10336698
1993-05-11,24,10336698
1993-05-25,64,10336698
1993-06-11,30,10336698
1993-06-19,41,10336698
1993-06-27,33,10336698
1993-07-23,6.7,10336698
1993-08-03,4.7,10336698
1993-10-05,8.3,10336698
1993-10-15,6,10336698
1993-11-09,3.9,10336698
1993-11-29,4.1,10336698
1993-12-09,4.8,10336698
1993-12-27,4,10336698
1994-01-04,3.9,10336698
1994-03-05,4.3,10336698
1994-03-15,4.9,10336698
1994-04-03,7.1,10336698
1994-04-19,15,10336698
1994-05-11,16,10336698
1994-05-25,9.7,10336698
1995-01-14,7,10336698
1995-02-02,4.8,10336698
1995-02-11,4,10336698
1995-02-25,6.2,10336698
1995-03-10,32,10336698
1995-03-20,9.7,10336698
1995-04-05,11,10336698
1995-04-13,9.4,10336698
1995-05-01,25,10336698
1995-05-11,14,10336698
1995-05-22,24,10336698
1995-06-03,48,10336698
1995-06-13,42,10336698
1995-06-26,70,10336698
1995-07-06,85,10336698
1995-07-18,57,10336698
1995-07-29,34,10336698
1995-09-25,5.1,10336698
1995-10-13,4.4,10336698
1995-10-23,5,10336698
1995-11-01,5.2,10336698
1995-11-09,5.5,10336698
1995-11-26,6.1,10336698
1995-12-04,6.4,10336698
1995-12-12,51,10336698
1995-12-22,8.3,10336698
1995-12-31,8.2,10336698
1996-01-19,6.3,10336698
1996-02-05,17,10336698
1996-02-19,12,10336698
1996-03-09,7.7,10336698
1996-03-21,15,10336698
1996-04-01,11,10336698
1996-04-09,16,10336698
1996-05-02,25,10336698
1996-05-16,74,10336698
1996-05-29,28,10336698
1996-06-07,62,10336698
1996-07-02,26,10336698
1996-07-11,23,10336698
1996-07-28,11,10336698
1996-08-13,6.7,10336698
1996-08-21,5.5,10336698
1996-09-04,4.1,10336698
1996-09-13,4.8,10336698
1996-10-13,3.9,10336698
1996-10-21,4.4,10336698
1996-11-02,7.3,10336698
1996-11-18,14,10336698
1996-11-30,6.8,10336698
1996-12-12,12,10336698
1997-01-02,80,10336698
1997-01-26,10,10336698
1997-02-06,7.1,10336698
1997-02-17,7.4,10336698
1997-02-27,6.9,10336698
1997-03-15,11,10336698
1997-03-26,20,10336698
1997-04-27,29,10336698
1997-05-05,30,10336698
1997-05-19,59,10336698
1997-05-30,47,10336698
1997-06-14,43,10336698
1997-07-01,21,10336698
1997-07-29,6.6,10336698
1997-08-11,4.6,10336698
1997-08-26,4.1,10336698
1997-09-11,4.2,10336698
1997-09-19,4.7,10336698
1997-10-09,5,10336698
1997-11-26,6,10336698
1997-12-05,4.3,10336698
1997-12-17,4.3,10336698
1997-12-27,4.3,10336698
1998-01-17,6.8,10336698
1998-02-03,6,10336698
1998-02-14,4.9,10336698
1998-03-03,5,10336698
1998-03-16,9.6,10336698
1998-03-24,24,10336698
1998-04-09,6.7,10336698
1998-04-22,16,10336698
1998-05-01,22,10336698
1998-05-09,17,10336698
1998-05-25,16,10336698
1998-06-07,40,10336698
1998-06-16,58,10336698
1998-06-25,61,10336698
1998-07-06,40,10336698
1998-07-24,19,10336698
1998-08-15,8.3,10336698
1998-08-29,5.2,10336698
1998-09-09,7.4,10336698
1998-09-19,4.9,10336698
1998-09-27,8.5,10336698
1998-10-10,5,10336698
1998-10-22,5.2,10336698
1998-11-01,7.6,10336698
1998-11-17,7.5,10336698
1998-11-30,8.8,10336698
1998-12-19,5.3,10336698
1999-01-11,4.5,10336698
1999-01-22,5.2,10336698
1999-02-01,5.5,10336698
1999-02-12,5.8,10336698
1999-02-21,5.7,10336698
1999-03-03,6.5,10336698
1999-03-18,8.1,10336698
1999-03-26,10,10336698
1999-04-20,18,10336698
1999-05-02,15,10336698
1999-05-13,26,10336698
1999-05-25,53,10336698
1999-06-14,40,10336698
1999-06-22,39,10336698
1999-07-13,16,10336698
1999-08-07,5.4,10336698
1999-08-27,10,10336698
1999-09-09,9,10336698
1999-09-19,9,10336698
1999-10-28,5.7,10336698
2000-01-16,5.5,10336698
2000-01-25,7.5,10336698
2000-02-04,5.3,10336698
2000-02-14,12,10336698
2000-02-28,5,10336698
2000-03-19,8.9,10336698
2000-03-27,10,10336698
2000-04-05,13,10336698
2000-04-13,16,10336698
2000-04-21,11,10336698
2000-05-04,23,10336698
2000-05-15,12,10336698
2000-05-24,64,10336698
2000-06-05,28,10336698
2000-06-14,18,10336698
2000-06-28,9.6,10336698
2000-12-21,4.3,10336698
2000-12-29,4.2,10336698
2001-01-14,4,10336698
2001-01-22,4.2,10336698
2001-03-14,3.9,10336698
2001-03-29,7.4,10336698
2001-04-17,4.6,10336698
2001-05-01,11,10336698
2001-05-09,14,10336698
2001-11-24,5.13,10336698
2002-01-06,3.99,10336698
2002-03-06,4.3,10336698
2002-04-04,9.91,10336698
2002-04-15,13.3,10336698
2002-04-26,11.2,10336698
2002-05-07,14.3,10336698
2002-05-18,25.4,10336698
2002-05-31,30.8,10336698
2002-06-18,8.91,10336698
2002-11-08,4.71,10336698
2003-01-23,5.18,10336698
2003-02-01,4.42,10336698
2003-03-15,4.5,10336698
2003-03-26,5.01,10336698
2003-04-05,5.12,10336698
2003-04-14,6.17,10336698
2003-04-24,5.51,10336698
2003-05-04,5.39,10336698
2003-05-16,12.8,10336698
2003-05-29,41.2,10336698
2003-06-08,34.5,10336698
2003-06-23,9.61,10336698
2004-03-09,7.17,10336698
2004-03-23,9.38,10336698
2004-03-31,7.82,10336698
2004-04-12,11.3,10336698
2004-04-21,6.51,10336698
2004-05-05,20.9,10336698
2004-05-15,18.9,10336698
2004-05-28,13.6,10336698
2004-06-06,10.5,10336698
2004-06-14,7.01,10336698
2004-12-08,3.92,10336698
2005-03-12,5.9,10336698
2005-03-20,5.68,10336698
2005-03-28,4.59,10336698
2005-04-07,5.17,10336698
2005-04-17,7.24,10336698
2005-04-27,7.54,10336698
2005-05-05,9.11,10336698
2005-05-16,28.4,10336698
2005-05-27,58.5,10336698
2005-06-04,42.4,10336698
2005-06-14,38.7,10336698
2005-06-23,31.2,10336698
2005-07-01,26.8,10336698
2005-12-01,6.5,10336698
2005-12-22,11.6,10336698
2005-12-31,24.5,10336698
2006-01-11,4.61,10336698
2006-01-20,4.64,10336698
2006-02-02,4.39,10336698
2006-02-14,4.5,10336698
2006-02-27,9.89,10336698
2006-03-11,4.5,10336698
2006-03-26,4.3,10336698
2006-04-04,5.9,10336698
2006-04-14,6.86,10336698
2006-04-22,9.15,10336698
2006-04-30,21.8,10336698
2006-05-19,60.4,10336698
2006-06-06,101,10336698
2006-06-21,63.5,10336698
2006-08-24,4.51,10336698
2006-10-07,3.82,10336698
2006-11-03,6.7,10336698
2006-11-14,6.65,10336698
2006-12-01,4.55,10336698
2006-12-14,4.68,10336698
2007-01-03,4.68,10336698
2007-02-11,5.4,10336698
2007-02-27,4.3,10336698
2007-03-18,6.3,10336698
2007-03-27,5.3,10336698
2007-04-07,8.09,10336698
2007-04-17,5.55,10336698
2007-04-30,11.9,10336698
2007-05-12,13.8,10336698
2008-03-26,4.1,10336698
