"peak_dt","flow","site_no"
1980-04-22,8500,12358500
1980-04-30,13700,12358500
1980-05-26,18300,12358500
1980-06-13,9150,12358500
1980-06-28,6640,12358500
1980-07-15,2540,12358500
1980-08-04,1490,12358500
1980-08-19,1490,12358500
1980-09-04,1600,12358500
1980-09-21,2800,12358500
1980-11-09,2760,12358500
1980-11-22,1360,12358500
1980-12-18,1210,12358500
1980-12-28,8610,12358500
1981-01-19,1290,12358500
1981-02-20,1420,12358500
1981-03-17,1380,12358500
1981-04-01,1490,12358500
1981-05-02,16400,12358500
1981-05-23,18800,12358500
1981-05-31,12100,12358500
1981-06-17,11700,12358500
1981-06-27,8840,12358500
1981-07-05,6120,12358500
1981-07-19,3330,12358500
1981-08-15,1410,12358500
1982-02-22,2970,12358500
1982-03-12,1170,12358500
1982-04-15,1700,12358500
1982-05-03,6920,12358500
1982-05-18,13400,12358500
1982-05-26,19800,12358500
1982-06-06,12100,12358500
1982-06-16,20100,12358500
1982-06-30,14400,12358500
1982-07-15,6800,12358500
1982-08-10,2140,12358500
1983-03-14,1550,12358500
1983-03-31,1190,12358500
1983-04-10,1170,12358500
1983-04-25,7110,12358500
1983-05-08,5980,12358500
1983-05-19,5320,12358500
1983-05-27,16700,12358500
1983-06-04,11000,12358500
1983-06-18,7420,12358500
1983-07-01,6460,12358500
1983-07-15,5630,12358500
1983-07-25,3720,12358500
1983-08-12,1850,12358500
1983-11-07,1960,12358500
1984-01-08,2300,12358500
1984-01-17,1220,12358500
1984-01-26,1270,12358500
1984-04-11,1210,12358500
1984-04-20,6550,12358500
1984-05-21,11500,12358500
1984-05-31,16600,12358500
1984-06-17,11200,12358500
1984-06-27,9990,12358500
1984-07-06,5510,12358500
1984-07-27,2240,12358500
1984-09-10,1620,12358500
1984-09-22,1680,12358500
1984-10-06,1160,12358500
1984-10-27,1160,12358500
1984-11-04,1170,12358500
1985-04-04,1160,12358500
1985-04-15,7810,12358500
1985-05-04,14900,12358500
1985-05-25,18000,12358500
1985-06-08,19000,12358500
1985-06-20,7170,12358500
1985-06-30,4040,12358500
1985-08-17,1420,12358500
1985-09-13,4700,12358500
1985-10-03,2600,12358500
1985-10-17,3030,12358500
1985-10-26,6280,12358500
1985-11-05,7640,12358500
1985-12-04,1480,12358500
1986-02-27,3320,12358500
1986-03-09,3700,12358500
1986-03-22,1950,12358500
1986-03-31,6480,12358500
1986-04-11,4800,12358500
1986-04-23,6400,12358500
1986-05-05,7370,12358500
1986-05-14,4280,12358500
1986-05-22,11700,12358500
1986-05-30,18800,12358500
1986-06-12,7780,12358500
1986-06-25,3500,12358500
1986-07-06,2940,12358500
1986-07-17,2140,12358500
1986-09-10,1180,12358500
1986-10-10,1320,12358500
1986-11-07,1200,12358500
1986-11-25,2620,12358500
1986-12-06,1140,12358500
1987-03-08,1680,12358500
1987-03-26,1180,12358500
1987-04-08,3480,12358500
1987-04-18,7570,12358500
1987-05-01,17900,12358500
1987-05-10,13900,12358500
1987-05-31,6660,12358500
1987-06-09,5750,12358500
1987-06-19,4150,12358500
1987-07-23,3890,12358500
1987-08-17,1620,12358500
1987-08-25,1210,12358500
1988-04-08,1960,12358500
1988-04-18,8270,12358500
1988-04-30,4970,12358500
1988-05-13,12600,12358500
1988-05-24,10600,12358500
1988-06-08,9500,12358500
1988-06-18,4930,12358500
1988-07-14,1510,12358500
1988-10-17,3740,12358500
1988-10-27,1240,12358500
1988-11-07,1720,12358500
1989-04-08,3890,12358500
1989-04-22,11000,12358500
1989-05-11,18100,12358500
1989-05-24,7820,12358500
1989-06-11,15300,12358500
1989-06-26,6020,12358500
1989-07-16,4560,12358500
1989-08-02,1890,12358500
1989-08-10,1480,12358500
1989-08-26,1950,12358500
1989-09-04,1650,12358500
1989-09-18,1230,12358500
1989-10-15,1520,12358500
1989-10-25,1610,12358500
1989-11-12,30200,12358500
1989-11-21,5630,12358500
1989-12-06,4790,12358500
1989-12-24,1650,12358500
1990-01-11,2420,12358500
1990-01-22,1340,12358500
1990-02-11,1180,12358500
1990-04-04,4650,12358500
1990-04-23,12100,12358500
1990-05-07,12300,12358500
1990-05-31,17600,12358500
1990-06-11,15300,12358500
1990-06-24,14400,12358500
1990-07-03,10600,12358500
1990-07-27,3770,12358500
1990-08-23,1590,12358500
1990-08-31,1170,12358500
1990-10-05,2210,12358500
1990-10-22,1140,12358500
1990-11-01,3070,12358500
1990-11-11,7940,12358500
1990-11-26,6450,12358500
1990-12-11,2270,12358500
1991-02-21,1550,12358500
1991-03-04,1200,12358500
1991-04-06,6290,12358500
1991-04-25,7250,12358500
1991-05-09,6650,12358500
1991-05-19,29700,12358500
1991-06-03,17800,12358500
1991-06-12,19900,12358500
1991-06-22,14600,12358500
1991-07-01,14200,12358500
1991-07-13,6840,12358500
1991-08-12,1990,12358500
1992-03-17,1590,12358500
1992-04-04,3330,12358500
1992-04-18,5000,12358500
1992-05-08,12000,12358500
1992-05-21,8200,12358500
1992-06-03,6230,12358500
1992-06-14,4820,12358500
1992-06-30,2580,12358500
1992-07-10,2570,12358500
1992-07-24,1420,12358500
1992-09-27,1710,12358500
1992-10-05,1390,12358500
1993-03-27,1320,12358500
1993-04-10,2510,12358500
1993-04-27,3180,12358500
1993-05-07,7870,12358500
1993-05-15,19000,12358500
1993-06-01,10800,12358500
1993-06-17,6120,12358500
1993-06-27,6030,12358500
1993-07-06,6700,12358500
1993-08-06,2010,12358500
1993-08-18,2590,12358500
1993-09-06,1660,12358500
1993-09-16,1420,12358500
1994-03-05,1620,12358500
1994-03-19,1470,12358500
1994-04-05,2010,12358500
1994-04-14,2810,12358500
1994-04-23,12900,12358500
1994-05-02,4450,12358500
1994-05-12,14800,12358500
1994-05-27,10000,12358500
1994-06-05,7720,12358500
1994-06-14,6530,12358500
1994-06-23,4730,12358500
