"peak_dt","flow","site_no"
1979-10-02,24,8265000
1979-10-10,24,8265000
1979-10-21,26,8265000
1980-04-23,54,8265000
1980-05-11,114,8265000
1980-05-23,253,8265000
1980-06-11,278,8265000
1980-07-20,49,8265000
1980-08-01,42,8265000
1980-08-09,38,8265000
1980-09-10,44,8265000
1981-05-03,33,8265000
1981-05-30,29,8265000
1981-06-09,47,8265000
1981-07-01,24,8265000
1981-08-12,28,8265000
1982-04-20,33,8265000
1982-05-05,87,8265000
1982-05-30,142,8265000
1982-06-19,134,8265000
1982-07-18,69,8265000
1982-07-30,53,8265000
1982-08-11,70,8265000
1982-08-25,85,8265000
1982-09-03,49,8265000
1982-09-19,69,8265000
1982-10-12,41,8265000
1982-10-27,42,8265000
1982-11-09,31,8265000
1982-11-30,24,8265000
1982-12-09,24,8265000
1983-04-22,35,8265000
1983-04-30,109,8265000
1983-05-11,175,8265000
1983-06-01,332,8265000
1983-06-13,298,8265000
1983-06-26,292,8265000
1983-07-12,174,8265000
1983-07-24,111,8265000
1983-08-01,92,8265000
1983-08-13,73,8265000
1983-08-28,54,8265000
1983-09-27,35,8265000
1983-10-09,26,8265000
1984-04-20,65,8265000
1984-05-16,270,8265000
1984-05-25,377,8265000
1984-06-02,259,8265000
1984-06-19,132,8265000
1984-07-06,77,8265000
1984-07-16,51,8265000
1984-07-29,42,8265000
1984-08-07,54,8265000
1984-08-21,48.4,8265000
1984-08-30,39.3,8265000
1984-09-17,27,8265000
1984-10-04,32,8265000
1984-10-18,28.8,8265000
1984-10-27,24.7,8265000
1984-12-28,39.9,8265000
1985-04-18,141,8265000
1985-05-10,319,8265000
1985-05-22,205,8265000
1985-05-30,292,8265000
1985-06-11,322,8265000
1985-06-25,219,8265000
1985-07-18,123,8265000
1985-07-29,77.3,8265000
1985-08-09,59.2,8265000
1985-08-20,47.3,8265000
1985-08-30,41.7,8265000
1985-09-12,37.9,8265000
1985-09-21,51.1,8265000
1985-09-29,37.2,8265000
1985-10-11,65.5,8265000
1985-10-27,33.2,8265000
1985-11-12,26.5,8265000
1985-11-26,30,8265000
1985-12-07,24,8265000
1986-03-09,23.5,8265000
1986-04-02,43.4,8265000
1986-04-11,53.6,8265000
1986-04-26,80.1,8265000
1986-05-04,200,8265000
1986-05-17,126,8265000
1986-05-29,142,8265000
1986-06-09,325,8265000
1986-06-23,179,8265000
1986-07-06,159,8265000
1986-07-17,96.4,8265000
1986-08-02,57,8265000
1986-08-11,49.8,8265000
1986-08-26,48.5,8265000
1986-09-10,89.5,8265000
1986-09-24,45.8,8265000
1986-10-03,40,8265000
1986-10-11,39,8265000
1986-10-20,41,8265000
1986-11-02,39,8265000
1986-11-10,32,8265000
1986-11-19,38,8265000
1986-11-28,28,8265000
1986-12-07,28,8265000
1986-12-22,27,8265000
1987-03-08,28,8265000
1987-03-22,25,8265000
1987-04-09,25,8265000
1987-04-20,104,8265000
1987-05-02,146,8265000
1987-05-19,260,8265000
1987-06-08,277,8265000
1987-07-17,70,8265000
1987-08-05,53,8265000
1987-08-24,44,8265000
1987-09-07,32,8265000
1987-10-05,24,8265000
1987-10-14,25,8265000
1987-10-25,30,8265000
