"peak_dt","flow","site_no"
1992-10-01,34,9115500
1992-10-09,34,9115500
1992-10-26,39,9115500
1993-03-11,35,9115500
1993-03-26,50,9115500
1993-04-06,47,9115500
1993-04-18,59,9115500
1993-04-29,176,9115500
1993-05-18,524,9115500
1993-05-27,625,9115500
1993-06-16,325,9115500
1993-07-04,126,9115500
1993-07-12,85,9115500
1993-07-21,65,9115500
1993-08-05,49,9115500
1993-08-14,49,9115500
1993-08-28,53,9115500
1993-09-14,41,9115500
1993-10-08,39,9115500
1993-10-17,44,9115500
1993-11-01,44,9115500
1993-11-15,42,9115500
1993-11-23,44,9115500
1993-12-05,34,9115500
1993-12-28,33,9115500
1994-03-20,43,9115500
1994-04-05,41,9115500
1994-04-24,105,9115500
1994-05-09,144,9115500
1994-05-18,257,9115500
1994-05-31,244,9115500
1994-06-21,112,9115500
1994-07-03,34,9115500
1994-07-15,33,9115500
1994-08-02,33,9115500
1994-08-14,43,9115500
1994-08-22,36,9115500
1994-09-14,33,9115500
1994-10-01,38,9115500
1995-03-18,40,9115500
1995-04-14,65,9115500
1995-05-03,85,9115500
1995-05-12,116,9115500
1995-05-23,298,9115500
1995-06-07,559,9115500
1995-06-18,838,9115500
1995-06-30,507,9115500
1995-07-14,249,9115500
1995-08-10,69,9115500
1995-08-20,64,9115500
1995-08-29,57,9115500
1995-09-08,55,9115500
1995-09-21,46,9115500
1995-09-29,51,9115500
1995-10-13,45,9115500
1995-10-26,43,9115500
1995-11-06,36,9115500
1995-11-18,34,9115500
1995-12-04,37,9115500
1995-12-12,37,9115500
1995-12-21,43,9115500
1995-12-29,48,9115500
1996-01-10,47,9115500
1996-01-23,43,9115500
1996-02-12,52,9115500
1996-02-22,70,9115500
1996-03-03,50,9115500
1996-03-11,52,9115500
1996-03-23,58,9115500
1996-04-09,148,9115500
1996-04-19,81,9115500
1996-04-27,173,9115500
1996-05-09,293,9115500
1996-05-20,462,9115500
1996-06-06,196,9115500
1996-06-14,161,9115500
1996-06-22,157,9115500
1996-07-09,62,9115500
1996-07-18,47,9115500
1996-07-29,35,9115500
1996-10-30,39,9115500
1996-11-14,49,9115500
1996-11-22,50,9115500
1997-03-23,64,9115500
1997-04-04,57,9115500
1997-04-21,115,9115500
1997-05-01,83,9115500
1997-05-22,480,9115500
1997-06-07,502,9115500
1997-06-19,261,9115500
