"peak_dt","flow","site_no"
1980-04-26,487,13011900
1980-05-08,1310,13011900
1980-05-23,2300,13011900
1980-06-03,932,13011900
1980-06-13,2190,13011900
1980-06-21,2890,13011900
1980-07-01,2250,13011900
1980-07-09,1630,13011900
1980-07-30,473,13011900
1980-08-09,339,13011900
1980-08-20,321,13011900
1980-09-01,289,13011900
1980-09-13,338,13011900
1980-10-13,206,13011900
1980-11-08,211,13011900
1981-04-20,304,13011900
1981-05-02,1070,13011900
1981-05-11,471,13011900
1981-05-20,928,13011900
1981-05-31,2160,13011900
1981-06-09,5880,13011900
1981-06-17,1450,13011900
1981-06-27,2440,13011900
1981-07-07,1230,13011900
1981-07-26,393,13011900
1981-08-10,282,13011900
1981-08-21,255,13011900
1982-05-04,526,13011900
1982-05-19,880,13011900
1982-05-27,1920,13011900
1982-06-04,1260,13011900
1982-06-30,5320,13011900
1982-07-15,3480,13011900
1982-07-24,2710,13011900
1982-08-09,1330,13011900
1982-08-17,817,13011900
1982-08-30,654,13011900
1982-09-11,449,13011900
1982-09-28,500,13011900
1982-10-16,309,13011900
1982-10-27,275,13011900
1982-11-07,227,13011900
1983-04-24,275,13011900
1983-05-09,299,13011900
1983-05-30,2580,13011900
1983-06-11,3080,13011900
1983-07-02,3180,13011900
1983-07-10,3140,13011900
1983-07-18,1140,13011900
1983-07-26,1020,13011900
1983-08-12,467,13011900
1983-08-20,593,13011900
1983-09-09,369,13011900
1983-09-20,256,13011900
1983-10-01,346,13011900
1983-10-11,310,13011900
1983-10-24,282,13011900
1983-11-03,253,13011900
1983-11-11,268,13011900
1983-11-25,220,13011900
1984-02-14,238,13011900
1984-03-01,244,13011900
1984-03-10,210,13011900
1984-04-19,287,13011900
1984-05-05,264,13011900
1984-05-16,1850,13011900
1984-05-24,2000,13011900
1984-06-01,3310,13011900
1984-06-22,2870,13011900
1984-06-30,3410,13011900
1984-07-08,2330,13011900
1984-07-23,1420,13011900
1984-08-02,860,13011900
1984-08-13,511,13011900
1984-08-26,397,13011900
1984-09-09,345,13011900
1984-09-23,320,13011900
1984-10-03,287,13011900
1984-10-21,248,13011900
1984-10-31,218,13011900
1984-11-09,209,13011900
1985-04-19,525,13011900
1985-05-11,1270,13011900
1985-05-27,2190,13011900
1985-06-08,3360,13011900
1985-06-16,2260,13011900
1985-07-04,1170,13011900
1985-07-18,647,13011900
1985-07-31,510,13011900
1985-08-23,237,13011900
1985-09-02,249,13011900
1985-09-12,253,13011900
1985-09-20,244,13011900
1986-03-31,260,13011900
1986-04-09,309,13011900
1986-04-24,548,13011900
1986-05-04,795,13011900
1986-05-22,1200,13011900
1986-06-06,4950,13011900
1986-06-17,3600,13011900
1986-06-28,2880,13011900
1986-07-12,2080,13011900
1986-07-26,958,13011900
1986-08-22,400,13011900
1986-08-31,328,13011900
1986-09-10,309,13011900
1986-09-19,303,13011900
1986-09-28,277,13011900
1986-10-07,278,13011900
1986-10-21,251,13011900
1986-10-31,227,13011900
1986-11-15,205,13011900
1987-04-07,207,13011900
1987-04-18,372,13011900
1987-05-01,1090,13011900
1987-05-18,2010,13011900
1987-06-01,1100,13011900
1987-06-09,2020,13011900
1987-07-01,577,13011900
1987-07-18,543,13011900
1987-07-30,415,13011900
1987-08-16,261,13011900
1987-08-25,258,13011900
1987-09-05,205,13011900
1988-04-19,568,13011900
1988-05-06,371,13011900
1988-05-18,1740,13011900
1988-05-29,2330,13011900
1988-06-06,3300,13011900
1988-06-19,2010,13011900
1988-07-28,281,13011900
1988-08-08,240,13011900
1989-04-23,521,13011900
1989-05-03,360,13011900
1989-05-11,1580,13011900
1989-05-24,1550,13011900
1989-06-08,2500,13011900
1989-06-16,3280,13011900
1989-07-05,2010,13011900
1989-07-13,1490,13011900
1989-08-02,556,13011900
1989-08-13,349,13011900
1989-08-25,286,13011900
1989-09-10,263,13011900
1989-09-18,244,13011900
1989-10-04,230,13011900
1990-04-05,280,13011900
1990-04-22,509,13011900
1990-05-07,709,13011900
1990-05-19,476,13011900
1990-05-30,1310,13011900
1990-06-11,3150,13011900
1990-06-25,3170,13011900
1990-07-06,1910,13011900
1990-07-21,1000,13011900
1990-08-12,370,13011900
1990-08-21,320,13011900
1990-09-20,246,13011900
1990-10-07,209,13011900
1990-10-19,218,13011900
1990-10-29,208,13011900
1991-04-23,211,13011900
1991-05-12,483,13011900
1991-05-25,2200,13011900
1991-06-13,4580,13011900
1991-06-25,2280,13011900
1991-07-05,1870,13011900
1991-07-23,737,13011900
1991-08-01,520,13011900
1991-08-16,366,13011900
1991-08-28,306,13011900
1991-09-11,320,13011900
1991-09-30,233,13011900
1991-10-18,202,13011900
1991-11-06,210,13011900
1992-04-04,255,13011900
1992-04-18,391,13011900
1992-04-30,672,13011900
1992-05-08,1230,13011900
1992-05-27,1710,13011900
1992-06-12,1120,13011900
1992-06-25,1280,13011900
1992-07-12,579,13011900
1992-07-21,520,13011900
1992-08-17,238,13011900
1992-09-07,225,13011900
1992-09-26,210,13011900
1992-10-06,208,13011900
1993-05-06,278,13011900
1993-05-21,2760,13011900
1993-06-01,2480,13011900
1993-06-12,1950,13011900
1993-06-22,2920,13011900
1993-07-03,1980,13011900
1993-07-16,1500,13011900
1993-07-26,1270,13011900
1993-08-06,834,13011900
1993-08-21,443,13011900
1993-09-05,306,13011900
1993-09-20,270,13011900
1993-10-08,246,13011900
1993-10-16,233,13011900
1993-11-11,205,13011900
1994-04-23,654,13011900
1994-05-01,330,13011900
1994-05-13,2530,13011900
1994-05-31,2100,13011900
1994-06-14,1780,13011900
1994-06-22,1080,13011900
1994-07-24,226,13011900
1994-08-10,204,13011900
1995-05-12,422,13011900
1995-05-22,1060,13011900
1995-06-06,3110,13011900
1995-06-15,3330,13011900
1995-06-28,2750,13011900
1995-07-11,3300,13011900
1995-07-19,1870,13011900
1995-08-08,678,13011900
1995-08-24,447,13011900
1995-09-08,321,13011900
1995-09-20,299,13011900
1995-09-30,267,13011900
1995-10-12,253,13011900
1995-10-21,241,13011900
1995-10-29,224,13011900
1995-11-09,246,13011900
1995-11-22,229,13011900
1995-12-01,206,13011900
1996-04-11,322,13011900
1996-04-25,258,13011900
1996-05-17,2030,13011900
1996-06-06,3050,13011900
1996-06-16,4680,13011900
1996-06-27,3420,13011900
1996-07-05,3660,13011900
1996-07-29,914,13011900
1996-08-06,616,13011900
1996-08-14,480,13011900
1996-08-28,361,13011900
1996-09-12,299,13011900
1996-09-22,345,13011900
1996-10-19,250,13011900
1996-11-06,211,13011900
1996-11-18,325,13011900
1996-12-10,210,13011900
1997-04-28,413,13011900
