"peak_dt","flow","site_no"
1991-10-26,10,10336674
1992-02-21,5.5,10336674
1992-03-01,5.7,10336674
1992-03-13,6,10336674
1992-04-02,24,10336674
1992-04-17,47,10336674
1992-04-29,38,10336674
1992-05-07,40,10336674
1992-05-27,13,10336674
1992-06-16,5.8,10336674
1992-06-30,4.4,10336674
1992-12-09,5,10336674
1993-01-22,11,10336674
1993-03-17,45,10336674
1993-04-01,21,10336674
1993-04-09,27,10336674
1993-04-22,34,10336674
1993-05-03,64,10336674
1993-05-11,94,10336674
1993-05-20,145,10336674
1993-05-31,166,10336674
1993-06-10,88,10336674
1993-06-19,109,10336674
1993-06-27,82,10336674
1993-07-07,43,10336674
1993-10-15,3.7,10336674
1994-03-10,3.8,10336674
1994-03-21,9.6,10336674
1994-04-03,18,10336674
1994-04-19,54,10336674
1994-05-11,57,10336674
1994-05-26,29,10336674
1994-11-06,4.5,10336674
1995-01-14,69,10336674
1995-02-01,16,10336674
1995-02-13,6.7,10336674
1995-02-25,12,10336674
1995-03-10,160,10336674
1995-03-19,39,10336674
1995-04-02,11,10336674
1995-04-13,25,10336674
1995-05-01,190,10336674
1995-05-11,44,10336674
1995-05-22,87,10336674
1995-06-04,127,10336674
1995-06-12,112,10336674
1995-06-27,167,10336674
1995-07-05,151,10336674
1995-07-17,88,10336674
1995-07-28,45,10336674
1995-08-21,10,10336674
1995-12-04,6.8,10336674
1995-12-12,118,10336674
1995-12-31,36,10336674
1996-01-16,18,10336674
1996-02-05,184,10336674
1996-02-17,38,10336674
1996-03-11,12,10336674
1996-03-21,22,10336674
1996-04-09,38,10336674
1996-05-02,78,10336674
1996-05-16,272,10336674
1996-05-27,62,10336674
1996-06-07,90,10336674
1996-06-25,28,10336674
1996-11-18,57,10336674
1996-12-01,8,10336674
1996-12-12,83,10336674
1997-01-02,720,10336674
1997-02-01,10,10336674
1997-02-17,6.4,10336674
1997-03-02,5.3,10336674
1997-03-16,11,10336674
1997-03-27,43,10336674
1997-04-04,23,10336674
1997-04-21,110,10336674
1997-05-05,69,10336674
1997-05-13,91,10336674
1997-05-23,57,10336674
1997-06-04,77,10336674
1997-06-14,33,10336674
1997-06-27,10,10336674
1998-01-17,35,10336674
1998-01-31,5,10336674
1998-03-12,4.6,10336674
1998-03-24,78,10336674
1998-04-13,7.5,10336674
1998-04-23,34,10336674
1998-05-02,69,10336674
1998-05-16,26,10336674
1998-05-25,67,10336674
1998-06-07,166,10336674
1998-06-21,161,10336674
1998-07-06,99,10336674
1998-07-17,49,10336674
1998-08-14,5.6,10336674
1998-09-09,3.5,10336674
1998-11-30,12.8,10336674
1999-01-19,7.91,10336674
1999-01-31,6.5,10336674
1999-02-11,7.7,10336674
1999-03-01,6.55,10336674
1999-03-19,7.9,10336674
1999-03-27,11,10336674
1999-04-05,7.8,10336674
1999-04-14,11,10336674
1999-04-26,42,10336674
1999-05-12,78,10336674
1999-05-26,182,10336674
1999-06-06,77,10336674
1999-06-14,121,10336674
1999-06-23,102,10336674
1999-07-30,5.47,10336674
1999-08-10,3.6,10336674
1999-10-28,11,10336674
2000-01-20,17,10336674
2000-01-30,6,10336674
2000-02-14,24,10336674
2000-02-27,7.9,10336674
2000-03-19,13,10336674
2000-03-27,20,10336674
2000-04-04,42,10336674
2000-04-13,69,10336674
2000-04-27,66,10336674
2000-05-08,188,10336674
2000-05-24,154,10336674
2000-06-04,50,10336674
2000-06-15,41,10336674
2000-09-02,4.3,10336674
2001-03-28,28,10336674
2001-04-18,19,10336674
2001-05-01,60,10336674
2001-05-15,103,10336674
2001-11-24,3.83,10336674
2001-12-02,3.5,10336674
2002-01-06,13.3,10336674
2002-01-16,4.86,10336674
2002-01-26,4.1,10336674
2002-02-20,10.3,10336674
2002-03-06,9.06,10336674
2002-03-22,6.15,10336674
2002-04-04,43.6,10336674
2002-04-14,80.1,10336674
2002-04-26,37,10336674
2002-05-07,58.4,10336674
2002-05-18,97.4,10336674
2002-05-31,93,10336674
2002-06-13,37.2,10336674
2002-06-24,22.6,10336674
2002-11-08,7.19,10336674
2002-12-14,8.92,10336674
2002-12-29,6.58,10336674
2003-01-19,3.95,10336674
2003-01-28,22.9,10336674
2003-02-13,7.53,10336674
2003-02-22,5.46,10336674
2003-03-15,12.5,10336674
2003-03-26,28.7,10336674
2003-04-11,19,10336674
2003-04-26,13.6,10336674
2003-05-07,14,10336674
2003-05-15,61.5,10336674
2003-05-29,146,10336674
2003-06-07,127,10336674
2003-06-17,58.1,10336674
2004-02-17,11.9,10336674
