"peak_dt","flow","site_no"
1979-10-02,3.3,10172700
1979-10-12,3.8,10172700
1979-10-20,5.2,10172700
1979-10-29,4.1,10172700
1979-11-06,4.1,10172700
1979-11-17,4.1,10172700
1979-12-02,3.8,10172700
1979-12-13,3.7,10172700
1979-12-21,4.1,10172700
1979-12-30,3.8,10172700
1980-01-16,5.2,10172700
1980-01-25,4.1,10172700
1980-02-03,4.8,10172700
1980-02-11,4.4,10172700
1980-02-19,12,10172700
1980-03-03,5.2,10172700
1980-03-11,5.2,10172700
1980-03-24,6,10172700
1980-04-10,5.7,10172700
1980-04-21,40,10172700
1980-04-29,15,10172700
1980-05-07,12,10172700
1980-05-24,12,10172700
1980-06-01,8.7,10172700
1980-06-15,6.5,10172700
1980-06-23,6,10172700
1980-07-08,5.3,10172700
1980-07-19,5,10172700
1980-07-31,5.5,10172700
1980-08-14,4.9,10172700
1980-08-24,5.3,10172700
1980-09-13,4.8,10172700
1980-09-21,4.5,10172700
1980-09-29,5.1,10172700
1980-10-15,6.1,10172700
1980-10-26,5.7,10172700
1980-11-12,5.5,10172700
1980-11-22,4.8,10172700
1980-12-11,4.4,10172700
1980-12-22,4.8,10172700
1981-01-04,4.7,10172700
1981-01-13,4.8,10172700
1981-01-24,4.8,10172700
1981-02-04,4.5,10172700
1981-02-12,4.4,10172700
1981-02-26,4.4,10172700
1981-03-16,4.1,10172700
1981-03-27,4.4,10172700
1981-04-14,4.1,10172700
1981-04-23,4.1,10172700
1981-05-03,4.7,10172700
1981-05-16,4.9,10172700
1981-05-28,8.4,10172700
1981-06-13,4.1,10172700
1981-07-02,3.6,10172700
1981-07-16,3.7,10172700
1981-07-24,3.3,10172700
1981-08-11,3.3,10172700
1981-08-21,3.2,10172700
1981-09-06,3.7,10172700
1981-09-23,3.5,10172700
1981-10-11,4.1,10172700
1981-10-29,4.3,10172700
1981-11-07,3.7,10172700
1981-11-28,3.5,10172700
1981-12-07,3.5,10172700
1981-12-19,3.4,10172700
1981-12-30,3.2,10172700
1982-01-08,3.7,10172700
1982-01-17,3.4,10172700
1982-01-26,3.6,10172700
1982-02-03,3.6,10172700
1982-02-21,3.8,10172700
1982-03-02,4.2,10172700
1982-03-15,8.3,10172700
1982-03-29,5.2,10172700
1982-04-13,16,10172700
1982-05-03,12,10172700
1982-05-20,7.3,10172700
1982-05-28,6.8,10172700
1982-06-05,5.5,10172700
1982-06-17,5.2,10172700
1982-06-30,4.4,10172700
1982-07-09,4.5,10172700
1982-07-27,4.3,10172700
1982-08-05,4,10172700
1982-08-13,3.9,10172700
1982-08-28,4,10172700
1982-09-05,4,10172700
1982-09-13,4.5,10172700
1982-09-26,6.3,10172700
1982-10-05,5.5,10172700
1982-10-31,4.8,10172700
1982-11-13,4.4,10172700
1982-11-30,4.6,10172700
1982-12-09,4.7,10172700
1982-12-17,4.7,10172700
1983-01-15,4.4,10172700
1983-01-24,4.5,10172700
1983-02-08,4.4,10172700
1983-02-22,4.7,10172700
1983-03-02,7.4,10172700
1983-03-14,10,10172700
1983-03-23,9.6,10172700
1983-04-05,10,10172700
1983-04-24,70,10172700
1983-05-05,67.3,10172700
1983-05-21,38.6,10172700
1983-05-30,35.5,10172700
1983-06-11,20,10172700
1983-07-03,14.1,10172700
1983-07-15,12.9,10172700
1983-07-26,10.7,10172700
1983-08-17,12.4,10172700
1983-08-26,9.48,10172700
1983-09-03,10.3,10172700
1983-09-13,9.47,10172700
1983-09-23,9.91,10172700
1983-10-01,10.2,10172700
1983-10-24,8.58,10172700
1983-11-07,7.74,10172700
1983-11-21,7.51,10172700
1983-12-05,8.1,10172700
1983-12-20,7.7,10172700
1984-01-01,8.1,10172700
1984-01-11,7.77,10172700
1984-01-19,7.4,10172700
1984-02-01,7,10172700
1984-02-14,7.23,10172700
1984-02-23,7,10172700
1984-03-02,7,10172700
1984-03-14,7.76,10172700
1984-03-26,8.1,10172700
1984-04-09,9.6,10172700
1984-04-24,45.2,10172700
1984-05-04,44.4,10172700
1984-05-12,43.1,10172700
1984-05-24,15.6,10172700
1984-06-06,14,10172700
1984-06-17,11.6,10172700
1984-07-01,10.5,10172700
1984-07-12,10,10172700
1984-07-22,11.2,10172700
1984-07-30,10.6,10172700
1984-08-11,9.2,10172700
1984-08-19,9.92,10172700
1984-08-31,9.86,10172700
1984-09-11,9.49,10172700
1984-09-20,10.7,10172700
1984-10-02,10.2,10172700
1984-10-12,10.1,10172700
1984-10-20,8.58,10172700
1984-10-30,8.8,10172700
1984-11-08,10.3,10172700
1984-11-29,8.62,10172700
1984-12-12,8.14,10172700
1984-12-28,7.88,10172700
1985-01-08,8.1,10172700
1985-01-19,8.33,10172700
1985-01-31,7.7,10172700
1985-02-09,8.05,10172700
1985-02-20,8.13,10172700
1985-03-12,11,10172700
1985-03-27,11.1,10172700
1985-04-09,27.1,10172700
1985-04-17,15.8,10172700
1985-04-25,12,10172700
1985-05-10,15.9,10172700
1985-05-22,12.6,10172700
1985-06-01,11.4,10172700
1985-06-25,9.29,10172700
1985-07-06,7.95,10172700
1985-07-17,8.31,10172700
1985-08-06,7.95,10172700
1985-08-14,7.75,10172700
1985-08-23,7.85,10172700
1985-09-03,8.08,10172700
1985-09-18,8.22,10172700
1985-10-07,7.37,10172700
1985-10-22,6.72,10172700
1985-11-11,6.62,10172700
1985-11-29,6.51,10172700
1985-12-08,5.88,10172700
1985-12-21,5.91,10172700
1986-01-05,6.1,10172700
1986-01-20,6.34,10172700
1986-01-31,7.62,10172700
1986-02-11,6.1,10172700
1986-02-19,9.07,10172700
1986-03-15,7.4,10172700
1986-03-25,15.2,10172700
1986-04-02,16.9,10172700
1986-04-25,13,10172700
1986-05-04,12.9,10172700
1986-06-04,9.94,10172700
1986-06-16,8.31,10172700
1986-06-30,7.88,10172700
1986-07-15,7.32,10172700
1986-07-24,7.51,10172700
1986-08-02,7.38,10172700
1986-08-10,8,10172700
1986-08-22,7.58,10172700
1986-09-03,7.42,10172700
1986-09-14,6.95,10172700
1986-09-25,7.37,10172700
1986-10-03,6.9,10172700
1986-10-11,7.2,10172700
1986-10-21,7.4,10172700
1986-10-30,7.2,10172700
1986-11-18,6.9,10172700
1986-11-30,6.9,10172700
1986-12-16,6.1,10172700
1986-12-27,6.1,10172700
1987-01-05,6.4,10172700
1987-01-15,6.4,10172700
1987-01-28,6.7,10172700
1987-02-13,6.4,10172700
1987-02-26,5.5,10172700
1987-03-08,10,10172700
1987-03-19,6,10172700
1987-04-05,6.2,10172700
1987-04-26,6.4,10172700
1987-05-08,5.6,10172700
1987-05-18,5.9,10172700
1987-05-29,6,10172700
1987-06-20,4.9,10172700
1987-06-30,5.1,10172700
1987-07-11,4.9,10172700
1987-07-21,5.1,10172700
1987-07-29,5,10172700
1987-08-06,4.9,10172700
1987-08-15,4.6,10172700
1987-08-24,4.7,10172700
1987-09-03,4.5,10172700
1987-09-14,4.5,10172700
1987-09-27,4.4,10172700
1987-10-06,4.4,10172700
1987-10-20,4.7,10172700
1987-10-30,5,10172700
1987-11-14,4.6,10172700
1987-11-25,4.2,10172700
1987-12-09,3.9,10172700
1987-12-19,3.9,10172700
1987-12-31,4.1,10172700
1988-01-17,4,10172700
1988-01-29,4.4,10172700
1988-02-10,4.4,10172700
1988-02-20,4.2,10172700
1988-02-29,4.8,10172700
1988-03-15,4.4,10172700
1988-04-01,4.5,10172700
1988-04-21,4.7,10172700
1988-05-02,5.1,10172700
1988-05-17,4.8,10172700
1988-05-29,4.7,10172700
1988-06-12,3.8,10172700
1988-06-26,3.2,10172700
1988-07-26,3.2,10172700
1988-08-04,3.5,10172700
1988-08-12,3.7,10172700
1988-09-13,3.5,10172700
1988-09-22,3.5,10172700
1988-10-01,3.6,10172700
1988-10-12,4,10172700
1988-10-29,3.6,10172700
1988-11-11,3.6,10172700
1988-11-19,3.9,10172700
1988-11-30,3.7,10172700
1988-12-12,3.8,10172700
1989-01-03,3.5,10172700
1989-01-16,3.5,10172700
1989-02-01,3.6,10172700
1989-02-15,3.9,10172700
1989-02-25,4.5,10172700
1989-03-10,5.5,10172700
1989-03-24,4.1,10172700
1990-11-07,3.5,10172700
1991-08-24,16,10172700
1993-03-27,8.1,10172700
1993-04-05,6.2,10172700
1993-04-18,9.5,10172700
1993-05-04,8.4,10172700
1993-05-15,10,10172700
1993-06-06,5.6,10172700
1993-06-17,4.5,10172700
1993-07-04,3.5,10172700
1993-07-23,3.2,10172700
1995-03-11,5,10172700
1995-03-19,7.5,10172700
1995-04-09,3.4,10172700
1995-04-21,3.9,10172700
1995-05-02,6.8,10172700
1995-05-12,8.4,10172700
1995-05-26,8.2,10172700
1995-06-06,6.7,10172700
1995-06-21,7.1,10172700
1995-07-03,4.4,10172700
1995-07-21,3.6,10172700
1995-07-30,3.6,10172700
1995-08-07,3.6,10172700
1995-08-15,3.5,10172700
1995-08-24,3.6,10172700
1995-09-05,3.7,10172700
1995-09-15,3.4,10172700
1995-09-23,3.7,10172700
1995-10-04,3.3,10172700
1995-10-28,3.5,10172700
1995-11-19,3.3,10172700
1996-04-25,3.2,10172700
1996-05-03,3.2,10172700
1996-05-28,3.2,10172700
1996-06-12,3.6,10172700
1996-11-22,3.6,10172700
1996-12-10,3.3,10172700
1997-03-13,3.8,10172700
1997-03-27,9,10172700
1997-04-09,5.6,10172700
1997-04-21,6.9,10172700
1997-05-01,8,10172700
1997-05-24,5.9,10172700
1997-06-02,5.3,10172700
1997-06-15,6.7,10172700
1997-06-28,5,10172700
1997-07-12,4.1,10172700
1997-07-28,3.4,10172700
1997-09-07,4.2,10172700
1997-09-19,4.6,10172700
1997-09-28,3.4,10172700
1997-10-11,3.5,10172700
1997-10-24,3.4,10172700
1997-11-11,3.4,10172700
1997-11-27,3.5,10172700
1997-12-07,3.5,10172700
1997-12-29,3.2,10172700
1998-01-13,3.3,10172700
1998-02-03,3.2,10172700
1998-02-12,3.2,10172700
1998-02-25,3.5,10172700
1998-03-09,3.5,10172700
1998-03-17,4.4,10172700
1998-03-26,10,10172700
1998-04-11,8.9,10172700
1998-04-24,68,10172700
1998-05-21,16,10172700
1998-06-16,12,10172700
1998-07-03,8.5,10172700
1998-07-22,7.6,10172700
1998-08-01,7,10172700
1998-08-16,6.4,10172700
1998-09-01,6.3,10172700
1998-09-10,6.4,10172700
1998-09-21,6.4,10172700
1998-10-04,6.6,10172700
1998-10-15,6.6,10172700
1998-10-25,7.2,10172700
1998-11-02,6.8,10172700
1998-11-14,6.3,10172700
1998-11-25,6.2,10172700
1998-12-04,6,10172700
1998-12-29,5.4,10172700
1999-01-21,5.5,10172700
1999-01-30,5,10172700
1999-02-10,5.4,10172700
1999-02-21,5,10172700
1999-05-03,8.6,10172700
1999-05-13,6.8,10172700
1999-06-05,5.8,10172700
1999-06-17,4.7,10172700
1999-06-26,3.8,10172700
1999-07-07,4.9,10172700
1999-07-15,3.7,10172700
1999-07-30,3.5,10172700
1999-08-11,3.6,10172700
1999-08-20,3.6,10172700
1999-08-30,4,10172700
1999-09-19,4.6,10172700
1999-09-27,3.7,10172700
1999-10-07,3.9,10172700
1999-12-14,3.2,10172700
1999-12-24,3.5,10172700
2000-01-04,3.5,10172700
2000-01-18,3.5,10172700
2000-01-26,3.6,10172700
2000-02-03,3.2,10172700
2000-02-11,3.5,10172700
2000-02-21,3.9,10172700
2000-03-08,3.7,10172700
2000-03-24,3.7,10172700
2000-04-15,4.9,10172700
2000-04-29,5.8,10172700
2000-05-08,5.3,10172700
2000-05-17,4.3,10172700
2000-06-01,3.4,10172700
2000-06-09,3.2,10172700
2000-06-19,3.5,10172700
2000-06-27,4,10172700
2000-07-08,3.5,10172700
2000-07-18,4.1,10172700
2000-07-29,4.2,10172700
2000-08-06,5,10172700
2000-08-16,5,10172700
2000-08-26,3.4,10172700
2000-09-23,3.5,10172700
2000-10-11,3.3,10172700
2000-10-30,4.1,10172700
2000-11-09,3.2,10172700
2000-11-17,3.2,10172700
2000-11-30,3.4,10172700
2000-12-18,3.9,10172700
2001-03-10,3.4,10172700
2001-04-29,3.7,10172700
2001-05-12,3.2,10172700
2001-09-17,3.2,10172700
2002-03-23,3.33,10172700
2002-09-06,6.12,10172700
2003-03-10,5.33,10172700
2004-04-08,6.95,10172700
2004-05-09,3.41,10172700
2004-07-19,6.21,10172700
2004-10-20,6.72,10172700
2005-01-12,3.41,10172700
2005-01-24,3.41,10172700
2005-02-06,3.22,10172700
2005-03-24,3.66,10172700
2005-04-08,9.46,10172700
2005-04-18,22.7,10172700
2005-04-29,34.5,10172700
2005-05-07,47.4,10172700
2005-05-17,27.2,10172700
2005-05-30,14.5,10172700
2005-06-09,10.6,10172700
2005-06-28,7.8,10172700
2005-07-14,7.17,10172700
2005-07-22,7.17,10172700
2005-07-30,7.17,10172700
2005-08-09,6.36,10172700
2005-08-31,5.6,10172700
2005-09-13,5.49,10172700
2005-09-23,5.75,10172700
2005-10-05,5.87,10172700
2005-10-16,5.77,10172700
2005-10-28,6.23,10172700
2005-11-08,5.18,10172700
2005-12-02,5.19,10172700
2005-12-11,4.97,10172700
2005-12-20,5,10172700
2006-01-02,5.1,10172700
2006-01-11,4.74,10172700
2006-01-19,4.86,10172700
2006-02-02,4.95,10172700
2006-02-12,4.31,10172700
2006-02-22,7.03,10172700
2006-03-02,5.05,10172700
2006-03-12,4.66,10172700
2006-03-29,32.8,10172700
2006-04-15,23.8,10172700
2006-04-30,9.89,10172700
2006-05-23,7.27,10172700
2006-06-09,5.99,10172700
2006-06-20,5.35,10172700
2006-06-29,5.39,10172700
2006-07-16,4.83,10172700
2006-07-24,4.82,10172700
2006-08-01,4.95,10172700
2006-08-09,4.69,10172700
2006-08-18,4.38,10172700
2006-08-26,4.42,10172700
2006-09-09,4.78,10172700
2006-09-22,4.95,10172700
2006-10-06,5.57,10172700
2006-10-17,4.95,10172700
2006-10-26,4.95,10172700
2006-11-14,5.05,10172700
2006-11-30,5,10172700
2006-12-10,4.73,10172700
2006-12-22,4.4,10172700
2006-12-31,4.3,10172700
2007-01-10,4.3,10172700
2007-02-11,4.62,10172700
2007-02-26,4.27,10172700
2007-03-08,4.53,10172700
2007-03-22,4.53,10172700
2007-03-31,4.57,10172700
2007-04-08,4.34,10172700
2007-04-22,4.45,10172700
2007-05-04,3.9,10172700
2007-05-16,3.62,10172700
2007-05-29,3.43,10172700
2007-06-06,3.68,10172700
2007-06-14,3.41,10172700
2007-06-23,3.26,10172700
2007-07-04,3.55,10172700
2007-07-17,3.32,10172700
2007-07-25,3.33,10172700
2007-08-02,3.46,10172700
2007-08-28,3.76,10172700
2007-10-06,3.13,10172700
2008-03-13,3.22,10172700
2008-03-30,3.58,10172700
2008-04-07,3.56,10172700
2008-04-15,3.95,10172700
2008-04-30,3.7,10172700
2008-05-14,4.31,10172700
2008-05-22,5.88,10172700
2008-06-05,5.25,10172700
2008-06-18,3.59,10172700
2008-06-29,3.4,10172700
2008-07-17,3.44,10172700
2008-07-28,3.16,10172700
2008-08-07,4.8,10172700
2008-10-04,3.27,10172700
2008-11-02,3.57,10172700
2008-12-14,3.3,10172700
2009-01-24,3.78,10172700
2009-02-13,3.43,10172700
2009-03-03,3.99,10172700
2009-03-21,3.72,10172700
2009-04-03,3.71,10172700
2009-04-15,4.62,10172700
2009-04-25,5.85,10172700
2009-05-04,6.55,10172700
2009-05-20,4.48,10172700
2009-06-11,3.65,10172700
2009-06-20,3.35,10172700
2009-07-03,3.19,10172700
2009-07-26,3.15,10172700
2009-10-04,3.3,10172700
2010-03-23,3.18,10172700
2010-04-05,3.5,10172700
2010-04-15,3.7,10172700
2010-04-29,3.3,10172700
2010-05-11,3.3,10172700
2010-06-13,3.33,10172700
2010-10-25,3.74,10172700
2010-11-08,3.29,10172700
2010-12-22,4.75,10172700
2011-01-02,3.5,10172700
2011-01-17,3.56,10172700
2011-01-31,3.49,10172700
2011-02-19,3.2,10172700
2011-03-17,5.03,10172700
2011-04-03,6.37,10172700
2011-04-18,21.4,10172700
2011-04-30,8.2,10172700
2011-05-09,12.6,10172700
2011-05-24,12.8,10172700
2011-06-04,10.3,10172700
2011-06-19,8.51,10172700
2011-07-01,6.97,10172700
2011-07-11,6.61,10172700
2011-07-26,6.04,10172700
2011-08-07,5.38,10172700
2011-08-16,5.65,10172700
2011-08-29,5.65,10172700
2011-09-09,5.74,10172700
2011-09-17,5.32,10172700
2011-09-26,5.05,10172700
2011-10-06,7.1,10172700
2011-10-17,5.76,10172700
2011-11-01,5.92,10172700
2011-11-19,5.39,10172700
2011-12-08,4.94,10172700
2012-01-13,4.29,10172700
2012-01-21,4.82,10172700
2012-01-29,4.5,10172700
2012-02-13,4.3,10172700
2012-02-23,4.58,10172700
2012-03-05,5.06,10172700
2012-03-15,15.5,10172700
2012-03-26,4.41,10172700
2012-04-17,4.01,10172700
2012-04-27,4.05,10172700
2012-05-18,3.91,10172700
2012-05-26,3.75,10172700
2012-06-05,3.51,10172700
2012-06-17,3.3,10172700
2012-06-25,3.13,10172700
2012-07-05,3.2,10172700
2012-07-14,3.25,10172700
2012-09-01,3.46,10172700
2012-11-18,3.26,10172700
2013-03-14,3.14,10172700
2013-04-11,3.25,10172700
2013-08-31,6.28,10172700
2013-10-14,3.18,10172700
2014-03-01,6.2,10172700
2014-09-27,3.57,10172700
