"peak_dt","flow","site_no"
1979-10-20,45,6228350
1980-04-23,149,6228350
1980-05-01,243,6228350
1980-05-09,282,6228350
1980-05-23,849,6228350
1980-05-31,377,6228350
1980-06-12,1190,6228350
1980-06-20,1150,6228350
1980-07-01,1070,6228350
1980-07-11,548,6228350
1980-07-20,280,6228350
1980-08-09,88,6228350
1980-08-17,96,6228350
1980-08-26,70,6228350
1980-09-14,66,6228350
1981-04-19,75,6228350
1981-05-02,305,6228350
1981-05-11,98,6228350
1981-05-20,241,6228350
1981-05-31,667,6228350
1981-06-09,1620,6228350
1981-06-28,480,6228350
1981-07-08,296,6228350
1981-07-19,116,6228350
1981-07-27,123,6228350
1981-08-09,83,6228350
1981-08-22,56,6228350
1981-09-06,45,6228350
1981-10-16,49,6228350
1982-04-12,38,6228350
1982-05-04,127,6228350
1982-05-20,154,6228350
1982-05-28,444,6228350
1982-06-29,1000,6228350
1982-07-16,603,6228350
1982-07-30,648,6228350
1982-08-09,251,6228350
1982-08-18,166,6228350
1982-08-29,105,6228350
1982-09-12,68,6228350
1982-09-28,180,6228350
1982-10-16,92,6228350
1982-10-27,64,6228350
1982-11-05,50,6228350
1982-12-03,38,6228350
1983-04-24,68,6228350
1983-05-09,81,6228350
1983-05-19,50,6228350
1983-05-30,774,6228350
1983-06-12,1310,6228350
1983-06-24,1320,6228350
1983-07-02,1520,6228350
1983-07-10,1280,6228350
1983-07-21,371,6228350
1983-08-02,230,6228350
1983-08-12,186,6228350
1983-08-22,193,6228350
1983-09-04,90,6228350
1983-09-15,62,6228350
1983-10-01,72,6228350
1983-10-11,56,6228350
1983-10-20,46.7,6228350
1983-10-29,38.8,6228350
1983-11-10,40,6228350
1983-11-26,37.6,6228350
1984-04-18,53.3,6228350
1984-05-05,39.3,6228350
1984-05-21,668,6228350
1984-05-31,902,6228350
1984-06-11,195,6228350
1984-06-21,670,6228350
1984-07-01,675,6228350
1984-07-09,569,6228350
1984-07-23,394,6228350
1984-08-01,197,6228350
1984-08-20,103,6228350
1984-09-01,66,6228350
1984-09-13,143,6228350
1984-09-24,141,6228350
1984-10-03,69.5,6228350
1984-10-19,50.7,6228350
1984-10-31,45,6228350
1984-11-09,40.7,6228350
1985-04-18,155,6228350
1985-05-04,457,6228350
1985-05-17,194,6228350
1985-05-26,621,6228350
1985-06-08,851,6228350
1985-06-17,447,6228350
1985-06-26,456,6228350
1985-07-04,258,6228350
1985-07-18,149,6228350
1985-07-31,127,6228350
1985-08-19,39.9,6228350
1985-09-03,46.8,6228350
1985-09-20,74.2,6228350
1985-10-01,47.9,6228350
1985-10-11,44,6228350
1985-10-25,49.6,6228350
1985-11-18,40.1,6228350
1985-11-28,45,6228350
1985-12-10,38,6228350
1986-02-26,64,6228350
1986-03-08,36.7,6228350
1986-03-31,69,6228350
1986-04-13,65.4,6228350
1986-04-23,199,6228350
1986-05-04,229,6228350
1986-05-14,90.6,6228350
1986-05-22,335,6228350
1986-06-06,1470,6228350
1986-06-17,1270,6228350
1986-06-28,996,6228350
1986-07-08,605,6228350
1986-07-23,374,6228350
1986-08-08,188,6228350
1986-08-22,160,6228350
1986-09-10,70.7,6228350
1986-09-19,47.5,6228350
1986-10-03,46,6228350
1986-10-13,46,6228350
1986-10-22,91,6228350
1986-11-01,50,6228350
1986-11-19,38,6228350
1987-04-08,41,6228350
1987-04-18,99,6228350
1987-05-01,439,6228350
1987-05-10,469,6228350
1987-05-18,835,6228350
1987-05-30,247,6228350
1987-06-09,849,6228350
1987-06-30,268,6228350
1987-07-11,759,6228350
1987-07-22,412,6228350
1987-08-08,103,6228350
1987-08-16,128,6228350
1987-08-25,105,6228350
1987-09-05,94,6228350
1988-04-19,134,6228350
1988-05-01,99,6228350
1988-05-18,569,6228350
1988-05-29,514,6228350
1988-06-06,674,6228350
1988-06-19,291,6228350
1988-06-28,316,6228350
1988-08-03,44,6228350
1989-04-22,113,6228350
1989-04-30,52,6228350
1989-05-10,288,6228350
1989-05-24,280,6228350
1989-06-04,358,6228350
1989-06-16,802,6228350
1989-07-01,562,6228350
1989-07-13,412,6228350
1989-07-24,356,6228350
1989-08-13,96,6228350
1989-09-10,49,6228350
1989-09-22,103,6228350
1989-10-04,72,6228350
1989-10-16,51,6228350
1989-10-26,45,6228350
1989-11-04,48,6228350
1989-11-16,46,6228350
1989-11-26,38,6228350
1990-04-05,41,6228350
1990-04-22,154,6228350
1990-05-07,179,6228350
1990-05-24,328,6228350
1990-06-01,346,6228350
1990-06-11,1030,6228350
1990-06-26,663,6228350
1990-07-21,260,6228350
1990-08-09,82,6228350
1990-08-18,123,6228350
1990-08-31,73,6228350
1990-09-21,117,6228350
1990-09-29,103,6228350
1990-10-10,74,6228350
1990-10-19,68,6228350
1990-10-28,51,6228350
1990-11-09,62,6228350
1990-11-17,51,6228350
1991-04-06,44,6228350
1991-04-25,56,6228350
1991-05-09,244,6228350
1991-05-22,687,6228350
1991-06-02,1550,6228350
1991-06-13,1960,6228350
1991-06-28,431,6228350
1991-07-06,533,6228350
1991-07-23,185,6228350
1991-08-04,138,6228350
1991-08-16,78,6228350
1991-08-29,79,6228350
1991-09-12,98,6228350
1991-09-30,52,6228350
1991-10-27,41,6228350
1992-04-17,84,6228350
1992-05-01,174,6228350
1992-05-09,284,6228350
1992-05-28,508,6228350
1992-06-12,241,6228350
1992-07-02,352,6228350
1992-07-13,246,6228350
1992-07-21,377,6228350
1992-08-17,61,6228350
1992-09-05,44,6228350
1992-09-13,51,6228350
