"peak_dt","flow","site_no"
1979-10-29,16,8481500
1979-12-12,16,8481500
1980-02-17,16,8481500
1980-02-28,16,8481500
1980-03-11,16,8481500
1980-03-30,16,8481500
1980-04-11,16,8481500
1980-04-23,16,8481500
1980-05-03,18,8481500
1980-08-14,631,8481500
1980-08-22,39,8481500
1980-09-06,22,8481500
1980-12-03,16,8481500
1981-01-28,16,8481500
1981-02-09,17,8481500
1981-04-08,16,8481500
1981-07-01,28,8481500
1981-07-12,30,8481500
1981-08-16,25,8481500
1981-08-28,29,8481500
1981-09-16,17,8481500
1981-12-13,16,8481500
1981-12-24,16,8481500
1982-01-20,17,8481500
1982-02-11,17,8481500
1982-06-02,18,8481500
1982-06-12,19,8481500
1982-07-03,16,8481500
1982-07-19,16,8481500
1982-09-10,17,8481500
1982-09-19,17,8481500
1982-11-12,16,8481500
1982-12-23,20,8481500
1983-02-17,16,8481500
1983-02-26,17,8481500
1983-03-19,20,8481500
1983-03-29,16,8481500
1983-04-08,16,8481500
1983-05-30,16,8481500
1983-06-08,17,8481500
1983-06-16,18,8481500
1983-08-27,16,8481500
1983-09-07,21,8481500
1983-09-30,26,8481500
1983-10-10,16,8481500
1983-10-19,16,8481500
1983-11-04,19,8481500
1983-11-22,20,8481500
1983-12-02,18,8481500
1983-12-12,16,8481500
1983-12-20,16,8481500
1984-01-01,16,8481500
1984-01-10,16,8481500
1984-03-28,16,8481500
1984-04-07,17,8481500
1984-04-18,24,8481500
1984-05-16,17,8481500
1984-08-04,46,8481500
1984-08-19,18,8481500
1984-09-01,20,8481500
1984-09-13,23,8481500
1984-10-12,16,8481500
1984-10-26,20,8481500
1984-11-24,20,8481500
1984-12-11,18,8481500
1984-12-20,25,8481500
1984-12-28,20.4,8481500
1985-01-08,19.6,8481500
1985-01-16,20,8481500
1985-01-26,22,8481500
1985-02-09,21,8481500
1985-02-24,19.7,8481500
1985-03-05,20.9,8481500
1985-03-19,21,8481500
1985-03-31,24,8481500
1985-04-13,22.8,8481500
1985-04-28,25.1,8481500
1985-05-09,21.5,8481500
