"peak_dt","flow","site_no"
1979-10-26,49,9253000
1980-04-30,819,9253000
1980-05-11,1480,9253000
1980-05-24,2080,9253000
1980-06-06,1700,9253000
1980-06-17,1070,9253000
1980-07-02,597,9253000
1980-07-13,139,9253000
1980-07-26,61,9253000
1980-08-15,68,9253000
1980-09-13,66,9253000
1980-10-14,82,9253000
1980-10-24,63,9253000
1980-11-13,51,9253000
1981-04-19,444,9253000
1981-05-03,1260,9253000
1981-05-11,376,9253000
1981-05-23,1180,9253000
1981-05-31,1200,9253000
1981-07-03,172,9253000
1981-07-14,60,9253000
1981-07-27,82,9253000
1981-10-04,91,9253000
1981-10-14,56,9253000
1981-11-01,80,9253000
1982-01-26,47,9253000
1982-03-01,47,9253000
1982-03-10,51,9253000
1982-03-19,52,9253000
1982-03-29,50,9253000
1982-04-15,205,9253000
1982-04-26,743,9253000
1982-05-04,2170,9253000
1982-05-20,1330,9253000
1982-05-28,1870,9253000
1982-06-06,1550,9253000
1982-06-15,1630,9253000
1982-06-26,1600,9253000
1982-07-06,674,9253000
1982-07-29,216,9253000
1982-08-14,67,9253000
1982-08-26,63,9253000
1982-09-14,74,9253000
1982-10-01,156,9253000
1982-10-16,80,9253000
1982-10-31,84,9253000
1982-11-09,68,9253000
1982-11-20,109,9253000
1982-12-01,80,9253000
1982-12-11,70,9253000
1982-12-23,80,9253000
1983-01-07,150,9253000
1983-01-18,70,9253000
1983-01-28,100,9253000
1983-02-10,80,9253000
1983-03-14,112,9253000
1983-03-23,64,9253000
1983-03-31,66,9253000
1983-04-12,60,9253000
1983-04-30,375,9253000
1983-05-11,1320,9253000
1983-05-29,3310,9253000
1983-06-12,2980,9253000
1983-06-20,2570,9253000
1983-07-03,1390,9253000
1983-07-27,350,9253000
1983-08-13,107,9253000
1983-09-04,83,9253000
1983-09-25,46,9253000
1983-10-03,98,9253000
1983-10-11,88,9253000
1983-10-19,115,9253000
1983-11-01,66,9253000
1984-03-13,60,9253000
1984-03-26,66,9253000
1984-04-09,100,9253000
1984-04-25,300,9253000
1984-05-05,265,9253000
1984-05-16,3630,9253000
1984-05-24,3960,9253000
1984-06-01,3380,9253000
1984-06-16,2240,9253000
1984-07-09,741,9253000
1984-07-22,197,9253000
1984-08-01,144,9253000
1984-08-20,145,9253000
1984-09-01,69,9253000
1984-09-12,142,9253000
1984-09-22,155,9253000
1984-10-06,101,9253000
1984-10-14,79.6,9253000
1984-10-23,72.6,9253000
1984-11-03,79.3,9253000
1984-11-11,76.1,9253000
1984-11-24,75.4,9253000
1984-12-10,65,9253000
1984-12-19,55,9253000
1984-12-27,55,9253000
1985-03-18,75.3,9253000
1985-03-26,92.8,9253000
1985-04-04,124,9253000
1985-04-18,1380,9253000
1985-05-10,2330,9253000
1985-05-26,1770,9253000
1985-06-08,1310,9253000
1985-06-26,434,9253000
1985-07-12,174,9253000
1985-07-23,152,9253000
1985-07-31,95.2,9253000
1985-08-12,70.6,9253000
1985-09-03,62.3,9253000
1985-10-13,85,9253000
1985-10-22,65,9253000
1985-10-31,68,9253000
1985-11-08,58,9253000
1985-11-17,70,9253000
1985-11-25,55,9253000
1985-12-04,55,9253000
1986-02-20,80,9253000
1986-02-28,100,9253000
1986-03-09,115,9253000
1986-03-17,75,9253000
1986-03-25,162,9253000
1986-04-02,529,9253000
1986-04-13,480,9253000
1986-04-25,950,9253000
