"peak_dt","flow","site_no"
1980-04-23,240,9124500
1980-05-01,306,9124500
1980-05-09,460,9124500
1980-05-23,907,9124500
1980-06-01,772,9124500
1980-06-11,1770,9124500
1980-06-19,1330,9124500
1980-06-27,1180,9124500
1980-07-08,590,9124500
1980-08-09,162,9124500
1980-08-25,204,9124500
1980-09-12,189,9124500
1981-05-03,325,9124500
1981-05-21,130,9124500
1981-05-31,559,9124500
1981-06-08,982,9124500
1981-06-20,390,9124500
1981-07-02,234,9124500
1981-07-16,419,9124500
1981-07-27,344,9124500
1981-08-12,150,9124500
1981-08-22,110,9124500
1981-08-31,126,9124500
1981-09-16,124,9124500
1981-09-24,109,9124500
1981-10-16,114,9124500
1981-10-27,94,9124500
1982-04-16,142,9124500
1982-04-26,106,9124500
1982-05-04,436,9124500
1982-05-12,254,9124500
1982-05-25,517,9124500
1982-06-05,877,9124500
1982-06-17,1210,9124500
1982-06-29,1290,9124500
1982-07-09,681,9124500
1982-07-18,556,9124500
1982-07-29,498,9124500
1982-08-16,361,9124500
1982-08-24,1120,9124500
1982-09-05,347,9124500
1982-09-19,317,9124500
1982-09-28,247,9124500
1982-10-11,165,9124500
1982-10-27,115,9124500
1982-11-05,95,9124500
1983-04-29,100,9124500
1983-05-11,450,9124500
1983-05-30,1050,9124500
1983-06-12,1270,9124500
1983-06-20,1740,9124500
1983-06-30,1320,9124500
1983-07-10,1400,9124500
1983-07-22,837,9124500
1983-07-30,579,9124500
1983-08-07,754,9124500
1983-08-15,500,9124500
1983-08-26,274,9124500
1983-09-20,120,9124500
1983-10-01,114,9124500
1983-10-15,98,9124500
1984-03-22,130,9124500
1984-04-08,190,9124500
1984-04-18,430,9124500
1984-05-05,240,9124500
1984-05-15,1510,9124500
1984-05-25,2160,9124500
1984-06-16,1790,9124500
1984-06-27,1780,9124500
1984-07-14,974,9124500
1984-07-26,696,9124500
1984-08-06,516,9124500
1984-08-15,329,9124500
1984-08-24,620,9124500
1984-09-01,415,9124500
1984-09-17,254,9124500
1984-09-27,124,9124500
1984-10-13,171,9124500
1984-10-22,153,9124500
1984-10-31,133,9124500
1984-11-14,114,9124500
