"peak_dt","flow","site_no"
1980-01-15,7.3,9312600
1980-01-24,6.5,9312600
1980-03-10,5.9,9312600
1980-03-20,6.1,9312600
1980-03-29,6,9312600
1980-04-29,287,9312600
1980-05-07,389,9312600
1980-05-23,350,9312600
1980-07-01,38,9312600
1980-07-24,39,9312600
1980-08-01,18,9312600
1980-08-15,8.8,9312600
1980-08-25,17,9312600
1980-09-09,46,9312600
1980-10-15,11,9312600
1980-10-27,7.3,9312600
1980-11-12,6.9,9312600
1981-02-14,6,9312600
1981-02-23,7.5,9312600
1981-03-04,7.5,9312600
1981-03-14,9,9312600
1981-03-22,8.8,9312600
1981-03-30,8.9,9312600
1981-04-11,26,9312600
1981-04-19,55,9312600
1981-05-03,45,9312600
1981-05-11,28,9312600
1981-05-22,27,9312600
1981-05-31,44,9312600
1981-07-01,13,9312600
1981-07-13,10,9312600
1981-08-11,8,9312600
1981-09-05,10,9312600
1981-10-08,6.8,9312600
1981-10-18,8.3,9312600
1981-10-30,7.9,9312600
1981-11-18,6.8,9312600
1982-03-16,18,9312600
1982-03-30,16,9312600
1982-04-18,112,9312600
1982-05-05,433,9312600
1982-05-19,355,9312600
1982-07-01,37,9312600
1982-07-09,29,9312600
1982-07-28,19,9312600
1982-08-09,14,9312600
1982-08-18,11,9312600
1982-08-27,11,9312600
1982-09-14,10,9312600
1982-09-30,20,9312600
1982-10-11,10,9312600
1982-10-27,14,9312600
1982-11-11,17,9312600
1982-11-21,9.7,9312600
1982-12-01,10,9312600
1982-12-10,10,9312600
1982-12-18,10,9312600
1983-01-05,9,9312600
1983-01-18,8.6,9312600
1983-01-28,7.8,9312600
1983-02-09,6.5,9312600
1983-02-19,6.5,9312600
1983-03-03,9,9312600
1983-03-13,11,9312600
1983-03-23,10,9312600
1983-03-31,15,9312600
1983-04-10,19,9312600
1983-04-25,135,9312600
1983-05-09,240,9312600
1983-05-27,927,9312600
1983-07-09,54.1,9312600
1983-07-27,77.7,9312600
1983-08-12,110,9312600
1983-09-04,16,9312600
1983-09-23,17.1,9312600
1983-10-01,22.7,9312600
1983-10-14,9.79,9312600
1983-10-24,8.95,9312600
1983-11-01,9.37,9312600
1983-11-10,6.95,9312600
1983-11-19,8.6,9312600
1983-11-30,8.5,9312600
1983-12-15,8.5,9312600
1983-12-24,8,9312600
1984-01-04,8,9312600
1984-01-26,9,9312600
1984-02-11,11,9312600
1984-02-28,11,9312600
1984-03-09,15,9312600
1984-03-27,21,9312600
1984-04-08,33,9312600
1984-04-26,182,9312600
1984-05-06,199,9312600
1984-05-16,824,9312600
1984-06-07,166,9312600
1984-06-26,68,9312600
1984-07-13,33.4,9312600
1984-07-29,38.3,9312600
1984-08-12,22.2,9312600
1984-08-20,33.9,9312600
1984-09-01,11.5,9312600
1984-09-12,11.8,9312600
1984-09-21,15,9312600
1984-10-03,17.9,9312600
1984-10-19,13.4,9312600
1984-10-27,12,9312600
1984-11-08,9.93,9312600
1984-11-17,9.6,9312600
1984-11-30,7,9312600
1984-12-09,7,9312600
1984-12-20,7.1,9312600
1984-12-28,7,9312600
1985-01-08,7.6,9312600
1985-01-16,6.2,9312600
1985-01-27,11,9312600
1985-02-08,6.7,9312600
1985-02-21,7.5,9312600
1985-03-02,8.2,9312600
1985-03-12,17,9312600
1985-03-25,35.2,9312600
1985-04-18,257,9312600
1985-05-04,298,9312600
1985-06-25,36.3,9312600
1985-07-07,18.6,9312600
1985-07-23,22.4,9312600
1985-08-10,7.66,9312600
1985-08-18,6.47,9312600
1985-08-27,6.74,9312600
1985-09-07,8.94,9312600
1985-09-19,12.3,9312600
1985-10-07,12.2,9312600
1985-10-18,7.26,9312600
1985-11-05,7.09,9312600
1985-11-17,6.6,9312600
1985-11-25,7,9312600
1985-12-05,6.7,9312600
1986-01-19,5.9,9312600
1986-02-01,6.2,9312600
1986-02-20,54,9312600
1986-03-03,66.1,9312600
1986-03-31,196,9312600
1986-04-13,148,9312600
1986-04-24,268,9312600
1986-05-04,384,9312600
1986-05-22,246,9312600
1986-06-26,45.3,9312600
1986-07-05,34.3,9312600
1986-07-16,26.4,9312600
1986-08-07,11.8,9312600
1986-08-22,11.6,9312600
1986-09-02,10.4,9312600
1986-09-10,9.77,9312600
1986-09-24,14,9312600
1986-10-03,14,9312600
1986-10-18,10,9312600
1986-10-31,9.1,9312600
1986-11-15,8.1,9312600
1986-11-25,6.9,9312600
1986-12-03,6.4,9312600
1986-12-17,6,9312600
1986-12-30,6.3,9312600
1987-01-13,5.9,9312600
1987-02-06,5.9,9312600
1987-03-05,16,9312600
1987-03-24,12,9312600
1987-04-08,46,9312600
1987-04-18,63,9312600
1987-05-02,58,9312600
1987-05-14,48,9312600
1987-05-23,41,9312600
1987-06-08,25,9312600
1987-06-29,11,9312600
1987-07-12,9.9,9312600
1987-07-22,10,9312600
1987-08-07,5.9,9312600
1987-08-24,11,9312600
1987-11-06,6.4,9312600
1988-03-02,6.2,9312600
1988-03-10,7.6,9312600
1988-03-21,9.7,9312600
1988-03-29,24,9312600
1988-04-08,46,9312600
1988-04-19,67,9312600
1988-05-02,86,9312600
1988-05-14,94,9312600
1988-05-30,39,9312600
1988-06-28,17,9312600
1988-07-16,8.4,9312600
1988-07-25,6,9312600
1989-03-06,6,9312600
1989-03-19,19,9312600
1989-03-29,24,9312600
1989-04-09,67,9312600
1989-04-22,63,9312600
1989-05-04,36,9312600
1989-06-25,7.4,9312600
1990-03-27,14,9312600
1990-04-08,46,9312600
1990-04-17,69,9312600
