"peak_dt","flow","site_no"
1980-01-14,2.5,10172200
1980-02-18,4.1,10172200
1980-03-03,3.2,10172200
1980-03-11,2.8,10172200
1980-03-21,2.7,10172200
1980-04-07,3.3,10172200
1980-04-22,14,10172200
1980-05-10,11,10172200
1980-05-29,8.8,10172200
1980-07-01,4.5,10172200
1980-07-30,2.5,10172200
1980-08-25,2.2,10172200
1980-09-11,2.2,10172200
1980-11-12,2.5,10172200
1980-11-26,2.3,10172200
1980-12-05,2.2,10172200
1981-02-26,2.3,10172200
1981-03-30,4.4,10172200
1981-04-11,4.4,10172200
1981-04-19,5.7,10172200
1981-05-03,4.3,10172200
1981-05-11,3.5,10172200
1981-05-22,11,10172200
1981-06-03,6.2,10172200
1981-06-14,4.4,10172200
1981-07-02,2.6,10172200
1982-02-17,2.3,10172200
1982-03-02,5.3,10172200
1982-03-12,6.6,10172200
1982-03-29,8.1,10172200
1982-04-13,17,10172200
1982-05-03,25,10172200
1982-06-01,11,10172200
1982-07-05,5.9,10172200
1982-07-28,4.1,10172200
1982-08-08,3,10172200
1982-08-28,2.5,10172200
1982-09-10,3.9,10172200
1982-09-28,7.2,10172200
1982-10-21,2.8,10172200
1982-10-31,4.5,10172200
1982-11-19,3.2,10172200
1982-12-03,3.4,10172200
1982-12-23,3.5,10172200
1983-01-05,3.5,10172200
1983-01-17,3.3,10172200
1983-01-28,3.5,10172200
1983-02-14,3.5,10172200
1983-02-26,5.3,10172200
1983-03-06,8.6,10172200
1983-03-14,23,10172200
1983-03-31,14,10172200
1983-04-11,16,10172200
1983-04-25,45,10172200
1983-05-08,49,10172200
1983-05-28,95,10172200
1983-07-09,11,10172200
1983-07-31,7.3,10172200
1983-08-09,6.4,10172200
1983-08-18,6.7,10172200
1983-08-29,4.8,10172200
1983-10-02,4.44,10172200
1983-10-14,4.58,10172200
1983-10-24,3.62,10172200
1983-11-13,4.3,10172200
1983-11-25,3.74,10172200
1983-12-14,3.47,10172200
1983-12-26,3.74,10172200
1984-01-17,3.2,10172200
1984-01-25,3.36,10172200
1984-02-02,3.29,10172200
1984-02-10,3.23,10172200
1984-02-21,4.25,10172200
1984-03-04,3.47,10172200
1984-03-16,7.17,10172200
1984-03-25,7.42,10172200
1984-04-09,15.7,10172200
1984-04-18,34.2,10172200
1984-05-03,33.1,10172200
1984-05-15,76.1,10172200
1984-05-31,24.1,10172200
1984-06-09,20.8,10172200
1984-06-24,12,10172200
1984-07-09,9.48,10172200
1984-07-22,7.09,10172200
1984-07-31,6.14,10172200
1984-08-14,5.21,10172200
1984-08-23,5.06,10172200
1984-09-06,4.33,10172200
1984-09-16,3.9,10172200
1984-09-24,4.38,10172200
1984-10-12,4.53,10172200
1984-10-31,3.74,10172200
1984-11-08,3.62,10172200
1984-11-25,3.25,10172200
1984-12-06,3.2,10172200
1984-12-18,3.65,10172200
1984-12-26,3.73,10172200
1985-01-05,3.6,10172200
1985-01-15,3.29,10172200
1985-01-26,3.2,10172200
