"peak_dt","flow","site_no"
1989-02-09,7.2,11239300
1989-02-26,8.2,11239300
1989-03-08,16,11239300
1989-03-24,12,11239300
1989-04-03,16,11239300
1989-04-24,9.8,11239300
1989-05-07,8.2,11239300
1989-05-15,8.3,11239300
1989-05-25,6.3,11239300
1989-09-17,7.1,11239300
1990-02-19,8.5,11239300
1990-03-03,7.2,11239300
1990-03-12,6.7,11239300
1990-03-24,11,11239300
1990-04-03,13,11239300
1990-04-15,13,11239300
1990-04-23,14,11239300
1990-05-28,10,11239300
1990-11-03,7,11239300
1990-11-30,12,11239300
1991-01-29,9.8,11239300
1991-03-04,27,11239300
1991-03-19,6.3,11239300
1991-04-01,7.2,11239300
1991-04-09,14,11239300
1991-04-19,14,11239300
1991-04-30,21,11239300
1991-05-08,27,11239300
1991-05-16,25,11239300
1991-05-24,26,11239300
1991-06-19,9.6,11239300
1991-06-29,9.8,11239300
1991-07-11,6.5,11239300
1991-10-26,9.3,11239300
1991-12-04,45,11239300
1992-02-16,8.8,11239300
1992-03-03,7.5,11239300
1992-03-14,9.3,11239300
1992-03-26,11,11239300
1992-04-03,23,11239300
1992-04-13,209,11239300
1992-04-25,23,11239300
1992-05-19,6.4,11239300
1992-05-27,6.8,11239300
1992-07-12,11,11239300
1992-07-23,6.9,11239300
1992-08-02,6.3,11239300
1992-08-10,6.3,11239300
1992-10-30,8.6,11239300
1992-12-29,8,11239300
1993-01-16,17,11239300
1993-01-27,6.7,11239300
1993-02-08,13,11239300
1993-02-19,18,11239300
1993-03-08,11,11239300
1993-03-17,28,11239300
1993-03-25,120,11239300
1993-04-04,115,11239300
1993-04-15,39,11239300
1993-05-02,49,11239300
1993-05-11,56,11239300
1993-05-25,53,11239300
1993-06-05,44,11239300
1993-09-02,7.6,11239300
1993-09-20,6.8,11239300
1993-09-28,6.3,11239300
1993-10-14,7,11239300
1993-10-22,7.1,11239300
1993-10-30,6.9,11239300
1993-11-30,6.8,11239300
1993-12-11,6.7,11239300
1993-12-22,18,11239300
1994-01-05,6.8,11239300
1994-01-17,6.3,11239300
1994-02-11,6.4,11239300
1994-02-26,6.9,11239300
1994-03-10,8.4,11239300
1994-03-19,8.8,11239300
1994-04-02,10,11239300
1994-04-18,13,11239300
1994-04-26,6.7,11239300
