"peak_dt","flow","site_no"
1980-05-12,4.7,9035800
1980-05-24,17,9035800
1980-06-12,65,9035800
1980-06-20,48,9035800
1980-07-03,39,9035800
1980-07-30,9.1,9035800
1980-08-15,7.3,9035800
1980-08-25,7.6,9035800
1980-09-08,7.2,9035800
1980-09-20,5.2,9035800
1980-10-15,3.6,9035800
1981-04-20,4.7,9035800
1981-05-03,10,9035800
1981-05-21,5.6,9035800
1981-05-29,21,9035800
1981-06-08,89,9035800
1981-07-02,12,9035800
1981-07-12,8.3,9035800
1981-07-27,5.7,9035800
1981-08-12,4.3,9035800
1981-08-22,4.2,9035800
1981-09-08,5.4,9035800
1981-10-18,3.4,9035800
1982-05-04,5.2,9035800
1982-05-29,14,9035800
1982-06-06,25,9035800
1982-06-18,48,9035800
1982-06-28,81,9035800
1982-07-28,24,9035800
1982-08-13,12,9035800
1982-09-05,9.4,9035800
1982-09-13,7.8,9035800
1982-09-23,4.9,9035800
1982-10-06,3.9,9035800
1982-10-15,4.1,9035800
1982-10-29,3.8,9035800
1983-06-04,20,9035800
1983-06-12,45,9035800
1983-06-25,175,9035800
1983-07-09,167,9035800
1983-07-21,58,9035800
1983-08-04,31,9035800
1983-08-12,24,9035800
1983-09-04,11,9035800
1983-09-14,7.4,9035800
1983-10-04,4.9,9035800
1983-10-13,4.8,9035800
1983-11-07,3.4,9035800
1984-05-15,18,9035800
1984-05-24,57,9035800
1984-06-01,73,9035800
1984-06-23,127,9035800
1984-07-01,136,9035800
1984-07-10,75,9035800
1984-07-24,28,9035800
1984-08-06,22,9035800
1984-08-21,20,9035800
1984-09-01,17,9035800
1984-09-16,9.9,9035800
1984-09-25,8.3,9035800
1984-10-05,10.3,9035800
1984-10-13,8.41,9035800
1984-10-27,6.98,9035800
1984-11-06,6,9035800
1984-11-14,5.59,9035800
1984-11-22,5.32,9035800
1984-12-04,4.8,9035800
1984-12-15,4.47,9035800
1985-03-30,3.9,9035800
1985-04-18,10,9035800
1985-05-10,18,9035800
1985-05-18,16,9035800
1985-05-30,51.4,9035800
1985-06-08,104,9035800
1985-06-25,37.2,9035800
1985-07-21,20.1,9035800
1985-07-29,9.9,9035800
1985-08-12,6.64,9035800
1985-08-22,4.66,9035800
1985-09-04,5.69,9035800
1985-09-15,4.22,9035800
1985-09-24,6.2,9035800
1985-10-22,5.1,9035800
1985-11-03,4.9,9035800
1986-03-25,4.1,9035800
1986-04-08,4,9035800
1986-04-23,4.5,9035800
1986-05-05,16,9035800
1986-05-14,14,9035800
1986-05-29,41,9035800
1986-06-07,79,9035800
1986-06-19,68,9035800
1986-07-04,44,9035800
1986-07-17,22,9035800
1986-08-12,6.5,9035800
1986-08-20,6.3,9035800
1986-08-30,5.4,9035800
1986-09-08,6.6,9035800
1986-09-29,5,9035800
1986-10-14,4,9035800
1986-10-22,4,9035800
1986-11-02,3.6,9035800
1987-04-19,3.6,9035800
1987-05-01,8.4,9035800
1987-05-17,33,9035800
1987-06-10,52,9035800
1987-06-29,23,9035800
1987-07-12,17,9035800
1987-07-28,9.6,9035800
1987-08-07,7.4,9035800
1987-08-24,8.5,9035800
1987-09-04,5.7,9035800
1987-09-17,7.4,9035800
1987-10-14,5.7,9035800
1987-10-31,5.5,9035800
1987-11-10,5.1,9035800
1988-04-21,5,9035800
1988-05-01,5.7,9035800
1988-05-18,22,9035800
1988-05-30,36,9035800
1988-06-11,76,9035800
1988-06-19,61,9035800
1988-06-29,43,9035800
1988-07-29,9.3,9035800
1988-08-07,5.9,9035800
1988-08-17,5.1,9035800
1988-08-26,4.3,9035800
1988-09-14,4.2,9035800
1988-09-22,4.1,9035800
1988-09-30,4,9035800
1988-10-19,3.7,9035800
1988-10-30,3.7,9035800
1988-11-10,3.7,9035800
1989-04-24,7.2,9035800
1989-05-11,12,9035800
1989-05-30,37,9035800
1989-06-07,26,9035800
1989-06-17,30,9035800
1989-07-12,12,9035800
1989-07-21,7.3,9035800
1989-07-29,9.4,9035800
1989-08-12,6.7,9035800
1989-09-12,4.2,9035800
1989-09-20,3.7,9035800
1989-10-04,3.6,9035800
1989-10-16,3.6,9035800
1990-04-29,3.9,9035800
1990-05-07,5,9035800
1990-05-15,5.6,9035800
1990-05-29,24,9035800
1990-06-11,52,9035800
1990-07-08,18,9035800
1990-07-20,9.9,9035800
1990-07-29,7.3,9035800
1990-08-19,6.9,9035800
1990-09-02,4.9,9035800
1990-09-17,4.9,9035800
1990-10-02,4.4,9035800
1990-10-10,3.7,9035800
1990-10-22,3.8,9035800
1990-11-04,3.4,9035800
1991-05-14,14,9035800
1991-05-22,31,9035800
1991-06-01,44,9035800
1991-06-12,62,9035800
1991-07-08,20,9035800
1991-07-17,13,9035800
1991-07-26,11,9035800
1991-08-06,7.9,9035800
1991-08-19,7,9035800
1991-08-28,5.2,9035800
1991-09-07,5.6,9035800
1991-09-15,5.3,9035800
1991-10-06,3.6,9035800
1991-10-25,3.9,9035800
1991-11-05,3.8,9035800
1991-11-14,3.8,9035800
1991-12-10,4.5,9035800
1992-04-19,3.8,9035800
1992-05-07,14,9035800
1992-05-21,31,9035800
1992-06-04,26,9035800
1992-06-20,40,9035800
1992-07-20,15,9035800
1992-08-06,7.1,9035800
1992-08-24,9.2,9035800
1992-09-01,5.9,9035800
1992-09-18,5.7,9035800
1992-10-10,3.9,9035800
1992-10-29,3.6,9035800
1992-11-11,3.5,9035800
1993-05-05,4,9035800
1993-05-17,20,9035800
1993-05-28,42,9035800
1993-06-06,33,9035800
1993-06-17,69,9035800
1993-06-29,69,9035800
1993-08-05,17,9035800
1993-08-21,11,9035800
1993-08-30,9.7,9035800
1993-09-08,9.9,9035800
1993-10-08,5.7,9035800
1993-10-18,5.5,9035800
1993-11-01,5,9035800
1993-11-17,3.8,9035800
1994-04-24,7.7,9035800
1994-05-12,17,9035800
1994-05-22,31,9035800
1994-06-01,42,9035800
1994-06-22,26,9035800
1994-07-03,12,9035800
1994-08-01,6.5,9035800
1994-08-10,4.5,9035800
1994-08-19,4.9,9035800
1994-09-02,6.7,9035800
1994-09-13,4.1,9035800
1994-09-21,4.2,9035800
1994-10-18,3.5,9035800
1995-05-11,3.6,9035800
1995-05-23,12,9035800
1995-06-08,31,9035800
1995-06-17,97,9035800
1995-06-27,64,9035800
1995-07-10,87,9035800
1995-08-22,14,9035800
1995-09-08,8.5,9035800
1995-09-21,7.2,9035800
1995-09-29,7.4,9035800
1995-10-12,7.1,9035800
1995-10-21,5.7,9035800
1995-11-02,5.1,9035800
1995-11-13,5.2,9035800
1995-11-30,4.5,9035800
1995-12-12,3.8,9035800
1996-04-28,4.1,9035800
1996-05-19,51,9035800
1996-06-09,67,9035800
1996-06-22,74,9035800
1996-07-18,18,9035800
1996-07-29,11,9035800
1996-08-19,5.3,9035800
1996-08-28,4.3,9035800
1996-09-06,6.8,9035800
1996-09-15,8.4,9035800
1996-09-30,8.2,9035800
1996-10-18,4.7,9035800
1996-10-31,4.3,9035800
1996-11-10,3.9,9035800
1996-11-18,3.9,9035800
1996-12-03,3.7,9035800
1996-12-17,3.5,9035800
1997-04-28,3.5,9035800
1997-05-11,15,9035800
1997-05-22,50,9035800
1997-06-03,88,9035800
1997-06-22,100,9035800
1997-07-18,20,9035800
1997-07-31,16,9035800
1997-08-10,12,9035800
1997-08-18,8.3,9035800
1997-09-03,5.8,9035800
1997-09-12,5,9035800
1997-09-20,7.2,9035800
1997-10-03,4.7,9035800
1997-10-13,5.3,9035800
1998-04-30,3.9,9035800
1998-05-11,7,9035800
1998-05-21,22,9035800
1998-06-03,54,9035800
1998-06-13,27,9035800
1998-06-26,44,9035800
1998-07-10,32,9035800
1998-07-28,19,9035800
1998-08-18,8.8,9035800
1998-08-27,8.1,9035800
1998-09-12,5.6,9035800
1998-09-23,4.1,9035800
1998-10-08,5.6,9035800
1998-10-18,4.7,9035800
1998-10-29,4.8,9035800
1999-04-29,3.6,9035800
1999-05-10,4.3,9035800
1999-05-25,24,9035800
1999-06-04,39,9035800
1999-06-15,45,9035800
1999-06-23,61,9035800
1999-07-14,17,9035800
1999-07-31,13,9035800
1999-08-10,8.7,9035800
1999-08-27,7.8,9035800
1999-09-11,5.1,9035800
1999-09-20,6,9035800
1999-09-29,4.6,9035800
1999-10-08,4.8,9035800
2000-04-18,3.8,9035800
2000-04-29,7.9,9035800
2000-05-11,26,9035800
2000-05-30,88,9035800
2000-06-26,22,9035800
2000-07-09,11,9035800
2000-07-17,12,9035800
2000-08-05,5.1,9035800
2000-08-18,8.1,9035800
2000-08-29,13,9035800
2000-09-06,4.1,9035800
2000-09-22,8.2,9035800
2000-10-04,3.8,9035800
2000-10-29,3.4,9035800
2001-05-02,8.4,9035800
2001-05-19,29,9035800
2001-06-03,57,9035800
2001-07-08,17,9035800
2001-07-19,9.5,9035800
2001-08-02,7.6,9035800
2001-08-15,7.3,9035800
2001-08-23,5.3,9035800
2001-08-31,3.7,9035800
2001-09-09,5.3,9035800
2001-09-17,5,9035800
2001-10-11,3.6,9035800
2002-04-15,3.6,9035800
2002-04-26,5,9035800
2002-05-07,10,9035800
2002-05-21,17,9035800
2002-06-01,24,9035800
2002-07-04,8.4,9035800
2002-07-20,5.1,9035800
2002-08-06,4.7,9035800
2002-09-26,3.6,9035800
2002-10-08,3.53,9035800
2003-04-15,5.2,9035800
2003-04-29,5.03,9035800
2003-05-07,4.09,9035800
2003-05-31,88.6,9035800
2003-06-15,56.9,9035800
2003-07-25,7.69,9035800
2003-08-04,10.6,9035800
2003-08-18,13.9,9035800
2003-08-30,8.81,9035800
2003-09-09,10.4,9035800
2003-09-18,8.08,9035800
2003-10-02,5.59,9035800
2003-10-11,5.61,9035800
2003-10-27,4.12,9035800
2003-11-07,3.49,9035800
2003-11-20,3.39,9035800
2003-12-03,3.44,9035800
2003-12-11,3.39,9035800
2004-03-15,3.45,9035800
2004-03-26,4.54,9035800
2004-04-06,3.7,9035800
2004-04-18,5.17,9035800
2004-04-30,6.05,9035800
2004-05-11,18.1,9035800
2004-05-21,18.7,9035800
2004-05-29,18.4,9035800
2004-06-10,23.6,9035800
2004-06-21,17.4,9035800
2004-06-30,16.1,9035800
2004-07-20,11.2,9035800
2004-07-28,7.96,9035800
2004-08-05,5.48,9035800
2004-08-19,8.16,9035800
2004-08-28,3.98,9035800
2004-09-05,4.27,9035800
2004-10-02,3.88,9035800
2004-10-13,3.59,9035800
2005-04-20,4.45,9035800
2005-05-11,4.82,9035800
2005-05-25,39,9035800
2005-06-02,29.3,9035800
2005-06-19,45,9035800
2005-07-23,13,9035800
2005-08-04,10.3,9035800
2005-08-16,5.71,9035800
2005-08-26,5.38,9035800
2005-09-09,5.24,9035800
2005-09-28,8.3,9035800
2005-10-10,4.68,9035800
2005-10-20,5.56,9035800
2005-10-29,4.39,9035800
2005-11-06,4.64,9035800
2006-04-15,3.6,9035800
2006-04-24,10,9035800
2006-05-09,11,9035800
2006-05-26,44.4,9035800
2006-06-07,49.9,9035800
2006-07-03,21,9035800
2006-07-21,13.1,9035800
2006-08-01,8.72,9035800
2006-08-12,6.3,9035800
2006-08-26,4.62,9035800
2006-09-09,4.28,9035800
2006-09-21,3.57,9035800
2006-09-29,4.01,9035800
2006-10-30,3.51,9035800
2006-11-08,3.41,9035800
2007-04-24,4.07,9035800
2007-05-03,12.5,9035800
2007-05-20,27.6,9035800
2007-06-05,28.2,9035800
2007-06-17,35.1,9035800
2007-07-16,6.89,9035800
2007-07-27,5.33,9035800
2007-08-06,5.28,9035800
2007-08-14,3.42,9035800
2007-09-06,4.22,9035800
2007-09-17,4.48,9035800
2008-05-08,7.29,9035800
2008-05-21,22.4,9035800
2008-06-03,44.3,9035800
2008-06-11,35.5,9035800
2008-06-26,54.7,9035800
2008-07-28,11.7,9035800
2008-08-11,9.25,9035800
2008-09-12,6.84,9035800
2008-09-21,3.76,9035800
2008-10-12,3.59,9035800
2009-04-25,3.89,9035800
2009-05-09,11.6,9035800
2009-05-20,36.7,9035800
2009-06-03,53,9035800
2009-06-25,60.8,9035800
2009-07-03,40.9,9035800
2009-07-30,12.8,9035800
2009-08-15,7.55,9035800
2009-08-25,5.69,9035800
2009-09-07,3.46,9035800
2009-09-26,3.72,9035800
2010-04-24,5.95,9035800
2010-05-10,4.55,9035800
2010-05-29,39.4,9035800
2010-06-07,74.8,9035800
2010-07-29,8.77,9035800
2010-08-08,6.44,9035800
2010-08-19,5.68,9035800
2010-08-29,4.44,9035800
2010-09-08,3.76,9035800
2010-09-23,3.52,9035800
2011-05-17,12,9035800
2011-05-30,25,9035800
2011-06-09,56,9035800
2011-06-17,57,9035800
2011-06-25,61,9035800
2011-07-08,86,9035800
2011-07-19,44,9035800
2011-08-03,19,9035800
2011-08-15,9.5,9035800
2011-08-26,7.7,9035800
2011-09-07,6.7,9035800
2011-09-15,4.9,9035800
