"peak_dt","flow","site_no"
1990-02-19,16,11295230
1990-02-27,18,11295230
1990-03-08,18,11295230
1990-03-25,18,11295230
1990-04-02,18,11295230
1990-04-22,18,11295230
1990-05-02,18,11295230
1990-05-11,18,11295230
1990-05-24,18,11295230
1991-03-04,158,11295230
1991-03-19,16,11295230
1991-03-28,19,11295230
1991-05-08,21,11295230
1991-06-08,20,11295230
1991-06-29,20,11295230
1991-10-26,58,11295230
1991-11-18,16,11295230
1992-02-11,19,11295230
1992-02-20,57,11295230
1992-03-05,20,11295230
1992-03-13,20,11295230
1992-03-21,20,11295230
1992-04-04,18,11295230
1992-04-22,20,11295230
1992-05-06,38,11295230
1992-07-13,20,11295230
1992-10-30,20,11295230
1992-12-12,25,11295230
1993-01-07,29,11295230
1993-01-22,464,11295230
1993-01-31,20,11295230
1993-02-10,20,11295230
1993-02-19,38,11295230
1993-03-17,535,11295230
1993-04-01,102,11295230
1993-04-12,35,11295230
1993-04-24,244,11295230
1993-05-03,158,11295230
1993-05-14,29,11295230
1993-05-25,56,11295230
1993-06-05,26,11295230
1993-06-13,19,11295230
1993-06-21,19,11295230
1993-07-04,19,11295230
1994-01-23,18,11295230
1994-02-07,20,11295230
1994-02-17,21,11295230
1994-02-28,23,11295230
1994-03-10,23,11295230
1994-04-09,32,11295230
1994-04-17,26,11295230
1994-04-29,54,11295230
1994-10-05,18,11295230
1994-11-06,21,11295230
1994-12-05,19,11295230
1995-01-05,20,11295230
1995-01-14,792,11295230
1995-01-22,21,11295230
1995-02-03,75,11295230
1995-02-19,159,11295230
1995-03-10,1510,11295230
1995-03-18,321,11295230
1995-03-26,164,11295230
1995-04-08,412,11295230
1995-05-01,1470,11295230
1995-05-11,244,11295230
1995-05-20,359,11295230
1995-06-01,344,11295230
1995-06-12,155,11295230
1995-06-20,29,11295230
1995-07-04,32,11295230
1995-08-02,19,11295230
1995-12-12,128,11295230
1995-12-22,18,11295230
1995-12-30,21,11295230
1996-01-16,51,11295230
1996-02-05,628,11295230
1996-02-19,507,11295230
1996-03-05,61,11295230
1996-03-20,87,11295230
1996-04-01,83,11295230
1996-04-16,170,11295230
1996-05-02,25,11295230
1996-05-16,715,11295230
1996-05-25,22,11295230
1996-06-16,22,11295230
1996-06-27,22,11295230
1996-10-30,18,11295230
1996-11-18,121,11295230
1996-11-26,22,11295230
1996-12-12,774,11295230
1996-12-23,384,11295230
1997-01-02,3570,11295230
1997-01-17,399,11295230
1997-01-26,365,11295230
1997-02-14,178,11295230
1997-02-27,91,11295230
1997-03-11,95,11295230
1997-04-04,81,11295230
1997-04-19,136,11295230
1997-04-27,91,11295230
1997-05-20,32,11295230
1997-06-05,69,11295230
1997-06-15,52,11295230
1997-07-01,21,11295230
1997-07-24,16,11295230
1997-11-26,66,11295230
1997-12-08,68,11295230
1997-12-18,31,11295230
1998-01-03,21,11295230
1998-01-15,247,11295230
1998-02-03,236,11295230
1998-03-24,790,11295230
1998-04-10,22,11295230
1998-04-23,86,11295230
1998-05-04,408,11295230
1998-05-17,30,11295230
1998-05-25,270,11295230
1998-06-07,403,11295230
1998-06-15,232,11295230
1998-06-25,34,11295230
1998-07-06,25,11295230
1998-07-16,22,11295230
1998-07-27,22,11295230
1998-09-06,27,11295230
1998-09-29,18,11295230
1998-10-25,16,11295230
1998-11-08,26,11295230
1998-11-24,40,11295230
1998-12-03,22,11295230
1998-12-13,30,11295230
1998-12-30,22,11295230
1999-01-20,343,11295230
1999-01-29,22,11295230
1999-02-09,572,11295230
1999-02-17,118,11295230
1999-03-04,55,11295230
1999-04-18,81,11295230
1999-04-26,40,11295230
1999-05-12,67,11295230
1999-05-23,91,11295230
1999-06-02,22,11295230
1999-10-28,26,11295230
1999-11-08,20,11295230
1999-11-20,32,11295230
2000-01-16,39,11295230
2000-01-24,461,11295230
2000-02-14,565,11295230
2000-02-27,41,11295230
2000-03-16,20,11295230
2000-04-13,39,11295230
2000-05-08,142,11295230
2000-05-24,21,11295230
2000-06-06,23,11295230
2000-09-02,20,11295230
2000-10-29,39,11295230
2000-12-15,17,11295230
2001-02-05,17,11295230
2001-02-22,19,11295230
2001-03-05,24,11295230
2001-03-25,23,11295230
2001-04-03,20,11295230
2001-11-13,18,11295230
2001-11-24,30,11295230
2001-12-03,27,11295230
2001-12-17,17,11295230
2001-12-29,24,11295230
2002-01-08,20,11295230
2002-03-09,20,11295230
2002-04-03,42,11295230
2002-04-23,20,11295230
2002-11-08,32,11295230
2002-12-14,19,11295230
2002-12-30,19,11295230
2003-02-08,24,11295230
2003-03-26,19,11295230
2003-04-12,21,11295230
2003-04-22,19,11295230
2003-05-05,19,11295230
2003-05-26,137,11295230
2003-11-09,18,11295230
2003-12-07,42,11295230
2003-12-24,27,11295230
2004-02-16,20,11295230
2004-03-03,21,11295230
2004-03-23,35,11295230
2004-04-01,19,11295230
2004-10-20,22,11295230
2004-11-04,17,11295230
2004-11-12,20,11295230
2004-11-28,18,11295230
2004-12-09,20,11295230
2004-12-28,20,11295230
2005-02-04,21,11295230
2005-03-22,83,11295230
2005-04-18,38,11295230
2005-04-27,23,11295230
2005-05-05,97,11295230
2005-05-16,674,11295230
2005-05-25,274,11295230
2005-06-15,73,11295230
2005-06-24,20,11295230
2005-07-11,19,11295230
2005-12-02,131,11295230
2005-12-22,362,11295230
2005-12-31,1790,11295230
2006-01-14,85,11295230
2006-02-04,69,11295230
2006-02-16,43,11295230
2006-02-28,724,11295230
2006-03-12,42,11295230
2006-03-26,72,11295230
2006-04-04,638,11295230
2006-04-16,336,11295230
2006-04-29,528,11295230
2006-05-11,312,11295230
2006-05-22,320,11295230
2006-07-15,19,11295230
2006-07-31,16,11295230
2006-10-05,19,11295230
2006-11-14,38,11295230
2006-12-13,21,11295230
2006-12-22,20,11295230
2007-01-05,20,11295230
2007-01-17,18,11295230
2007-01-25,16,11295230
2007-02-10,98,11295230
2007-03-17,24,11295230
2007-05-22,20,11295230
2007-06-06,18,11295230
2007-12-07,19,11295230
2008-01-04,31,11295230
2008-01-27,33,11295230
2008-02-25,21,11295230
2008-03-14,20,11295230
2008-03-25,22,11295230
2008-04-28,21,11295230
2008-11-02,23,11295230
2008-12-22,18,11295230
2009-01-14,16,11295230
2009-01-23,45,11295230
2009-02-02,20,11295230
2009-02-11,19,11295230
2009-03-02,269,11295230
2009-03-20,20,11295230
2009-05-02,439,11295230
2009-10-14,56,11295230
2009-12-12,22,11295230
2009-12-22,19,11295230
2010-01-13,20,11295230
2010-01-26,20,11295230
2010-02-06,20,11295230
2010-02-16,20,11295230
2010-03-11,20,11295230
2010-04-03,20,11295230
2010-04-20,72,11295230
2010-06-03,21,11295230
2010-06-13,20,11295230
2010-07-02,20,11295230
2010-10-24,21,11295230
2010-11-08,23,11295230
2010-11-26,23,11295230
2010-12-04,24,11295230
2010-12-19,758,11295230
2011-01-08,35,11295230
2011-01-23,29,11295230
2011-02-20,44,11295230
2011-03-06,32,11295230
2011-03-16,715,11295230
2011-03-26,34,11295230
2011-04-03,41,11295230
2011-04-13,149,11295230
2011-04-25,39,11295230
2011-05-06,49,11295230
2011-05-15,249,11295230
2011-05-26,29,11295230
2011-06-16,247,11295230
2011-06-29,69,11295230
2011-07-27,20,11295230
2011-10-05,39,11295230
2012-01-21,160,11295230
2012-02-11,19,11295230
2012-02-25,25,11295230
2012-03-05,32,11295230
2012-03-17,120,11295230
2012-04-09,24,11295230
2012-04-26,270,11295230
2012-06-01,20,11295230
2012-11-18,49.4,11295230
2012-12-02,580,11295230
2012-12-15,19.5,11295230
2012-12-25,19.5,11295230
2013-01-04,19.5,11295230
2013-01-13,58.4,11295230
2013-01-27,19.6,11295230
2013-02-14,19.6,11295230
2013-03-01,19.6,11295230
2013-03-11,19.6,11295230
2013-03-19,19.6,11295230
2013-03-27,19.6,11295230
2013-04-04,19.6,11295230
2013-04-15,19.7,11295230
2013-04-26,19.8,11295230
2013-05-06,19.8,11295230
2013-05-17,18.6,11295230
2013-05-28,16.6,11295230
2013-06-25,19.2,11295230
2014-01-30,19.6,11295230
2014-02-09,46.7,11295230
2014-02-17,19.4,11295230
2014-02-27,21.3,11295230
2014-03-21,19.7,11295230
2014-04-01,19.4,11295230
2014-04-15,19.5,11295230
2014-04-24,19.5,11295230
2014-05-08,20.1,11295230
2014-05-21,16.1,11295230
2014-12-03,23,11295230
2014-12-12,18,11295230
2014-12-20,20,11295230
2015-02-09,426,11295230
2015-03-12,18,11295230
2015-04-25,17,11295230
2015-11-03,16,11295230
2015-12-11,18,11295230
