"peak_dt","flow","site_no"
1979-10-17,177,6200000
1979-10-27,202,6200000
1979-11-04,180,6200000
1979-12-03,190,6200000
1979-12-18,188,6200000
1980-01-14,180,6200000
1980-04-16,231,6200000
1980-05-01,1390,6200000
1980-05-10,1940,6200000
1980-05-23,4350,6200000
1980-06-06,1250,6200000
1980-06-20,3630,6200000
1980-07-01,1810,6200000
1980-07-15,639,6200000
1980-08-20,191,6200000
1980-08-28,186,6200000
1980-09-14,500,6200000
1980-09-28,323,6200000
1980-10-16,243,6200000
1980-10-25,217,6200000
1980-11-09,257,6200000
1980-11-19,233,6200000
1980-12-03,224,6200000
1980-12-11,211,6200000
1980-12-22,205,6200000
1981-02-13,200,6200000
1981-04-21,188,6200000
1981-05-03,1160,6200000
1981-05-17,884,6200000
1981-05-27,3750,6200000
1981-06-07,4540,6200000
1981-06-24,2870,6200000
1981-07-07,1610,6200000
1981-07-26,289,6200000
1981-10-05,220,6200000
1981-10-20,233,6200000
1981-11-05,185,6200000
1981-11-14,175,6200000
1981-12-06,183,6200000
1981-12-20,202,6200000
1982-04-13,201,6200000
1982-04-26,243,6200000
1982-05-05,720,6200000
1982-05-20,780,6200000
1982-05-28,2370,6200000
1982-06-06,979,6200000
1982-06-17,3830,6200000
1982-06-29,6400,6200000
1982-07-09,2710,6200000
1982-07-20,1480,6200000
1982-08-01,819,6200000
1982-08-10,475,6200000
1982-08-23,320,6200000
1982-08-31,297,6200000
1982-09-16,381,6200000
1982-09-28,400,6200000
1982-10-17,336,6200000
1982-10-27,305,6200000
1982-11-05,261,6200000
1982-11-17,270,6200000
1982-11-28,237,6200000
1982-12-16,212,6200000
1983-01-05,210,6200000
1983-01-18,179,6200000
1983-04-25,296,6200000
1983-05-11,369,6200000
1983-05-30,2910,6200000
1983-06-11,4150,6200000
1983-06-25,3030,6200000
1983-07-10,4090,6200000
1983-07-24,661,6200000
1983-08-02,592,6200000
1983-08-11,325,6200000
1983-08-21,240,6200000
1983-09-12,171,6200000
1983-10-01,568,6200000
1983-10-11,438,6200000
1983-10-24,373,6200000
1983-11-08,364,6200000
1983-11-18,288,6200000
1983-11-28,240,6200000
1983-12-10,220,6200000
1984-01-04,380,6200000
1984-01-24,330,6200000
1984-02-03,174,6200000
1984-04-20,302,6200000
1984-05-06,330,6200000
1984-05-16,2280,6200000
1984-05-24,1710,6200000
1984-06-01,3500,6200000
1984-06-11,1080,6200000
1984-06-21,3790,6200000
1984-06-30,5220,6200000
1984-07-08,2840,6200000
1984-07-23,1360,6200000
1984-08-05,583,6200000
1984-08-21,216,6200000
1984-09-01,222,6200000
1984-09-09,245,6200000
1984-09-27,306,6200000
1984-10-14,226,6200000
1984-10-24,217,6200000
1984-11-02,252,6200000
1984-11-17,216,6200000
1984-11-25,202,6200000
1984-12-07,209,6200000
1984-12-22,230,6200000
1985-01-05,210,6200000
1985-01-17,230,6200000
1985-01-25,190,6200000
1985-02-17,380,6200000
1985-04-19,427,6200000
1985-05-04,1340,6200000
1985-05-17,549,6200000
1985-05-26,3230,6200000
1985-06-08,3780,6200000
1985-06-16,1650,6200000
1985-06-25,917,6200000
1985-07-13,292,6200000
1985-07-24,208,6200000
1985-08-04,223,6200000
1985-08-17,219,6200000
1985-09-13,275,6200000
1985-09-24,293,6200000
1985-10-02,253,6200000
1985-10-12,289,6200000
1985-10-22,247,6200000
1985-11-05,204,6200000
1985-11-16,200,6200000
1985-12-06,200,6200000
1985-12-19,175,6200000
1986-02-25,222,6200000
1986-04-01,212,6200000
1986-04-12,294,6200000
1986-04-24,444,6200000
1986-05-05,858,6200000
1986-05-14,410,6200000
1986-05-22,1300,6200000
1986-06-06,4810,6200000
1986-06-15,3070,6200000
1986-06-26,1440,6200000
1986-07-04,1020,6200000
1986-07-12,770,6200000
1986-07-27,268,6200000
1986-09-10,177,6200000
1986-09-21,240,6200000
1986-10-02,242,6200000
1986-10-14,219,6200000
1986-11-06,227,6200000
1986-11-14,230,6200000
1986-11-28,189,6200000
1986-12-14,176,6200000
1987-01-11,217,6200000
1987-01-21,279,6200000
1987-04-19,244,6200000
1987-05-01,1470,6200000
1987-05-17,2110,6200000
1987-06-01,1700,6200000
1987-06-10,1720,6200000
1987-06-23,502,6200000
1987-07-03,245,6200000
1987-07-11,771,6200000
1987-07-19,729,6200000
1987-07-29,372,6200000
1987-08-08,171,6200000
1987-08-16,177,6200000
1987-08-25,369,6200000
1988-04-20,525,6200000
1988-05-08,964,6200000
1988-05-18,2700,6200000
1988-05-27,3320,6200000
1988-06-05,4560,6200000
1988-06-19,1800,6200000
1988-06-29,910,6200000
1988-10-18,178,6200000
1988-11-24,174,6200000
1989-03-10,205,6200000
1989-04-23,579,6200000
1989-05-11,2010,6200000
1989-05-24,1560,6200000
1989-06-03,1880,6200000
1989-06-16,4680,6200000
1989-07-01,1990,6200000
1989-07-13,1040,6200000
1989-07-22,571,6200000
1989-08-29,172,6200000
1989-10-05,215,6200000
1989-10-26,210,6200000
1989-11-13,209,6200000
1989-11-25,174,6200000
1989-12-14,189,6200000
1989-12-23,210,6200000
1990-04-09,199,6200000
1990-04-23,733,6200000
1990-05-08,780,6200000
1990-05-31,1960,6200000
1990-06-11,4220,6200000
1990-06-19,1720,6200000
1990-06-28,3680,6200000
1990-07-25,460,6200000
1990-08-12,177,6200000
1990-08-20,225,6200000
1990-09-05,194,6200000
1990-11-05,190,6200000
1991-01-13,430,6200000
1991-01-22,182,6200000
1991-04-25,277,6200000
1991-05-12,507,6200000
1991-05-25,3740,6200000
1991-06-12,5890,6200000
1991-06-21,2590,6200000
1991-07-01,1770,6200000
1991-07-21,404,6200000
1991-09-22,229,6200000
1991-09-30,223,6200000
1991-11-05,222,6200000
1991-11-14,186,6200000
1991-11-25,174,6200000
1991-12-07,187,6200000
1992-01-20,184,6200000
1992-05-01,409,6200000
1992-05-09,1830,6200000
1992-05-21,2320,6200000
1992-06-03,1410,6200000
1992-06-17,3250,6200000
1992-07-01,1970,6200000
1992-07-12,1080,6200000
1992-07-22,641,6200000
1992-08-26,172,6200000
1992-09-13,278,6200000
1992-09-27,202,6200000
1992-10-05,261,6200000
1992-10-14,287,6200000
1992-10-23,245,6200000
1992-11-06,211,6200000
1992-11-15,214,6200000
1992-11-28,204,6200000
1992-12-11,192,6200000
1993-04-24,207,6200000
1993-05-07,713,6200000
1993-05-22,3120,6200000
1993-06-01,2960,6200000
1993-06-12,3060,6200000
1993-06-22,3760,6200000
1993-07-04,1970,6200000
1993-07-12,1400,6200000
1993-07-27,1460,6200000
1993-08-06,835,6200000
1993-08-14,664,6200000
1993-08-22,626,6200000
1993-09-02,350,6200000
1993-09-13,281,6200000
1993-09-24,221,6200000
1993-10-08,216,6200000
1993-10-16,236,6200000
1993-10-28,212,6200000
1993-11-08,208,6200000
1993-11-16,193,6200000
1993-11-28,240,6200000
1993-12-09,191,6200000
1993-12-24,172,6200000
1994-02-10,190,6200000
1994-04-23,742,6200000
1994-05-13,3870,6200000
1994-05-28,2830,6200000
1994-06-05,2110,6200000
1994-06-14,2840,6200000
1994-07-07,1140,6200000
1994-07-26,296,6200000
1994-10-07,204,6200000
1994-10-16,219,6200000
1994-10-28,171,6200000
1994-11-06,180,6200000
1994-12-01,173,6200000
1995-01-10,200,6200000
1995-02-16,220,6200000
1995-04-30,188,6200000
1995-05-13,489,6200000
1995-05-22,932,6200000
1995-06-06,4210,6200000
1995-06-15,4190,6200000
1995-06-28,3170,6200000
1995-07-11,2840,6200000
1995-07-22,1250,6200000
1995-07-30,707,6200000
1995-08-09,335,6200000
1995-08-26,317,6200000
1995-09-12,281,6200000
1995-09-24,256,6200000
