"peak_dt","flow","site_no"
1979-10-02,15,9404450
1979-10-13,16,9404450
1979-10-21,18,9404450
1979-11-08,21,9404450
1979-12-12,18,9404450
1979-12-21,22,9404450
1980-01-01,21,9404450
1980-01-14,72,9404450
1980-01-29,25,9404450
1980-02-19,78,9404450
1980-03-03,45,9404450
1980-03-15,47,9404450
1980-03-24,45,9404450
1980-04-11,114,9404450
1980-04-21,285,9404450
1980-04-29,225,9404450
1980-05-11,170,9404450
1980-05-24,101,9404450
1980-07-01,36,9404450
1980-07-09,37,9404450
1980-07-23,24,9404450
1980-08-03,56,9404450
1980-08-14,25,9404450
1980-08-25,27,9404450
1980-09-10,56,9404450
1980-10-12,27,9404450
1980-10-26,23,9404450
1980-11-13,24,9404450
1980-11-22,22,9404450
1980-12-05,24,9404450
1980-12-16,24,9404450
1981-01-04,23,9404450
1981-01-12,23,9404450
1981-01-29,23,9404450
1981-02-14,24,9404450
1981-03-02,28,9404450
1981-03-14,29,9404450
1981-03-27,29,9404450
1981-04-19,36,9404450
1981-05-02,19,9404450
1981-05-20,24,9404450
1981-05-29,23,9404450
1981-06-28,13,9404450
1981-07-16,20,9404450
1981-08-11,29,9404450
1981-09-12,16,9404450
1981-10-02,19,9404450
1981-10-11,29,9404450
1981-10-29,19,9404450
1981-11-07,26,9404450
1981-11-20,16,9404450
1981-11-29,18,9404450
1981-12-21,18,9404450
1982-01-01,19,9404450
1982-01-09,18,9404450
1982-01-17,18,9404450
1982-01-27,20,9404450
1982-02-11,19,9404450
1982-02-22,27,9404450
1982-03-02,32,9404450
1982-03-12,41,9404450
1982-03-21,27,9404450
1982-03-31,37,9404450
1982-04-12,37,9404450
1982-04-23,27,9404450
1982-05-03,28,9404450
1982-05-24,17,9404450
1982-06-21,14,9404450
1982-08-02,13,9404450
1982-08-13,16,9404450
1982-08-26,21,9404450
1982-09-11,13,9404450
1982-09-27,47,9404450
1982-10-07,14,9404450
1982-10-18,15,9404450
1982-10-31,23,9404450
1982-11-09,26,9404450
1982-11-19,42,9404450
1982-11-30,34,9404450
1982-12-10,28,9404450
1982-12-23,37,9404450
1983-01-06,21,9404450
1983-01-16,20,9404450
1983-01-28,21,9404450
1983-02-08,27,9404450
1983-02-18,25,9404450
1983-03-03,50,9404450
1983-03-14,74,9404450
1983-03-23,51,9404450
1983-04-01,72,9404450
1983-04-11,62,9404450
1983-04-21,121,9404450
1983-04-30,193,9404450
1983-05-09,215,9404450
1983-05-19,107,9404450
1983-06-04,61,9404450
1983-06-12,46,9404450
1983-06-21,38,9404450
1983-07-09,40,9404450
1983-07-25,33,9404450
1983-08-07,43.2,9404450
1983-08-18,44.9,9404450
1983-08-30,20.3,9404450
1983-09-09,22.9,9404450
1983-09-21,14.8,9404450
1983-10-03,52,9404450
1983-10-21,21,9404450
1983-10-30,20,9404450
1983-11-08,68,9404450
1983-11-18,28.4,9404450
1983-12-04,26.8,9404450
1983-12-15,23,9404450
1983-12-27,41,9404450
1984-01-06,26.7,9404450
1984-01-14,25.8,9404450
1984-01-25,27.8,9404450
1984-02-04,24.7,9404450
1984-02-17,24.6,9404450
1984-03-02,26.1,9404450
1984-03-14,28,9404450
1984-03-26,27.9,9404450
1984-04-06,25.5,9404450
1984-04-25,21.8,9404450
1984-05-15,15.7,9404450
1984-05-26,13.9,9404450
1984-06-05,15,9404450
1984-06-18,12.5,9404450
1984-07-03,13.1,9404450
1984-07-21,20.8,9404450
1984-08-11,13,9404450
1984-08-19,19.3,9404450
1984-08-29,12.9,9404450
1984-09-11,15.2,9404450
1984-09-20,13.4,9404450
1984-10-03,15.1,9404450
1984-10-12,23.3,9404450
1984-11-13,19,9404450
1984-11-24,19,9404450
1984-12-03,20,9404450
1984-12-12,21.4,9404450
1984-12-20,21.8,9404450
1984-12-28,22,9404450
1985-01-08,22,9404450
1985-01-21,22,9404450
1985-02-03,20,9404450
1985-02-18,23.3,9404450
1985-02-28,21.8,9404450
1985-03-10,32.4,9404450
1985-03-19,33.2,9404450
1985-04-03,41.4,9404450
1985-04-21,38.4,9404450
1985-05-02,27.1,9404450
1985-05-12,27,9404450
1985-05-22,23,9404450
1985-05-31,21.8,9404450
1985-06-22,14,9404450
1985-07-19,24,9404450
1985-07-30,13,9404450
1985-10-08,25,9404450
1985-10-22,17,9404450
1985-11-12,20,9404450
1985-11-20,18,9404450
1985-11-29,23,9404450
1985-12-10,18,9404450
1985-12-20,19,9404450
1985-12-30,22,9404450
1986-01-15,20,9404450
1986-01-31,30,9404450
1986-02-20,63,9404450
1986-03-09,34,9404450
1986-04-02,32,9404450
1986-04-15,24,9404450
1986-04-27,16,9404450
1986-05-10,16,9404450
1986-06-04,17,9404450
1986-07-22,17,9404450
1986-09-08,13,9404450
1986-09-25,51,9404450
1986-10-11,24,9404450
1986-10-20,19,9404450
1986-11-01,19,9404450
1986-11-18,27,9404450
1986-12-06,20,9404450
1986-12-19,20,9404450
1986-12-27,18,9404450
1987-01-05,19,9404450
1987-01-19,17,9404450
1987-01-28,21,9404450
1987-02-14,26,9404450
1987-02-28,19,9404450
1987-03-09,25,9404450
1987-03-17,26,9404450
1987-04-04,22,9404450
1987-04-15,20,9404450
1987-04-30,13,9404450
1987-05-17,16,9404450
1987-05-29,13,9404450
1987-07-21,14,9404450
1987-08-09,18,9404450
1987-08-23,18,9404450
1987-10-24,17,9404450
1987-11-06,28,9404450
1987-11-14,21,9404450
1987-12-05,20,9404450
1987-12-18,14,9404450
1987-12-28,14,9404450
1988-01-05,15,9404450
1988-01-18,18,9404450
1988-01-29,16,9404450
1988-02-13,22,9404450
1988-02-28,34,9404450
1988-03-07,19,9404450
1988-03-21,17,9404450
1988-04-14,15,9404450
1988-04-23,30,9404450
1988-05-07,22,9404450
1988-05-18,15,9404450
1988-05-30,13,9404450
1988-11-15,17,9404450
1988-11-23,13,9404450
1988-12-21,18,9404450
1989-01-10,16,9404450
1989-01-27,15,9404450
1989-02-18,18,9404450
1989-03-02,32,9404450
1989-03-10,28,9404450
1989-03-26,28,9404450
1990-02-25,15,9404450
1990-03-09,15,9404450
1990-03-18,15,9404450
1990-04-08,13,9404450
1990-04-24,17,9404450
1990-05-02,13,9404450
1990-11-20,13,9404450
1990-12-01,16,9404450
1990-12-13,13,9404450
1991-01-04,13,9404450
1991-02-15,13,9404450
1991-03-05,26,9404450
1991-03-21,16,9404450
1991-04-04,17,9404450
1991-09-07,13,9404450
1991-10-30,15,9404450
1991-11-07,14,9404450
1991-11-19,16,9404450
1991-12-04,15,9404450
1992-01-30,18,9404450
1992-02-13,16,9404450
1992-02-23,21,9404450
1992-03-03,26,9404450
1992-03-14,24,9404450
1992-03-23,20,9404450
1992-03-31,29,9404450
1992-04-16,22,9404450
1992-05-24,24,9404450
1992-06-03,18,9404450
1992-08-06,16,9404450
1992-08-31,15,9404450
1992-10-31,31,9404450
1992-12-02,13,9404450
1992-12-10,14,9404450
1993-01-08,21,9404450
1993-01-18,23,9404450
1993-01-31,16,9404450
1993-02-09,23,9404450
1993-02-20,31,9404450
1993-03-03,18,9404450
1993-03-15,41,9404450
1993-03-26,123,9404450
1993-04-12,172,9404450
1993-04-23,159,9404450
1993-05-05,93,9404450
1993-05-17,104,9404450
1993-05-26,44,9404450
1993-06-06,47,9404450
1993-06-17,28,9404450
1993-07-03,16,9404450
1993-07-17,13,9404450
1993-08-08,23,9404450
1993-08-20,21,9404450
1993-08-30,19,9404450
1993-09-18,13,9404450
1993-10-06,33,9404450
1993-10-17,19,9404450
1993-10-26,16,9404450
1993-11-12,20,9404450
1993-11-22,17,9404450
1993-12-12,17,9404450
1993-12-27,16,9404450
1994-01-05,17,9404450
1994-01-13,16,9404450
1994-01-26,16,9404450
1994-02-08,22,9404450
1994-02-17,25,9404450
1994-02-26,22,9404450
1994-03-08,33,9404450
1994-03-16,37,9404450
1994-03-31,18,9404450
1994-04-09,28,9404450
1994-04-28,27,9404450
1994-10-14,18,9404450
1994-11-03,16,9404450
1994-11-12,18,9404450
1994-11-21,13,9404450
1994-12-03,17,9404450
1994-12-14,15,9404450
1994-12-25,20,9404450
1995-01-11,22,9404450
1995-02-01,21,9404450
1995-02-14,60,9404450
1995-03-01,30,9404450
1995-03-12,85,9404450
1995-03-22,80,9404450
1995-04-09,40,9404450
1995-04-21,46,9404450
1995-05-06,46,9404450
1995-05-25,54,9404450
1995-06-03,33,9404450
1995-06-17,28,9404450
1995-06-30,20,9404450
1995-07-18,14,9404450
1995-09-08,16,9404450
1995-10-10,14,9404450
1995-10-24,14,9404450
1995-11-01,21,9404450
1995-11-27,19,9404450
1995-12-13,14,9404450
1996-01-07,15,9404450
1996-01-17,22,9404450
1996-01-28,16,9404450
1996-02-07,20,9404450
1996-02-21,67,9404450
1996-03-05,25,9404450
1996-03-13,23,9404450
1996-03-24,19,9404450
1996-04-13,14,9404450
1996-04-29,13,9404450
1996-10-23,13,9404450
1996-10-31,15,9404450
1996-11-22,46,9404450
1996-12-11,31,9404450
1996-12-23,15,9404450
1997-01-03,113,9404450
1997-01-26,24,9404450
1997-02-05,14,9404450
1997-02-17,16,9404450
1997-03-03,14,9404450
1997-03-12,21,9404450
1997-04-03,20,9404450
1997-04-12,18,9404450
1997-04-23,14,9404450
1997-08-10,21,9404450
1997-09-15,29,9404450
1997-09-26,45,9404450
1997-10-08,13,9404450
1997-10-17,13,9404450
1997-11-01,13,9404450
1997-11-11,16,9404450
1997-11-27,14,9404450
1997-12-08,16,9404450
1998-01-03,14,9404450
1998-01-13,15,9404450
1998-01-24,14,9404450
1998-02-07,21,9404450
1998-02-23,26,9404450
1998-03-06,19,9404450
1998-03-17,24,9404450
1998-03-28,32,9404450
1998-04-12,40,9404450
1998-04-25,55,9404450
1998-05-05,44,9404450
1998-05-13,36,9404450
1998-05-21,30,9404450
1998-06-01,16,9404450
1998-06-09,19,9404450
1998-06-17,21,9404450
1998-07-06,17,9404450
1998-07-26,30,9404450
1998-09-11,73,9404450
1998-09-28,13,9404450
1998-10-09,15,9404450
1998-10-25,27,9404450
1998-11-15,24,9404450
1998-12-16,20,9404450
1998-12-24,20,9404450
1999-01-05,18,9404450
1999-01-18,16,9404450
1999-01-31,16,9404450
1999-02-10,27,9404450
1999-02-18,15,9404450
1999-02-28,14,9404450
1999-03-20,14,9404450
1999-04-04,19,9404450
1999-04-25,25,9404450
1999-05-03,23,9404450
1999-06-02,17,9404450
1999-07-10,60,9404450
1999-07-29,13,9404450
1999-08-15,15,9404450
1999-08-30,16,9404450
2000-01-18,14,9404450
2000-01-26,22,9404450
2000-02-14,18,9404450
2000-02-22,24,9404450
2000-03-01,21,9404450
2000-03-12,24,9404450
2000-03-23,23,9404450
2000-04-08,14,9404450
2000-04-16,14,9404450
2000-10-10,17,9404450
2000-10-27,25,9404450
2000-11-10,14,9404450
2000-11-23,14,9404450
2000-12-02,14,9404450
2000-12-14,14,9404450
2001-01-01,13,9404450
2001-01-14,15,9404450
2001-01-25,13,9404450
2001-02-07,18,9404450
2001-02-23,18,9404450
2001-03-10,24,9404450
2001-03-21,23,9404450
2001-04-01,14,9404450
2001-04-12,25,9404450
2001-04-22,18,9404450
2001-11-25,12.7,9404450
2001-12-04,15.7,9404450
2001-12-19,14.4,9404450
2001-12-29,16,9404450
2002-01-07,16,9404450
2002-01-26,14,9404450
2002-02-14,16,9404450
2002-02-22,16.9,9404450
2002-03-08,17.2,9404450
2002-03-17,16.2,9404450
2002-03-29,12.9,9404450
2002-10-27,14.5,9404450
2002-11-09,32.6,9404450
2003-02-13,20.2,9404450
2003-02-25,15.1,9404450
2003-03-16,29.8,9404450
2003-03-26,16.1,9404450
2003-04-15,13.9,9404450
2003-12-26,27.3,9404450
2004-01-28,13.3,9404450
2004-02-26,14.6,9404450
2004-03-11,27.2,9404450
2004-04-03,24.3,9404450
2004-04-18,14.4,9404450
2004-08-19,21.4,9404450
2004-10-21,145,9404450
2004-11-08,67.4,9404450
2004-11-22,16.6,9404450
2004-12-01,12.8,9404450
2004-12-10,14.8,9404450
2004-12-20,13.3,9404450
2004-12-29,33.9,9404450
2005-01-11,262,9404450
2005-01-27,42.4,9404450
2005-02-07,24,9404450
2005-02-19,45.5,9404450
2005-03-03,36.9,9404450
2005-03-13,83.9,9404450
2005-03-23,82.4,9404450
2005-04-09,132,9404450
2005-04-24,213,9404450
2005-05-06,154,9404450
2005-05-16,94.5,9404450
2005-06-03,46.9,9404450
2005-06-11,40.8,9404450
2005-06-24,26.5,9404450
2005-07-03,17,9404450
2005-07-15,14,9404450
2005-07-25,16,9404450
2005-08-03,21.6,9404450
2005-08-11,24,9404450
2005-08-19,17.8,9404450
2005-08-28,14.4,9404450
2005-09-05,13.5,9404450
2005-09-18,12.7,9404450
2005-09-28,14.3,9404450
2005-10-09,15.1,9404450
2005-10-18,25.6,9404450
2005-10-28,20.7,9404450
2005-11-11,18.8,9404450
2005-11-24,16.3,9404450
2005-12-03,20.4,9404450
2005-12-11,16.9,9404450
2005-12-22,19,9404450
2006-01-03,23.2,9404450
2006-01-12,17.9,9404450
2006-01-27,18.8,9404450
2006-02-08,16.5,9404450
2006-02-17,15.3,9404450
2006-02-28,49.9,9404450
2006-03-11,17.8,9404450
2006-03-21,19.9,9404450
2006-03-29,77.7,9404450
2006-04-15,24.3,9404450
2006-05-06,12.9,9404450
2006-05-14,12.4,9404450
2006-05-23,13.7,9404450
2006-10-06,21.1,9404450
2006-10-14,28.9,9404450
2006-10-25,16.4,9404450
2006-11-03,14.9,9404450
2006-11-14,15.7,9404450
2006-12-01,14.1,9404450
2006-12-17,17.2,9404450
2006-12-27,14.2,9404450
2007-01-09,13.3,9404450
2007-01-27,13.6,9404450
2007-02-11,17.9,9404450
2007-02-24,14.9,9404450
2007-03-10,13.9,9404450
2007-03-21,15.4,9404450
2007-03-29,12.5,9404450
2007-04-23,18.4,9404450
2007-12-07,26.1,9404450
2007-12-21,12.2,9404450
2008-01-05,32.5,9404450
2008-01-15,12.6,9404450
2008-01-27,14.9,9404450
2008-02-04,14,9404450
2008-02-14,16.7,9404450
2008-03-01,21.6,9404450
2008-03-14,23.8,9404450
2008-03-27,22.7,9404450
2008-04-07,16.8,9404450
2008-04-16,14.9,9404450
2008-04-27,13,9404450
2008-07-28,13,9404450
2008-11-27,16.6,9404450
2008-12-25,14.1,9404450
2009-01-03,12.8,9404450
2009-01-14,13.6,9404450
2009-01-24,25.9,9404450
2009-02-09,15.3,9404450
2009-02-24,22.2,9404450
2009-03-04,20.3,9404450
2009-03-19,18.2,9404450
2009-03-30,15.8,9404450
2009-04-11,19.1,9404450
2009-04-26,13.1,9404450
2009-05-23,12.7,9404450
2009-11-13,13.7,9404450
2009-12-13,17.7,9404450
2009-12-22,14.5,9404450
2010-01-07,14.4,9404450
2010-01-21,16.4,9404450
2010-02-07,18,9404450
2010-02-19,19.1,9404450
2010-03-09,22.2,9404450
2010-03-22,27.2,9404450
2010-03-31,30.5,9404450
2010-04-10,30.6,9404450
2010-04-21,32.9,9404450
2010-05-12,19.8,9404450
2010-05-24,15.7,9404450
2010-08-19,12.7,9404450
2010-10-05,41.4,9404450
2010-10-23,12.7,9404450
2010-11-21,16.6,9404450
2010-12-06,13.5,9404450
2010-12-21,624,9404450
2010-12-30,40.2,9404450
2011-01-17,29.8,9404450
2011-01-29,23.2,9404450
2011-02-07,31.6,9404450
2011-02-17,22.1,9404450
2011-02-27,26,9404450
2011-03-07,26.8,9404450
2011-03-16,56.3,9404450
2011-04-03,122,9404450
2011-04-24,152,9404450
2011-05-09,123,9404450
2011-05-18,98.5,9404450
2011-05-31,36.3,9404450
2011-06-09,24.6,9404450
2011-06-21,24.5,9404450
2011-06-30,16.5,9404450
2011-07-08,18.9,9404450
2011-07-26,18.9,9404450
2011-08-04,17.9,9404450
2011-08-14,13.8,9404450
2011-09-14,19,9404450
2011-09-22,15.6,9404450
2011-10-06,69.2,9404450
2011-10-15,12.6,9404450
2011-10-26,12.5,9404450
2011-11-07,19.1,9404450
2011-11-22,16.3,9404450
2011-12-02,18.7,9404450
2011-12-13,20.5,9404450
2011-12-30,20.1,9404450
2012-01-07,20.1,9404450
2012-01-16,18.7,9404450
2012-01-26,20.3,9404450
2012-02-12,22.6,9404450
2012-02-23,21,9404450
2012-03-11,23.8,9404450
2012-03-22,24.9,9404450
2012-03-30,19,9404450
2012-04-12,21.6,9404450
2012-04-27,13.4,9404450
2012-08-01,26.4,9404450
2012-08-09,14.4,9404450
2012-08-18,31.7,9404450
2012-09-11,88.9,9404450
2012-10-12,25.4,9404450
2012-11-09,51.6,9404450
2012-12-18,14.3,9404450
2012-12-26,12.7,9404450
2013-01-10,12.8,9404450
2013-01-27,23.1,9404450
2013-02-06,14.8,9404450
2013-02-20,15.1,9404450
2013-03-08,19.4,9404450
2013-03-29,12.6,9404450
2013-04-11,17,9404450
2013-04-19,12.6,9404450
2013-05-10,30,9404450
2013-05-19,13.5,9404450
2013-05-27,12.9,9404450
2013-07-05,38.1,9404450
2013-07-18,250,9404450
2013-07-28,24.3,9404450
2013-08-07,22.6,9404450
2013-08-27,70,9404450
2013-09-09,49.5,9404450
2013-10-10,13.4,9404450
2013-10-29,20.9,9404450
2013-11-23,19.2,9404450
2013-12-03,12.2,9404450
2014-01-23,15.4,9404450
2014-01-31,18.4,9404450
2014-02-10,21.1,9404450
2014-02-18,17.1,9404450
2014-03-01,41.9,9404450
2014-03-31,15.3,9404450
2014-04-26,21.4,9404450
2014-05-08,13.9,9404450
2014-08-26,39.8,9404450
2014-09-09,57.7,9404450
2014-09-27,137,9404450
2014-10-19,12.8,9404450
2014-11-02,14.6,9404450
2014-12-04,19.5,9404450
2014-12-13,19.2,9404450
2015-01-11,13.9,9404450
2015-01-30,19.8,9404450
2015-02-08,12.3,9404450
2015-03-02,19,9404450
2015-03-14,24.2,9404450
2015-03-29,12.7,9404450
2015-04-25,17.6,9404450
2015-05-15,15.8,9404450
2015-05-24,24.4,9404450
2015-06-12,16.8,9404450
2015-07-08,21.3,9404450
2015-07-19,14.2,9404450
2015-08-12,14.7,9404450
2015-08-27,16.6,9404450
2015-09-15,74.4,9404450
2015-10-05,35.4,9404450
2015-10-18,81.2,9404450
2015-11-05,13.7,9404450
2015-11-18,15.5,9404450
2015-11-28,13.5,9404450
2015-12-22,13.4,9404450
2016-01-07,14.8,9404450
2016-01-20,13.9,9404450
2016-01-31,16.4,9404450
2016-02-18,40.4,9404450
2016-03-06,29.1,9404450
2016-03-16,20.9,9404450
2016-03-30,21.2,9404450
2016-04-09,31.3,9404450
2016-04-17,21.2,9404450
2016-04-27,25.2,9404450
2016-05-07,22.7,9404450
2016-05-18,16.5,9404450
2016-05-26,14.3,9404450
2016-08-04,40.8,9404450
2016-08-27,13.7,9404450
2016-09-22,65.9,9404450
