"peak_dt","flow","site_no"
1979-10-06,67,13075000
1979-10-20,83,13075000
1979-11-04,71,13075000
1979-11-18,72,13075000
1979-11-26,79,13075000
1979-12-10,98,13075000
1979-12-22,64,13075000
1980-01-15,826,13075000
1980-01-29,86,13075000
1980-02-06,95,13075000
1980-02-20,585,13075000
1980-03-04,148,13075000
1980-03-14,111,13075000
1980-03-22,101,13075000
1980-04-01,99,13075000
1980-04-16,98,13075000
1980-04-30,154,13075000
1980-05-18,221,13075000
1980-05-29,217,13075000
1980-06-07,220,13075000
1980-06-20,128,13075000
1980-07-05,84,13075000
1980-08-17,70,13075000
1980-08-25,70,13075000
1980-09-14,99,13075000
1980-09-23,74,13075000
1980-10-02,72,13075000
1980-10-16,99,13075000
1980-10-27,84,13075000
1980-11-04,83,13075000
1980-11-13,107,13075000
1980-11-24,105,13075000
1980-12-04,122,13075000
1980-12-16,67,13075000
1980-12-26,123,13075000
1981-01-04,88,13075000
1981-01-22,71,13075000
1981-01-30,90,13075000
1981-02-09,68,13075000
1981-02-17,241,13075000
1981-02-26,121,13075000
1981-03-10,92,13075000
1981-03-21,100,13075000
1981-03-30,96,13075000
1981-04-20,91,13075000
1981-05-17,67,13075000
1981-05-26,260,13075000
1981-06-03,185,13075000
1981-06-15,106,13075000
1981-06-23,63,13075000
1981-09-20,64,13075000
1981-10-04,93,13075000
1981-10-12,105,13075000
1981-10-29,81,13075000
1981-11-16,79,13075000
1981-11-25,102,13075000
1981-12-07,85,13075000
1981-12-20,142,13075000
1981-12-29,78,13075000
1982-01-16,63,13075000
1982-01-31,77,13075000
1982-02-19,210,13075000
1982-03-03,150,13075000
1982-03-18,143,13075000
1982-04-03,124,13075000
1982-04-12,158,13075000
1982-04-21,133,13075000
1982-05-10,269,13075000
1982-06-04,176,13075000
1982-06-17,127,13075000
1982-06-25,102,13075000
1982-07-09,120,13075000
1982-07-25,83,13075000
1982-08-02,108,13075000
1982-08-17,75,13075000
1982-08-31,112,13075000
1982-09-16,153,13075000
1982-09-28,171,13075000
1982-10-09,127,13075000
1982-10-31,149,13075000
1982-11-10,135,13075000
1982-11-19,150,13075000
1982-12-07,136,13075000
1982-12-23,128,13075000
1983-01-08,246,13075000
1983-01-21,114,13075000
1983-01-29,138,13075000
1983-02-14,204,13075000
1983-03-03,342,13075000
1983-03-14,206,13075000
1983-03-23,184,13075000
1983-04-01,168,13075000
1983-04-11,150,13075000
1983-04-26,180,13075000
1983-05-09,254,13075000
1983-05-20,262,13075000
1983-06-02,297,13075000
1983-06-12,281,13075000
1983-07-02,147,13075000
1983-07-10,154,13075000
1983-07-26,146,13075000
1983-08-12,132,13075000
1983-08-21,185,13075000
1983-09-09,152,13075000
1983-09-24,121,13075000
1983-10-02,177,13075000
1983-10-10,153,13075000
1983-10-24,148,13075000
1983-11-08,165,13075000
1983-11-18,183,13075000
1983-12-11,184,13075000
1983-12-25,124,13075000
1984-01-03,124,13075000
1984-01-13,133,13075000
1984-01-25,124,13075000
1984-02-02,117,13075000
1984-02-14,130,13075000
1984-02-22,122,13075000
1984-03-01,121,13075000
1984-03-21,269,13075000
1984-04-11,180,13075000
1984-04-26,266,13075000
1984-05-16,389,13075000
1984-06-11,295,13075000
1984-06-24,190,13075000
1984-07-08,133,13075000
1984-07-23,145,13075000
1984-08-02,140,13075000
1984-08-18,142,13075000
1984-08-26,129,13075000
1984-09-13,138,13075000
1984-09-23,155,13075000
1984-10-01,149,13075000
1984-10-12,173,13075000
1984-10-26,150,13075000
1984-11-03,156,13075000
1984-11-12,147,13075000
1984-11-21,128,13075000
1984-11-30,131,13075000
1984-12-11,114,13075000
1984-12-21,109,13075000
1984-12-29,114,13075000
1985-01-11,114,13075000
1985-01-21,115,13075000
1985-01-29,111,13075000
1985-02-09,115,13075000
1985-02-20,108,13075000
1985-03-05,110,13075000
1985-03-25,280,13075000
1985-04-04,561,13075000
1985-04-22,197,13075000
1985-05-16,128,13075000
1985-05-24,118,13075000
1985-06-01,101,13075000
1985-06-22,84,13075000
1985-06-30,76,13075000
1985-07-13,78,13075000
1985-07-24,76,13075000
1985-08-01,79,13075000
1985-08-16,71,13075000
1985-08-31,70,13075000
1985-09-10,86,13075000
1985-09-18,122,13075000
1985-09-26,98,13075000
1985-10-08,112,13075000
1985-10-16,103,13075000
1985-10-24,116,13075000
1985-11-02,106,13075000
1985-11-15,117,13075000
1985-11-25,112,13075000
1985-12-04,157,13075000
1985-12-13,95,13075000
1985-12-24,91,13075000
1986-01-03,92,13075000
1986-01-21,127,13075000
1986-02-02,231,13075000
1986-02-20,630,13075000
1986-03-12,227,13075000
1986-03-31,169,13075000
1986-04-08,192,13075000
1986-04-16,245,13075000
1986-04-26,257,13075000
1986-05-09,227,13075000
1986-05-22,186,13075000
1986-06-05,153,13075000
1986-06-14,134,13075000
1986-06-26,87,13075000
1986-07-08,95,13075000
1986-07-24,97,13075000
1986-08-02,110,13075000
1986-08-12,92,13075000
1986-08-21,123,13075000
1986-08-30,137,13075000
1986-09-11,149,13075000
1986-09-21,134,13075000
1986-10-01,163,13075000
1986-10-20,135,13075000
1986-10-31,128,13075000
1986-11-13,134,13075000
1986-11-22,129,13075000
