"peak_dt","flow","site_no"
1979-10-30,35,9306200
1979-11-08,34,9306200
1979-11-18,33,9306200
1979-12-06,29,9306200
1979-12-23,29,9306200
1980-01-14,35,9306200
1980-01-24,30,9306200
1980-02-02,24,9306200
1980-02-10,24,9306200
1980-02-19,61,9306200
1980-02-28,36,9306200
1980-03-07,32,9306200
1980-03-22,33,9306200
1980-03-30,31,9306200
1980-04-22,81,9306200
1980-05-01,77,9306200
1980-05-10,113,9306200
1980-05-19,167,9306200
1980-06-12,26,9306200
1980-06-23,21,9306200
1980-07-03,20,9306200
1980-07-14,20,9306200
1980-07-25,26,9306200
1980-08-05,42,9306200
1980-08-15,38,9306200
1980-09-10,25,9306200
1980-09-20,19,9306200
1980-10-16,25,9306200
1980-10-28,37,9306200
1980-11-13,41,9306200
1980-11-22,33,9306200
1980-12-06,32,9306200
1980-12-15,30,9306200
1980-12-31,29,9306200
1981-01-10,29,9306200
1981-01-24,27,9306200
1981-02-04,28,9306200
1981-02-20,26,9306200
1981-03-07,24,9306200
1981-03-17,26,9306200
1981-03-28,29,9306200
1981-04-08,32,9306200
1981-11-03,24,9306200
1981-11-13,24,9306200
1981-11-22,24,9306200
1981-12-02,24,9306200
1981-12-18,20,9306200
1982-01-14,19,9306200
1982-02-12,20,9306200
1982-02-23,39,9306200
1982-03-04,28,9306200
1982-03-15,30,9306200
1982-03-29,22,9306200
1982-04-06,21,9306200
1982-07-28,24,9306200
1982-08-13,33,9306200
1982-08-23,24,9306200
1982-09-13,35,9306200
1982-09-28,30,9306200
1982-10-06,28,9306200
1982-10-19,23,9306200
1982-10-27,25,9306200
1982-11-11,26,9306200
1982-11-25,26,9306200
1982-12-05,21,9306200
1982-12-19,21,9306200
1982-12-31,22,9306200
1983-03-02,47,9306200
1983-03-15,47,9306200
1983-04-03,35,9306200
1983-04-12,36,9306200
1983-04-26,118,9306200
1983-05-12,298,9306200
1983-05-27,464,9306200
1983-06-13,186,9306200
1983-06-27,129,9306200
1983-07-11,60,9306200
1983-07-23,124,9306200
1983-08-02,73,9306200
1983-08-13,105,9306200
1983-08-29,102,9306200
1983-09-23,60,9306200
1983-10-03,61,9306200
1983-10-15,56,9306200
1983-10-26,51,9306200
1983-11-09,55,9306200
1983-11-20,57,9306200
1983-12-01,59,9306200
1983-12-12,61,9306200
1983-12-23,63,9306200
1984-01-03,65,9306200
1984-02-14,39,9306200
1984-02-22,39,9306200
1984-03-03,40,9306200
1984-03-16,59,9306200
1984-03-24,68,9306200
1984-04-09,86,9306200
1984-04-26,167,9306200
1984-05-07,221,9306200
1984-05-16,516,9306200
1984-06-07,265,9306200
1984-06-18,162,9306200
1984-06-26,134,9306200
1984-07-11,122,9306200
1984-07-25,94,9306200
1984-08-02,116,9306200
1984-08-21,103,9306200
1984-08-29,87,9306200
1984-09-16,65,9306200
1984-09-25,60,9306200
1984-10-05,68,9306200
1984-10-18,65,9306200
1984-10-27,61,9306200
1984-11-06,56,9306200
1984-11-17,52,9306200
1984-11-26,51,9306200
1984-12-16,42,9306200
1985-01-13,52,9306200
1985-01-29,53,9306200
1985-02-13,58,9306200
1985-02-21,50.8,9306200
1985-03-03,52.4,9306200
1985-03-11,78.1,9306200
1985-03-26,90.2,9306200
1985-04-03,102,9306200
1985-04-20,252,9306200
1985-05-05,534,9306200
1985-05-19,299,9306200
1985-06-26,85.6,9306200
1985-07-05,72,9306200
1985-07-13,109,9306200
1985-07-23,154,9306200
1985-08-02,112,9306200
1985-08-12,93.6,9306200
1985-08-22,80.6,9306200
1985-09-03,55.9,9306200
1985-09-16,30.3,9306200
1985-09-24,36.7,9306200
1985-10-03,56,9306200
1985-10-12,129,9306200
1985-10-22,69,9306200
1985-11-01,60,9306200
1985-11-12,75,9306200
1985-11-21,54,9306200
1985-11-30,64,9306200
1985-12-16,65,9306200
1986-01-02,47,9306200
1986-01-11,47,9306200
1986-01-24,45,9306200
1986-02-01,56,9306200
1986-02-09,45,9306200
1986-02-20,108,9306200
1986-03-10,131,9306200
1986-03-20,104,9306200
1986-04-03,240,9306200
1986-04-11,227,9306200
1986-04-26,278,9306200
1986-05-05,267,9306200
1986-05-16,189,9306200
1986-06-02,66,9306200
1986-06-10,78,9306200
1986-06-25,60,9306200
1986-07-05,86,9306200
1986-07-17,81,9306200
1986-07-25,77,9306200
1986-08-07,84,9306200
1986-08-21,82,9306200
1986-09-01,66,9306200
1986-09-11,54,9306200
1986-10-03,73,9306200
1986-10-11,60,9306200
1986-10-22,57,9306200
1986-11-07,59,9306200
1986-11-19,55,9306200
1986-12-07,47,9306200
1986-12-19,35,9306200
1987-01-04,34,9306200
1987-01-12,30,9306200
1987-01-22,26,9306200
1987-02-03,27,9306200
1987-02-14,56,9306200
1987-02-23,41,9306200
1987-03-14,85,9306200
1987-03-27,51,9306200
1987-04-09,86,9306200
1987-04-20,93,9306200
1987-05-03,131,9306200
1987-05-23,24,9306200
1987-05-31,27,9306200
1987-06-10,41,9306200
1987-06-25,21,9306200
1987-07-03,26,9306200
1987-07-20,30,9306200
1987-07-29,67,9306200
1987-08-07,57,9306200
1987-08-25,50,9306200
1987-09-05,33,9306200
1987-09-13,30,9306200
1987-09-24,28,9306200
1987-10-02,30,9306200
1987-10-16,36,9306200
1987-10-25,37,9306200
1987-11-06,39,9306200
1987-11-17,44,9306200
1987-11-26,40,9306200
1987-12-07,41,9306200
1987-12-21,37,9306200
1988-01-01,30,9306200
1988-01-11,30,9306200
1988-01-25,34,9306200
1988-02-15,32,9306200
1988-02-29,76,9306200
1988-03-10,44,9306200
1988-03-28,90,9306200
1988-04-08,79,9306200
1988-04-25,68,9306200
1988-05-03,56,9306200
1988-08-06,22,9306200
1988-08-17,30,9306200
1988-08-27,38,9306200
1988-09-14,24,9306200
1988-10-16,24,9306200
1988-10-27,22,9306200
1988-11-06,26,9306200
1988-11-15,30,9306200
1988-11-24,36,9306200
1988-12-16,35,9306200
1988-12-25,29,9306200
1989-01-07,24,9306200
1989-01-15,22,9306200
1989-01-24,22,9306200
1989-02-01,30,9306200
1989-02-17,30,9306200
1989-02-26,35,9306200
1989-03-09,115,9306200
1989-03-25,73,9306200
1989-04-04,58,9306200
1989-04-16,43,9306200
1989-08-10,20,9306200
1989-08-26,19,9306200
1989-09-13,19,9306200
1989-11-02,22,9306200
1989-11-15,20,9306200
1989-11-29,24,9306200
1989-12-08,24,9306200
1990-02-02,23,9306200
1990-02-12,23,9306200
1990-02-24,22,9306200
1990-03-04,28,9306200
1990-03-12,30,9306200
1990-03-21,25,9306200
1990-09-17,32,9306200
1991-01-09,19,9306200
1991-02-01,19,9306200
1991-02-11,23,9306200
1991-02-20,20,9306200
1991-03-01,20,9306200
1991-03-11,25,9306200
1991-03-27,20,9306200
1991-04-07,48,9306200
1991-07-10,22,9306200
1991-08-05,25,9306200
1991-08-19,30,9306200
1991-11-06,32,9306200
1991-11-15,24,9306200
1991-12-05,25,9306200
1992-03-05,27,9306200
1992-03-21,22,9306200
1992-03-29,28,9306200
1992-05-23,19,9306200
1992-07-15,41,9306200
1992-08-10,24,9306200
1992-08-23,20,9306200
1992-09-02,21,9306200
1992-11-06,25,9306200
1992-11-20,22,9306200
1992-12-01,22,9306200
1992-12-15,23,9306200
1992-12-26,21,9306200
1993-01-04,20,9306200
1993-01-12,19,9306200
1993-02-28,21,9306200
1993-03-09,47,9306200
1993-03-18,31,9306200
1993-04-06,103,9306200
1993-04-25,137,9306200
1993-05-05,187,9306200
1993-05-18,316,9306200
1993-06-07,108,9306200
1993-06-18,60,9306200
1993-07-05,29,9306200
1993-07-19,24,9306200
1993-07-29,31,9306200
1993-08-09,54,9306200
1993-08-24,45,9306200
1993-09-01,41,9306200
1993-09-09,32,9306200
1993-09-19,36,9306200
1993-10-09,36,9306200
1993-10-19,37,9306200
1993-11-01,32,9306200
1993-11-13,42,9306200
1993-11-28,41,9306200
1993-12-12,33,9306200
1993-12-22,44,9306200
1994-01-01,33,9306200
1994-01-11,28,9306200
1994-01-29,27,9306200
1994-02-06,31,9306200
1994-02-18,53,9306200
1994-02-26,65,9306200
1994-03-06,40,9306200
1994-03-14,38,9306200
1994-03-25,32,9306200
1994-04-02,34,9306200
1994-04-11,33,9306200
1994-05-04,19,9306200
1995-01-13,19,9306200
1995-02-02,29,9306200
1995-02-14,21,9306200
1995-02-25,20,9306200
1995-03-12,30,9306200
1995-03-31,19,9306200
1995-05-04,28,9306200
1995-05-13,151,9306200
1995-05-24,94,9306200
1995-06-02,237,9306200
1995-06-18,85,9306200
1995-07-04,87,9306200
1995-07-13,59,9306200
1995-07-21,59,9306200
1995-08-04,41,9306200
1995-08-24,31,9306200
1995-09-11,26,9306200
1995-09-19,30,9306200
1995-09-30,38,9306200
1995-10-24,21,9306200
1995-11-01,24,9306200
1995-11-10,22,9306200
1995-11-30,27,9306200
1995-12-19,25,9306200
