"peak_dt","flow","site_no"
1979-10-25,1610,14330000
1979-11-05,1510,14330000
1979-11-25,1750,14330000
1979-12-03,2650,14330000
1980-01-01,1430,14330000
1980-01-13,7510,14330000
1980-02-06,1610,14330000
1980-02-19,1780,14330000
1980-02-28,1820,14330000
1980-03-14,1800,14330000
1980-03-26,1420,14330000
1980-04-10,1680,14330000
1980-04-20,2190,14330000
1980-04-28,1930,14330000
1980-05-09,1690,14330000
1980-05-22,1510,14330000
1980-05-30,1350,14330000
1980-06-07,1330,14330000
1980-11-07,1490,14330000
1980-11-22,1370,14330000
1980-12-03,2440,14330000
1980-12-25,2790,14330000
1981-02-19,2890,14330000
1981-03-04,1390,14330000
1981-03-16,1310,14330000
1981-04-01,1390,14330000
1981-04-24,1420,14330000
1981-05-19,1590,14330000
1981-06-08,1670,14330000
1981-11-17,2660,14330000
1981-12-06,6020,14330000
1981-12-19,5310,14330000
1981-12-27,2560,14330000
1982-01-08,1570,14330000
1982-01-18,1470,14330000
1982-01-26,1700,14330000
1982-02-03,1440,14330000
1982-02-19,5630,14330000
1982-03-02,2220,14330000
1982-03-11,2020,14330000
1982-03-28,1760,14330000
1982-04-14,2460,14330000
1982-04-28,2460,14330000
1982-05-07,2580,14330000
1982-05-17,2520,14330000
1982-05-26,2870,14330000
1982-06-12,2080,14330000
1982-06-21,1980,14330000
1982-06-29,1750,14330000
1982-07-21,1340,14330000
1982-10-29,1860,14330000
1982-11-18,1580,14330000
1982-12-06,3770,14330000
1982-12-16,3470,14330000
1982-12-30,1490,14330000
1983-01-07,2380,14330000
1983-01-19,1880,14330000
1983-01-27,2770,14330000
1983-02-09,1820,14330000
1983-02-18,5010,14330000
1983-03-05,2130,14330000
1983-03-13,3080,14330000
1983-03-22,1970,14330000
1983-03-30,4700,14330000
1983-04-22,2270,14330000
1983-05-05,2410,14330000
1983-05-25,3350,14330000
1983-06-10,2440,14330000
1983-07-01,2020,14330000
1983-08-20,1250,14330000
1983-08-30,1410,14330000
1983-11-04,1370,14330000
1983-11-13,1610,14330000
1983-11-24,2320,14330000
1983-12-07,2080,14330000
1983-12-15,7050,14330000
1983-12-30,2780,14330000
1984-01-11,2310,14330000
1984-01-25,2150,14330000
1984-02-05,1850,14330000
1984-02-13,5050,14330000
1984-02-21,2280,14330000
1984-03-02,2070,14330000
1984-03-14,2620,14330000
1984-03-26,3410,14330000
1984-04-08,2310,14330000
1984-04-16,2610,14330000
1984-05-03,3200,14330000
1984-05-12,3020,14330000
1984-05-20,2550,14330000
1984-05-30,3010,14330000
1984-06-07,3890,14330000
1984-06-16,2480,14330000
1984-06-25,2150,14330000
1984-07-21,1560,14330000
1984-08-01,1460,14330000
1984-08-21,1320,14330000
1984-08-31,1430,14330000
1984-09-20,1360,14330000
1984-09-30,1250,14330000
1984-10-11,1430,14330000
1984-10-20,1660,14330000
1984-11-03,2710,14330000
1984-11-12,3900,14330000
1984-11-30,1820,14330000
1984-12-11,1720,14330000
1984-12-21,1430,14330000
1984-12-30,1360,14330000
1985-01-09,1400,14330000
1985-01-19,1540,14330000
1985-01-28,1400,14330000
1985-02-12,1600,14330000
1985-02-24,1520,14330000
1985-03-24,1770,14330000
1985-04-03,2300,14330000
1985-04-15,2950,14330000
1985-04-23,1890,14330000
1985-05-03,2380,14330000
1985-05-16,1900,14330000
1985-05-24,2130,14330000
1985-06-08,1950,14330000
1985-06-19,1560,14330000
1985-07-03,1280,14330000
1985-10-23,1970,14330000
1985-11-16,1540,14330000
1985-12-03,1760,14330000
1986-01-01,1630,14330000
1986-01-09,1770,14330000
1986-01-17,2860,14330000
1986-01-30,1990,14330000
1986-02-23,7700,14330000
1986-03-08,4110,14330000
1986-03-24,2140,14330000
1986-04-08,1860,14330000
1986-04-22,1920,14330000
1986-05-03,2040,14330000
1986-05-21,1890,14330000
1986-05-30,1950,14330000
1986-06-11,1520,14330000
1986-07-04,1300,14330000
1986-09-26,1820,14330000
1986-10-31,1460,14330000
1986-11-10,1330,14330000
1986-11-22,1780,14330000
1986-12-05,1310,14330000
1986-12-14,1300,14330000
1986-12-23,1300,14330000
1987-01-02,1500,14330000
1987-01-26,2410,14330000
1987-02-13,2390,14330000
1987-03-13,2090,14330000
1987-03-23,1590,14330000
1987-04-03,1800,14330000
1987-04-17,1990,14330000
1987-04-28,2090,14330000
1987-05-06,1840,14330000
1987-05-31,1450,14330000
1987-07-22,1600,14330000
1987-12-10,2970,14330000
1988-01-10,2790,14330000
1988-01-30,1480,14330000
1988-02-09,1700,14330000
1988-02-22,1360,14330000
1988-03-05,1970,14330000
1988-03-23,1510,14330000
1988-04-03,1890,14330000
1988-04-14,1720,14330000
1988-04-22,1590,14330000
1988-05-03,1470,14330000
1988-05-13,1810,14330000
1988-06-01,1950,14330000
1988-06-10,1590,14330000
1988-11-23,2390,14330000
1988-12-11,1250,14330000
1989-01-10,2160,14330000
1989-02-01,1300,14330000
1989-02-23,1400,14330000
1989-03-10,2990,14330000
1989-03-21,3220,14330000
1989-03-29,2780,14330000
1989-04-09,3090,14330000
1989-04-19,3180,14330000
1989-05-01,2270,14330000
1989-05-09,3160,14330000
1989-05-17,2200,14330000
1989-05-27,2200,14330000
1989-06-04,2130,14330000
1989-06-15,1730,14330000
1989-06-24,1450,14330000
1989-07-17,1260,14330000
1989-12-05,1750,14330000
1990-01-08,3390,14330000
1990-03-03,2370,14330000
1990-03-23,2010,14330000
1990-04-07,1960,14330000
1990-04-17,1800,14330000
1990-04-28,3380,14330000
1990-05-25,1410,14330000
1990-06-03,1710,14330000
1990-06-13,1380,14330000
1990-12-11,1430,14330000
1991-01-15,3320,14330000
1991-01-24,1290,14330000
1991-02-05,1970,14330000
1991-02-14,1910,14330000
1991-03-04,3190,14330000
1991-03-18,1390,14330000
1991-04-01,1600,14330000
1991-04-09,1880,14330000
1991-04-24,1830,14330000
1991-05-08,2040,14330000
1991-05-18,1920,14330000
1991-06-02,1680,14330000
1991-06-11,1510,14330000
1991-06-20,1480,14330000
1991-06-29,1280,14330000
1991-07-17,1250,14330000
1991-11-27,2010,14330000
1991-12-07,2750,14330000
1991-12-18,1280,14330000
1992-01-29,1250,14330000
1992-02-22,2090,14330000
1992-03-05,1330,14330000
1992-04-10,2190,14330000
1992-04-30,1310,14330000
1992-11-02,1940,14330000
1992-11-22,1440,14330000
1992-12-02,1610,14330000
1992-12-11,1340,14330000
1993-01-21,1630,14330000
1993-02-10,1440,14330000
1993-02-20,1300,14330000
1993-03-18,5490,14330000
1993-04-04,3540,14330000
1993-04-18,2360,14330000
1993-04-26,2520,14330000
1993-05-06,3100,14330000
1993-05-20,3160,14330000
1993-06-01,3140,14330000
1993-06-11,2210,14330000
1993-06-19,1780,14330000
1993-06-27,1630,14330000
1993-07-06,1460,14330000
1993-07-15,1350,14330000
1993-07-23,1610,14330000
1993-12-08,1380,14330000
1994-01-05,1440,14330000
1994-01-24,1400,14330000
1994-03-04,1730,14330000
1994-03-16,1350,14330000
1994-03-31,1580,14330000
1994-04-10,1660,14330000
1994-04-20,1820,14330000
1994-05-05,1510,14330000
1994-05-16,1300,14330000
1994-06-06,1260,14330000
1994-12-01,1590,14330000
1995-01-14,2890,14330000
1995-02-01,5730,14330000
1995-02-18,2100,14330000
1995-03-11,2580,14330000
1995-03-20,2710,14330000
1995-04-13,2650,14330000
1995-05-02,2740,14330000
1995-05-11,2180,14330000
1995-05-21,1970,14330000
1995-06-01,1820,14330000
1995-06-15,1890,14330000
1995-07-09,1620,14330000
1995-07-19,1360,14330000
1995-11-12,1640,14330000
1995-12-01,3220,14330000
1995-12-12,6020,14330000
1995-12-31,5390,14330000
1996-01-10,2550,14330000
1996-01-27,1670,14330000
1996-02-09,4710,14330000
1996-02-19,3890,14330000
1996-03-12,2480,14330000
1996-03-22,2120,14330000
1996-04-09,2580,14330000
1996-04-24,5180,14330000
1996-05-18,3700,14330000
1996-06-15,1490,14330000
1996-06-24,1470,14330000
1996-07-04,1260,14330000
1996-07-18,1280,14330000
1996-09-15,1260,14330000
1996-10-24,1700,14330000
1996-11-01,1270,14330000
1996-11-19,7420,14330000
1996-12-05,4970,14330000
1996-12-20,2030,14330000
1997-01-01,10500,14330000
1997-01-17,2020,14330000
1997-02-01,4390,14330000
1997-02-19,1980,14330000
1997-03-02,1710,14330000
1997-03-11,1840,14330000
1997-03-20,2400,14330000
1997-04-08,1580,14330000
1997-04-20,3760,14330000
1997-04-30,2410,14330000
1997-05-12,2420,14330000
1997-05-24,1940,14330000
1997-06-04,1850,14330000
1997-06-30,1470,14330000
1997-10-09,1260,14330000
1997-10-31,1970,14330000
1997-11-27,1430,14330000
1997-12-08,1250,14330000
1997-12-17,1870,14330000
1998-01-02,1400,14330000
1998-01-17,5960,14330000
1998-01-27,2590,14330000
1998-02-15,1690,14330000
1998-03-03,1930,14330000
1998-03-23,4170,14330000
1998-04-11,1770,14330000
1998-04-24,2260,14330000
1998-05-02,2460,14330000
1998-05-15,1930,14330000
1998-05-30,2370,14330000
1998-06-08,2090,14330000
1998-06-25,1710,14330000
1998-07-13,1320,14330000
1998-07-21,1250,14330000
1998-11-21,4250,14330000
1998-12-02,3090,14330000
1998-12-14,1640,14330000
1998-12-28,2650,14330000
1999-01-18,3160,14330000
1999-02-07,1920,14330000
1999-02-19,2000,14330000
1999-02-28,3470,14330000
1999-03-13,1800,14330000
1999-03-25,2160,14330000
1999-04-08,1600,14330000
1999-04-19,2780,14330000
1999-05-02,2670,14330000
1999-05-13,2360,14330000
1999-05-25,4030,14330000
1999-06-06,2600,14330000
1999-06-15,2810,14330000
1999-06-25,2440,14330000
1999-07-07,1780,14330000
1999-07-16,1640,14330000
1999-10-28,1540,14330000
1999-11-26,2090,14330000
1999-12-07,1440,14330000
1999-12-18,1940,14330000
2000-01-04,1270,14330000
2000-01-15,2400,14330000
2000-01-25,1770,14330000
2000-02-02,2120,14330000
2000-02-14,3040,14330000
2000-02-27,2160,14330000
2000-03-11,1640,14330000
2000-03-19,2430,14330000
2000-03-27,2080,14330000
2000-04-04,2510,14330000
2000-04-18,3070,14330000
2000-04-28,2320,14330000
2000-05-10,2120,14330000
