"peak_dt","flow","site_no"
1982-10-03,8.4,12388400
1982-10-17,8.8,12388400
1982-10-26,8.6,12388400
1982-11-19,7.7,12388400
1982-12-04,7.5,12388400
1982-12-17,7.4,12388400
1983-01-08,7.6,12388400
1983-03-03,9.1,12388400
1983-03-12,9.8,12388400
1983-03-31,7.8,12388400
1983-04-25,59,12388400
1983-05-08,45,12388400
1983-05-26,174,12388400
1983-06-18,49,12388400
1983-06-28,40,12388400
1983-07-10,33,12388400
1983-07-21,27,12388400
1983-08-11,11,12388400
1983-08-23,9.8,12388400
1983-09-02,9.1,12388400
1983-09-11,8.9,12388400
1983-09-19,8,12388400
1983-10-09,7.7,12388400
1983-10-18,7.5,12388400
1983-11-11,9.6,12388400
1983-12-09,7.4,12388400
1984-01-06,8.6,12388400
1984-01-25,7.7,12388400
1984-04-20,36.7,12388400
1984-05-21,97.7,12388400
1984-05-31,169,12388400
1984-06-22,82.5,12388400
1984-08-12,9.02,12388400
1984-09-01,7.97,12388400
1984-09-23,7.91,12388400
1984-10-26,7.44,12388400
1984-11-03,7.6,12388400
1985-04-18,35.9,12388400
1985-05-03,84.3,12388400
1985-05-25,117,12388400
1985-06-08,74.3,12388400
1985-07-02,16,12388400
1985-08-03,8.36,12388400
1985-08-16,9.58,12388400
1985-09-12,20.6,12388400
1985-10-07,11,12388400
1985-10-17,13,12388400
1985-10-25,16,12388400
1985-11-05,24,12388400
1985-11-17,15,12388400
1985-11-25,11,12388400
1985-12-03,10,12388400
1986-01-01,8.2,12388400
1986-01-17,7.7,12388400
1986-02-04,7.9,12388400
1986-02-16,8.4,12388400
1986-02-26,25,12388400
1986-03-08,38,12388400
1986-03-31,42,12388400
1986-04-10,40,12388400
1986-04-23,55,12388400
1986-05-04,82,12388400
1986-05-28,232,12388400
1986-06-29,16,12388400
1986-07-26,8.3,12388400
1986-08-03,7.8,12388400
1986-08-31,8,12388400
1986-09-09,8,12388400
1986-09-21,9.9,12388400
1986-10-02,13,12388400
1986-11-06,10,12388400
1986-11-21,10,12388400
