"peak_dt","flow","site_no"
1979-10-25,8.9,10343500
1979-11-26,4.2,10343500
1979-12-31,10,10343500
1980-01-13,173,10343500
1980-02-06,7.5,10343500
1980-02-18,44,10343500
1980-03-10,8.1,10343500
1980-03-30,7.2,10343500
1980-04-20,67,10343500
1980-05-04,109,10343500
1980-05-21,83,10343500
1980-05-31,50,10343500
1980-07-02,34,10343500
1980-07-28,6,10343500
1980-12-04,7.6,10343500
1980-12-22,4.5,10343500
1981-01-23,4.4,10343500
1981-02-14,22,10343500
1981-03-11,5.4,10343500
1981-03-25,14,10343500
1981-04-09,14,10343500
1981-04-24,26,10343500
1981-05-18,19,10343500
1981-05-26,10,10343500
1981-10-28,8.8,10343500
1981-11-13,43,10343500
1981-11-23,156,10343500
1981-12-10,9.1,10343500
1981-12-20,253,10343500
1981-12-30,25,10343500
1982-02-16,223,10343500
1982-03-11,28,10343500
1982-03-24,15,10343500
1982-04-10,105,10343500
1982-04-28,79,10343500
1982-05-08,116,10343500
1982-05-17,103,10343500
1982-05-27,113,10343500
1982-06-19,54,10343500
1982-08-07,6.8,10343500
1982-08-20,5.2,10343500
1982-08-29,4.6,10343500
1982-09-16,7.3,10343500
1982-09-25,16,10343500
1982-10-07,5.9,10343500
1982-10-15,4.9,10343500
1982-10-26,56,10343500
1982-11-18,18,10343500
1982-11-28,8.2,10343500
1982-12-09,6.8,10343500
1982-12-21,12,10343500
1983-01-16,6.1,10343500
1983-01-25,6.6,10343500
1983-02-05,5.9,10343500
1983-02-13,9.6,10343500
1983-03-01,10,10343500
1983-03-13,72,10343500
1983-03-31,29,10343500
1983-04-09,17,10343500
1983-04-22,28,10343500
1983-04-30,20,10343500
1983-05-09,32,10343500
1983-05-30,197,10343500
1983-06-11,206,10343500
1983-06-22,112,10343500
1983-08-15,15,10343500
1983-09-01,10,10343500
1983-09-22,9.9,10343500
1983-09-30,12,10343500
1983-10-14,7.4,10343500
1983-10-23,7.6,10343500
1983-10-31,27,10343500
1983-11-17,89,10343500
1983-12-11,19,10343500
1983-12-25,64,10343500
1984-01-24,12,10343500
1984-02-13,11,10343500
1984-02-22,11,10343500
1984-03-02,9.9,10343500
1984-03-13,22,10343500
1984-03-26,33,10343500
1984-04-07,29,10343500
1984-04-16,52,10343500
1984-05-03,53,10343500
1984-05-14,78,10343500
1984-05-23,64,10343500
1984-06-04,48,10343500
1984-07-23,12,10343500
1984-08-15,5.2,10343500
1984-08-31,5.1,10343500
1984-09-19,4.9,10343500
1984-10-01,5.5,10343500
1984-10-11,11,10343500
1984-10-19,6.6,10343500
1984-11-02,11,10343500
1984-11-11,15,10343500
1984-11-28,8.8,10343500
1984-12-15,6.1,10343500
1984-12-29,5.4,10343500
1985-01-20,5,10343500
1985-02-09,5.1,10343500
1985-02-19,5.7,10343500
1985-03-01,6.1,10343500
1985-03-23,7.9,10343500
1985-04-15,51,10343500
1985-04-23,31,10343500
1985-05-02,44,10343500
1985-06-02,14,10343500
1985-09-08,6.2,10343500
1985-09-18,4.6,10343500
1985-10-07,4.1,10343500
1985-10-23,4.6,10343500
1985-12-02,14,10343500
1985-12-15,4.1,10343500
1986-01-05,14,10343500
1986-01-17,24,10343500
1986-01-30,9.5,10343500
1986-02-18,204,10343500
1986-02-28,31,10343500
1986-03-08,300,10343500
1986-03-31,59,10343500
1986-04-11,58,10343500
1986-04-22,66,10343500
1986-05-03,70,10343500
1986-05-19,55,10343500
1986-05-31,67,10343500
1986-07-26,6.9,10343500
1986-09-19,5,10343500
1986-09-27,7,10343500
1986-10-18,4.5,10343500
1986-10-30,4.4,10343500
1986-11-10,4.2,10343500
1986-11-21,5.5,10343500
1986-12-03,4.3,10343500
1987-01-03,4.3,10343500
1987-01-27,4.5,10343500
1987-02-13,20,10343500
1987-03-05,13,10343500
1987-04-02,9.9,10343500
1987-04-15,19,10343500
1987-04-24,16,10343500
1987-05-09,11,10343500
1987-05-20,6.4,10343500
1987-06-07,4.3,10343500
1987-11-13,4.2,10343500
1987-12-02,5.4,10343500
1987-12-10,9.3,10343500
1988-02-29,4.7,10343500
1988-03-08,5.8,10343500
1988-03-26,9,10343500
1988-04-03,7.1,10343500
1988-04-14,10,10343500
1988-05-29,4.6,10343500
1988-11-13,4.1,10343500
1988-11-23,28,10343500
1989-02-23,9,10343500
1989-03-09,50,10343500
1989-03-19,15,10343500
1989-03-31,30,10343500
1989-04-10,53,10343500
1989-04-21,54,10343500
1989-05-08,35,10343500
1989-05-23,21,10343500
1989-06-07,25,10343500
1989-08-08,6.1,10343500
1989-09-18,5.1,10343500
1989-10-23,13,10343500
1990-01-08,9.5,10343500
1990-03-03,5,10343500
1990-03-25,13,10343500
1990-04-05,19,10343500
1990-04-21,29,10343500
1990-05-10,9.1,10343500
1990-05-20,8.9,10343500
1990-05-31,12,10343500
1990-06-14,4.8,10343500
1991-03-04,47,10343500
1991-04-06,17,10343500
1991-04-14,11,10343500
1991-04-29,14,10343500
1991-05-08,21,10343500
1991-05-16,17,10343500
1991-05-30,12,10343500
1991-06-09,8.2,10343500
1991-06-28,4.6,10343500
1991-10-26,11,10343500
1992-02-20,9.4,10343500
1992-02-28,4.7,10343500
1992-03-14,5.2,10343500
1992-03-22,5.3,10343500
1992-04-03,11,10343500
1992-04-13,12,10343500
1992-05-07,4.8,10343500
1992-10-30,6.4,10343500
1993-01-22,9.6,10343500
1993-03-17,26,10343500
1993-04-01,18,10343500
1993-04-09,39,10343500
1993-04-22,40,10343500
1993-05-03,86,10343500
1993-05-11,100,10343500
1993-05-20,99,10343500
1993-05-31,86,10343500
1993-06-20,28,10343500
1994-03-05,5,10343500
1994-03-16,6.9,10343500
1994-04-03,9.9,10343500
1994-04-19,16,10343500
1994-05-07,12,10343500
1994-11-06,7.3,10343500
1995-01-14,44,10343500
1995-02-01,8.7,10343500
1995-02-26,7.4,10343500
1995-03-10,92,10343500
1995-03-18,46,10343500
1995-04-13,36,10343500
1995-05-01,175,10343500
1995-05-11,70,10343500
1995-05-23,112,10343500
1995-05-31,125,10343500
1995-06-15,89,10343500
1995-06-26,63,10343500
