"peak_dt","flow","site_no"
1984-02-02,810,12144000
1984-02-13,981,12144000
1984-03-13,668,12144000
1984-03-21,1290,12144000
1984-04-07,519,12144000
1984-04-16,856,12144000
1984-05-02,887,12144000
1984-05-12,1300,12144000
1984-05-20,1390,12144000
1984-05-30,1570,12144000
1984-06-08,1280,12144000
1984-06-21,1130,12144000
1984-06-29,924,12144000
1984-07-10,496,12144000
1984-10-13,462,12144000
1984-10-26,600,12144000
1984-11-04,1120,12144000
1984-11-14,778,12144000
1984-11-24,425,12144000
1984-12-15,834,12144000
1984-12-23,868,12144000
1985-02-25,645,12144000
1985-04-03,1340,12144000
1985-04-12,1540,12144000
1985-04-28,1520,12144000
1985-05-11,651,12144000
1985-05-25,1530,12144000
1985-06-07,2380,12144000
1985-06-15,1040,12144000
1985-06-27,471,12144000
1985-10-15,724,12144000
1985-10-25,3320,12144000
1985-11-02,3060,12144000
1985-11-16,509,12144000
1986-01-19,2070,12144000
1986-02-02,424,12144000
1986-02-24,4190,12144000
1986-03-08,1270,12144000
1986-03-21,794,12144000
1986-03-30,882,12144000
1986-04-08,572,12144000
1986-04-18,451,12144000
1986-04-28,809,12144000
1986-05-13,1770,12144000
1986-05-26,1140,12144000
1986-06-10,442,12144000
1986-07-17,584,12144000
1986-09-30,808,12144000
1986-10-28,434,12144000
1986-11-06,643,12144000
1986-11-23,4820,12144000
1986-12-30,563,12144000
1987-02-01,1370,12144000
1987-02-17,554,12144000
1987-03-04,2030,12144000
1987-03-14,974,12144000
1987-04-04,611,12144000
1987-04-15,1530,12144000
1987-05-01,1360,12144000
1987-05-12,1430,12144000
1987-05-31,757,12144000
1987-06-08,447,12144000
1987-12-10,2550,12144000
1988-01-15,817,12144000
1988-01-30,460,12144000
1988-02-09,1240,12144000
1988-03-01,497,12144000
1988-03-09,808,12144000
1988-03-26,2110,12144000
1988-04-06,2020,12144000
1988-04-14,1250,12144000
1988-04-29,906,12144000
1988-05-13,1920,12144000
1988-05-22,1140,12144000
1988-06-03,700,12144000
1988-06-15,650,12144000
1988-10-16,4680,12144000
1988-11-06,2060,12144000
1988-11-23,1130,12144000
1988-12-13,1800,12144000
1989-01-04,1390,12144000
1989-01-17,1450,12144000
1989-01-31,1240,12144000
1989-03-13,568,12144000
1989-03-28,690,12144000
1989-04-06,2510,12144000
1989-04-15,1360,12144000
1989-04-25,838,12144000
1989-05-07,1400,12144000
1989-05-18,740,12144000
1989-06-03,1200,12144000
1989-06-12,760,12144000
1989-06-20,640,12144000
1989-11-09,5250,12144000
1989-11-17,695,12144000
1989-12-04,4800,12144000
1990-01-09,5310,12144000
1990-01-29,1040,12144000
1990-02-10,3660,12144000
1990-02-25,749,12144000
1990-03-10,894,12144000
1990-03-21,961,12144000
1990-04-07,945,12144000
1990-04-16,1650,12144000
1990-04-24,1230,12144000
1990-05-05,1320,12144000
1990-05-14,650,12144000
1990-05-28,920,12144000
1990-06-07,1450,12144000
1990-06-22,806,12144000
1990-07-03,462,12144000
1990-10-05,510,12144000
1990-10-13,429,12144000
1990-10-21,1790,12144000
1990-10-30,881,12144000
1990-11-10,5950,12144000
1990-11-24,10100,12144000
1990-12-04,1380,12144000
1990-12-18,1100,12144000
1991-01-01,573,12144000
1991-01-13,2870,12144000
1991-02-05,2300,12144000
1991-02-19,4040,12144000
1991-03-04,824,12144000
1991-03-12,525,12144000
1991-04-05,3200,12144000
1991-04-22,897,12144000
1991-05-08,1020,12144000
1991-05-18,895,12144000
1991-06-02,800,12144000
1991-06-11,870,12144000
1991-06-20,920,12144000
1991-06-29,628,12144000
1991-11-12,1230,12144000
1991-11-25,1870,12144000
1991-12-06,2500,12144000
1992-01-02,459,12144000
1992-01-16,563,12144000
1992-01-29,2610,12144000
1992-02-22,833,12144000
1992-03-15,605,12144000
1992-04-03,538,12144000
1992-04-18,1460,12144000
1992-04-30,972,12144000
1992-05-10,557,12144000
1992-09-25,1200,12144000
1992-11-07,1050,12144000
1992-11-22,741,12144000
1992-11-30,557,12144000
1992-12-14,653,12144000
1992-12-23,570,12144000
1993-01-25,2870,12144000
1993-03-06,700,12144000
1993-03-15,1500,12144000
1993-03-23,2300,12144000
1993-04-09,855,12144000
1993-04-18,655,12144000
1993-04-30,1560,12144000
1993-05-12,1600,12144000
1993-05-20,1010,12144000
1993-06-01,762,12144000
1993-06-12,793,12144000
1993-06-23,858,12144000
1993-07-02,516,12144000
1993-07-21,497,12144000
1993-11-04,446,12144000
1993-11-22,434,12144000
1993-12-04,927,12144000
1994-01-05,1040,12144000
1994-01-13,968,12144000
1994-01-24,482,12144000
1994-02-23,466,12144000
1994-03-03,1470,12144000
1994-03-18,877,12144000
1994-03-30,682,12144000
1994-04-09,814,12144000
1994-04-19,1220,12144000
1994-04-30,681,12144000
1994-05-08,858,12144000
1994-05-20,542,12144000
1994-05-30,629,12144000
1994-06-14,894,12144000
1994-10-27,1770,12144000
1994-11-20,755,12144000
1994-11-30,3920,12144000
1994-12-20,2290,12144000
1995-01-19,558,12144000
1995-02-01,3010,12144000
1995-02-19,5140,12144000
1995-03-10,738,12144000
1995-03-19,863,12144000
1995-04-01,458,12144000
1995-04-11,559,12144000
1995-04-28,644,12144000
1995-05-10,890,12144000
1995-05-21,648,12144000
1995-05-29,687,12144000
1995-06-11,473,12144000
1995-10-03,1180,12144000
1995-10-11,1800,12144000
1995-10-26,839,12144000
1995-11-08,5390,12144000
1995-11-18,990,12144000
1995-11-29,8840,12144000
1995-12-13,1510,12144000
1996-01-07,2640,12144000
1996-01-15,2120,12144000
1996-02-08,7730,12144000
1996-02-18,1770,12144000
1996-03-11,685,12144000
1996-03-19,480,12144000
1996-04-09,941,12144000
1996-04-24,1570,12144000
1996-05-14,930,12144000
1996-05-23,1080,12144000
1996-06-03,799,12144000
1996-10-15,736,12144000
1996-10-29,1410,12144000
1996-11-13,1050,12144000
1996-11-28,2490,12144000
1996-12-08,640,12144000
1996-12-16,476,12144000
1997-01-02,2460,12144000
1997-01-20,870,12144000
1997-01-30,1470,12144000
1997-02-15,2330,12144000
1997-03-02,617,12144000
1997-03-10,875,12144000
1997-03-19,4770,12144000
1997-03-27,1030,12144000
1997-04-09,553,12144000
1997-04-20,2230,12144000
1997-05-01,1340,12144000
1997-05-13,1920,12144000
1997-05-23,965,12144000
1997-05-31,1610,12144000
1997-06-18,1260,12144000
1997-06-29,865,12144000
1997-07-09,1480,12144000
1997-09-18,1150,12144000
1997-10-04,2180,12144000
1997-10-13,657,12144000
1997-10-30,2870,12144000
1997-11-21,780,12144000
1997-11-30,562,12144000
1997-12-17,1270,12144000
1997-12-29,1240,12144000
1998-01-06,848,12144000
1998-01-15,550,12144000
1998-01-25,948,12144000
1998-02-05,494,12144000
1998-02-13,693,12144000
1998-02-21,545,12144000
1998-03-02,425,12144000
1998-03-14,691,12144000
1998-03-23,1200,12144000
1998-04-23,998,12144000
1998-05-01,1510,12144000
1998-05-15,682,12144000
1998-05-25,1060,12144000
1998-06-03,797,12144000
1998-06-16,566,12144000
1998-06-25,455,12144000
1998-11-14,2420,12144000
1998-11-26,2860,12144000
1998-12-13,1650,12144000
1998-12-29,4380,12144000
1999-01-14,2580,12144000
1999-02-02,783,12144000
1999-02-28,1080,12144000
1999-03-14,426,12144000
1999-03-23,643,12144000
1999-04-25,1010,12144000
1999-05-07,620,12144000
1999-05-25,1910,12144000
1999-06-05,1220,12144000
1999-06-15,1750,12144000
1999-06-24,1420,12144000
1999-07-03,1370,12144000
1999-07-17,673,12144000
1999-07-28,450,12144000
1999-10-08,1110,12144000
1999-10-31,628,12144000
1999-11-12,3140,12144000
1999-11-25,4460,12144000
1999-12-06,872,12144000
1999-12-15,4470,12144000
2000-01-01,546,12144000
2000-01-09,685,12144000
2000-02-01,710,12144000
2000-02-09,610,12144000
2000-03-04,440,12144000
2000-03-23,600,12144000
2000-04-04,850,12144000
2000-04-15,2060,12144000
2000-05-03,1030,12144000
2000-05-22,1450,12144000
2000-06-12,2230,12144000
2000-06-21,760,12144000
2000-07-04,441,12144000
2000-09-10,772,12144000
2000-10-01,1720,12144000
2000-10-21,836,12144000
2000-11-27,481,12144000
2001-01-05,924,12144000
2001-02-05,559,12144000
2001-03-19,1420,12144000
2001-04-01,963,12144000
2001-04-18,492,12144000
2001-04-30,1340,12144000
2001-05-16,1550,12144000
2001-06-03,702,12144000
2001-06-12,1360,12144000
2001-06-21,558,12144000
2001-10-13,816,12144000
2001-10-23,1170,12144000
2001-11-01,1160,12144000
2001-11-14,3250,12144000
2001-11-23,1370,12144000
2001-12-02,656,12144000
2001-12-17,2190,12144000
2002-01-08,3440,12144000
2002-01-25,1440,12144000
2002-02-08,480,12144000
2002-02-22,1950,12144000
2002-03-12,1110,12144000
2002-03-20,640,12144000
2002-03-29,562,12144000
2002-04-14,4320,12144000
2002-04-23,706,12144000
2002-05-02,1080,12144000
2002-05-20,1280,12144000
2002-05-29,2110,12144000
2002-06-06,1550,12144000
2002-06-14,1750,12144000
2002-06-29,1750,12144000
2002-07-08,763,12144000
2002-11-19,1910,12144000
2002-12-16,691,12144000
2003-01-05,1160,12144000
2003-01-31,5600,12144000
2003-02-22,1220,12144000
2003-03-12,2550,12144000
2003-03-22,1790,12144000
2003-03-31,1390,12144000
2003-04-13,816,12144000
2003-04-24,703,12144000
2003-05-05,658,12144000
2003-05-15,628,12144000
2003-05-24,1010,12144000
2003-06-07,617,12144000
2003-10-13,570,12144000
2003-10-21,3460,12144000
2003-10-29,713,12144000
2003-11-18,5000,12144000
2003-11-29,2670,12144000
2003-12-14,537,12144000
2004-01-16,988,12144000
2004-01-29,3310,12144000
2004-03-09,878,12144000
2004-03-18,491,12144000
2004-03-30,650,12144000
2004-04-12,881,12144000
2004-04-24,546,12144000
2004-05-02,861,12144000
2004-05-19,535,12144000
