"peak_dt","flow","site_no"
1979-10-27,7060,12189500
1979-12-04,13200,12189500
1979-12-18,43200,12189500
1980-01-12,5630,12189500
1980-02-03,5700,12189500
1980-02-19,4290,12189500
1980-02-27,15600,12189500
1980-04-20,9610,12189500
1980-04-28,8330,12189500
1980-05-06,8910,12189500
1980-05-21,7920,12189500
1980-06-01,6410,12189500
1980-06-09,5260,12189500
1980-06-17,8820,12189500
1980-06-25,5750,12189500
1980-07-03,5400,12189500
1980-07-12,4620,12189500
1980-07-23,4640,12189500
1980-08-18,3550,12189500
1980-09-02,5330,12189500
1980-09-20,5340,12189500
1980-09-30,4450,12189500
1980-11-08,16500,12189500
1980-11-21,15400,12189500
1980-12-03,5180,12189500
1980-12-15,8810,12189500
1980-12-26,63500,12189500
1981-02-17,17400,12189500
1981-04-09,3420,12189500
1981-04-20,3910,12189500
1981-05-01,10700,12189500
1981-05-15,4280,12189500
1981-05-25,8940,12189500
1981-06-06,9900,12189500
1981-06-19,9540,12189500
1981-07-05,6920,12189500
1981-07-18,5170,12189500
1981-07-27,4120,12189500
1981-08-10,3370,12189500
1981-09-01,3560,12189500
1981-09-28,4170,12189500
1981-10-07,8380,12189500
1981-10-31,6530,12189500
1981-11-12,4770,12189500
1981-11-22,4510,12189500
1981-12-05,7250,12189500
1981-12-19,5170,12189500
1982-01-24,16600,12189500
1982-02-15,25700,12189500
1982-03-02,4770,12189500
1982-03-11,6080,12189500
1982-04-12,5320,12189500
1982-04-29,4100,12189500
1982-05-08,3940,12189500
1982-05-17,7340,12189500
1982-05-25,10800,12189500
1982-06-20,17700,12189500
1982-06-30,11800,12189500
1982-07-14,9700,12189500
1982-07-28,6900,12189500
1982-08-13,6980,12189500
1982-08-21,3570,12189500
1982-09-04,3550,12189500
1982-09-12,5110,12189500
1982-10-22,4730,12189500
1982-11-06,5110,12189500
1982-11-17,4120,12189500
1982-12-03,27100,12189500
1982-12-16,6880,12189500
1983-01-08,19500,12189500
1983-01-27,4000,12189500
1983-02-18,6310,12189500
1983-03-10,8910,12189500
1983-03-30,4240,12189500
1983-04-24,4230,12189500
1983-05-06,4030,12189500
1983-05-14,3720,12189500
1983-05-30,13700,12189500
1983-06-10,8280,12189500
1983-06-18,7820,12189500
1983-07-02,6620,12189500
1983-07-13,15700,12189500
1983-07-24,5580,12189500
1983-08-01,4820,12189500
1983-08-11,4840,12189500
1983-09-02,5930,12189500
1983-09-11,6660,12189500
1983-10-23,3630,12189500
1983-11-04,11100,12189500
1983-11-16,14500,12189500
1983-11-25,4870,12189500
1983-12-14,3540,12189500
1984-01-04,27600,12189500
1984-01-25,17600,12189500
1984-02-13,5250,12189500
1984-02-21,4290,12189500
1984-03-13,4200,12189500
1984-03-21,6770,12189500
1984-04-16,4040,12189500
1984-05-02,3800,12189500
1984-05-12,4100,12189500
1984-05-20,8620,12189500
1984-05-30,10200,12189500
1984-06-15,11200,12189500
1984-06-29,11200,12189500
1984-07-17,8300,12189500
1984-07-26,7070,12189500
1984-08-10,4190,12189500
1984-09-06,3370,12189500
1984-10-13,5160,12189500
1984-10-26,4610,12189500
1984-11-03,9800,12189500
1984-11-11,5250,12189500
1984-11-20,3780,12189500
1984-11-29,3390,12189500
1984-12-08,7550,12189500
1985-01-20,3460,12189500
1985-04-03,4650,12189500
1985-04-12,8440,12189500
1985-04-28,7100,12189500
1985-05-11,3730,12189500
1985-05-24,12800,12189500
1985-06-08,17200,12189500
1985-06-19,10900,12189500
1985-07-04,7080,12189500
1985-07-15,4230,12189500
1985-07-23,3730,12189500
1985-09-06,7900,12189500
1985-10-15,6060,12189500
1985-10-25,18000,12189500
1985-11-03,22900,12189500
1985-11-16,4330,12189500
1986-01-11,4250,12189500
1986-01-19,29700,12189500
1986-01-28,4630,12189500
1986-02-17,3480,12189500
1986-02-25,26000,12189500
1986-03-08,7130,12189500
1986-03-30,4660,12189500
1986-04-22,4030,12189500
1986-05-13,6580,12189500
1986-05-21,7780,12189500
1986-06-01,13100,12189500
1986-06-11,6660,12189500
1986-06-24,5670,12189500
1986-07-02,4720,12189500
1986-07-12,4850,12189500
1986-07-22,3680,12189500
1986-10-27,7030,12189500
1986-11-24,24400,12189500
1986-12-30,6380,12189500
1987-01-12,5390,12189500
1987-02-01,8510,12189500
1987-02-12,3570,12189500
1987-03-04,12900,12189500
1987-03-13,4940,12189500
1987-04-16,6860,12189500
1987-05-01,11800,12189500
1987-05-12,16600,12189500
1987-05-31,8230,12189500
1987-06-08,7270,12189500
1987-06-21,5230,12189500
1987-06-29,5480,12189500
1987-12-10,13700,12189500
1988-01-15,8480,12189500
1988-01-29,4480,12189500
1988-02-13,4160,12189500
1988-02-29,3680,12189500
1988-03-09,6010,12189500
1988-03-26,10400,12189500
1988-04-06,13700,12189500
1988-04-16,9130,12189500
1988-04-29,6220,12189500
1988-05-13,15500,12189500
