"peak_dt","flow","site_no"
1979-10-04,5,9408400
1979-10-20,5.3,9408400
1979-10-29,4.7,9408400
1979-11-08,5,9408400
1979-11-19,4.7,9408400
1980-01-16,4.2,9408400
1980-02-05,4.8,9408400
1980-02-19,21,9408400
1980-02-28,11,9408400
1980-03-15,8.1,9408400
1980-03-24,7,9408400
1980-04-10,23,9408400
1980-04-21,61,9408400
1980-04-29,64,9408400
1980-05-07,82,9408400
1980-05-22,117,9408400
1980-06-05,88,9408400
1980-06-18,65,9408400
1980-07-01,61,9408400
1980-08-02,26,9408400
1980-08-25,13,9408400
1980-09-10,12,9408400
1980-10-12,7.3,9408400
1980-10-26,5.3,9408400
1980-11-12,5,9408400
1981-03-17,4.6,9408400
1981-03-25,6.3,9408400
1981-04-09,10,9408400
1981-04-19,80,9408400
1981-05-03,36,9408400
1981-05-15,15,9408400
1981-05-31,17,9408400
1981-06-28,5.9,9408400
1981-07-17,6.2,9408400
1982-03-15,5,9408400
1982-03-28,7.8,9408400
1982-04-12,47,9408400
1982-05-03,66,9408400
1982-05-24,42,9408400
1982-07-08,8.1,9408400
1982-07-25,8.6,9408400
1982-08-12,5.4,9408400
1982-08-26,17,9408400
1982-09-11,4.9,9408400
1982-09-28,6,9408400
1982-10-31,6.1,9408400
1982-11-10,4.6,9408400
1982-11-19,4.9,9408400
1982-11-30,4.5,9408400
1982-12-14,6.1,9408400
1982-12-23,5.9,9408400
1983-01-08,4.2,9408400
1983-01-17,4.2,9408400
1983-02-19,4.8,9408400
1983-03-03,22,9408400
1983-03-14,28,9408400
1983-04-03,18,9408400
1983-04-11,12,9408400
1983-04-25,49,9408400
1983-05-10,75,9408400
1983-05-30,212,9408400
1983-06-08,151,9408400
1983-06-18,146,9408400
1983-07-09,74.2,9408400
1983-07-25,33.8,9408400
1983-08-18,42,9408400
1983-10-01,21.1,9408400
1983-10-29,7.62,9408400
1983-11-08,7.35,9408400
1983-11-16,6.4,9408400
1983-11-25,6.87,9408400
1983-12-06,6.71,9408400
1983-12-17,5.56,9408400
1983-12-26,6.55,9408400
1984-01-03,6.12,9408400
1984-01-13,5.08,9408400
1984-01-24,4.41,9408400
1984-02-23,3.96,9408400
1984-03-08,4.18,9408400
1984-03-19,5.44,9408400
1984-04-12,14.3,9408400
1984-04-23,23.2,9408400
1984-05-09,17.8,9408400
1984-05-23,11,9408400
1984-06-05,8.6,9408400
1984-07-01,4.07,9408400
1984-07-14,4.57,9408400
1984-07-26,8.52,9408400
1984-08-12,3.94,9408400
1984-08-20,4.06,9408400
1985-03-11,5.26,9408400
1985-03-27,5.12,9408400
1985-04-04,17.8,9408400
1985-04-15,39.3,9408400
1985-04-25,16.5,9408400
1985-05-04,42.7,9408400
1985-05-19,18.5,9408400
1985-05-31,14.4,9408400
1985-06-25,8.1,9408400
1985-07-03,6.17,9408400
1985-07-18,6.39,9408400
1985-07-29,6,9408400
1985-10-08,4.15,9408400
1986-02-19,6.97,9408400
1986-02-28,7.21,9408400
1986-03-09,9.44,9408400
1986-03-24,14.3,9408400
1986-04-02,25.1,9408400
1986-04-13,15.4,9408400
1986-04-23,24.2,9408400
1986-05-03,23.4,9408400
1986-05-21,16.5,9408400
1986-06-04,11.9,9408400
1986-06-16,7.72,9408400
1986-07-07,5.31,9408400
1986-07-22,6.46,9408400
1986-08-22,4.21,9408400
1986-09-25,5.23,9408400
1986-10-11,4.9,9408400
1987-03-15,4.2,9408400
1987-04-03,8.3,9408400
1987-04-18,25,9408400
1987-04-28,39,9408400
1987-05-08,25,9408400
1987-05-16,39,9408400
1987-06-07,12,9408400
1987-07-21,6.8,9408400
1987-08-24,4.2,9408400
1987-11-03,78,9408400
1987-12-05,7.2,9408400
1987-12-17,5.2,9408400
1987-12-28,4.5,9408400
1988-01-05,4.1,9408400
1988-01-29,5,9408400
