"peak_dt","flow","site_no"
1980-04-23,6.2,9066100
1980-05-07,14,9066100
1980-05-18,78,9066100
1980-06-01,92,9066100
1980-06-12,107,9066100
1980-06-23,72,9066100
1980-07-03,50,9066100
1980-07-26,8.6,9066100
1980-08-07,5.6,9066100
1980-08-15,7.3,9066100
1980-08-26,6.4,9066100
1980-09-11,6.6,9066100
1980-09-20,3.5,9066100
1981-05-03,37,9066100
1981-05-21,13,9066100
1981-05-29,69,9066100
1981-06-07,125,9066100
1981-06-20,27,9066100
1981-07-02,20,9066100
1981-07-10,25,9066100
1981-07-18,26,9066100
1981-08-01,7.8,9066100
1981-08-13,11,9066100
1981-08-22,8.4,9066100
1981-09-01,6.6,9066100
1981-09-11,19,9066100
1981-09-21,5.7,9066100
1981-10-06,5.2,9066100
1981-10-14,5.7,9066100
1981-10-26,5,9066100
1981-11-11,4.5,9066100
1982-04-24,5.2,9066100
1982-05-04,25,9066100
1982-05-19,16,9066100
1982-05-29,51,9066100
1982-06-12,48,9066100
1982-06-28,73,9066100
1982-07-14,32,9066100
1982-07-24,20,9066100
1982-08-14,15,9066100
1982-08-29,9.3,9066100
1982-09-12,8.7,9066100
1982-09-23,5,9066100
1982-10-07,3.2,9066100
1982-10-17,3.8,9066100
1982-10-26,3.5,9066100
1982-11-07,4,9066100
1983-04-24,3.7,9066100
1983-05-11,11,9066100
1983-05-30,39,9066100
1983-06-12,61,9066100
1983-06-26,170,9066100
1983-07-09,108,9066100
1983-07-22,73,9066100
1983-08-07,70,9066100
1983-08-16,20,9066100
1983-08-25,12,9066100
1983-09-04,8.4,9066100
1983-09-20,3.8,9066100
1983-10-05,3.7,9066100
1983-10-18,4,9066100
1983-10-27,4,9066100
1983-11-10,2.9,9066100
1984-04-08,3,9066100
1984-04-18,3.5,9066100
1984-04-27,3.1,9066100
1984-05-05,2.8,9066100
1984-05-15,67,9066100
1984-05-24,131,9066100
1984-06-22,88,9066100
1984-06-30,100,9066100
1984-07-10,91,9066100
1984-07-21,46,9066100
1984-07-30,44,9066100
