"peak_dt","flow","site_no"
1979-10-20,351,11266500
1979-11-26,281,11266500
1979-12-31,320,11266500
1980-01-13,5500,11266500
1980-02-06,481,11266500
1980-02-18,2070,11266500
1980-02-28,669,11266500
1980-03-10,529,11266500
1980-03-18,521,11266500
1980-03-31,631,11266500
1980-04-20,2510,11266500
1980-04-28,2530,11266500
1980-05-06,3510,11266500
1980-05-21,4570,11266500
1980-06-10,3720,11266500
1980-06-18,3940,11266500
1980-07-02,3720,11266500
1980-07-13,1460,11266500
1980-07-27,1370,11266500
1980-08-09,372,11266500
1981-02-19,279,11266500
1981-03-26,350,11266500
1981-04-07,554,11266500
1981-04-17,1230,11266500
1981-05-01,3020,11266500
1981-05-13,2110,11266500
1981-05-30,2080,11266500
1981-06-20,527,11266500
1981-07-01,486,11266500
1981-11-14,2140,11266500
1981-11-24,332,11266500
1981-12-20,1000,11266500
1981-12-30,439,11266500
1982-01-10,418,11266500
1982-01-26,395,11266500
1982-02-03,299,11266500
1982-02-16,4920,11266500
1982-03-02,805,11266500
1982-03-11,970,11266500
1982-03-25,564,11266500
1982-04-02,556,11266500
1982-04-11,8410,11266500
1982-04-23,2560,11266500
1982-05-05,4620,11266500
1982-05-18,3780,11266500
1982-05-27,5410,11266500
1982-06-17,3920,11266500
1982-06-29,3950,11266500
1982-07-12,1900,11266500
1982-07-27,1320,11266500
1982-08-08,546,11266500
1982-08-24,807,11266500
1982-09-26,3660,11266500
1982-10-26,2820,11266500
1982-11-10,347,11266500
1982-11-19,578,11266500
1982-12-02,425,11266500
1982-12-10,339,11266500
1982-12-22,586,11266500
1983-01-16,349,11266500
1983-01-24,548,11266500
1983-02-13,569,11266500
1983-03-01,755,11266500
1983-03-14,1060,11266500
1983-03-24,528,11266500
1983-04-02,678,11266500
1983-04-10,591,11266500
1983-04-23,803,11266500
1983-05-10,1210,11266500
1983-05-29,8320,11266500
1983-06-08,6510,11266500
1983-06-18,7780,11266500
1983-06-26,6200,11266500
1983-07-05,6410,11266500
1983-07-14,4170,11266500
1983-07-23,2300,11266500
1983-08-10,1720,11266500
1983-08-19,1260,11266500
1983-09-01,840,11266500
1983-09-15,262,11266500
1983-09-24,265,11266500
1983-10-02,519,11266500
1983-11-11,1100,11266500
1983-11-20,1500,11266500
1983-12-03,503,11266500
1983-12-14,552,11266500
1983-12-25,2020,11266500
1984-01-05,740,11266500
1984-01-16,478,11266500
1984-01-31,443,11266500
1984-02-16,508,11266500
1984-03-04,434,11266500
1984-03-14,782,11266500
1984-03-26,1180,11266500
1984-04-08,1040,11266500
1984-04-16,2070,11266500
1984-04-24,1950,11266500
1984-05-04,2010,11266500
1984-05-14,4300,11266500
1984-05-24,3800,11266500
1984-06-05,3050,11266500
1984-06-18,1510,11266500
1984-06-29,1210,11266500
1984-07-18,1310,11266500
1984-08-01,273,11266500
1984-08-23,218,11266500
1984-11-13,237,11266500
1984-11-28,265,11266500
1985-02-20,227,11266500
1985-03-01,298,11266500
1985-03-16,250,11266500
1985-03-24,362,11266500
1985-04-15,2550,11266500
1985-04-24,1140,11266500
1985-05-02,2540,11266500
1985-05-19,2040,11266500
1985-06-08,1200,11266500
1985-07-28,216,11266500
1985-12-02,401,11266500
1986-01-05,803,11266500
1986-01-18,341,11266500
1986-01-30,392,11266500
1986-02-08,223,11266500
1986-02-19,5050,11266500
1986-03-08,4940,11266500
1986-03-23,1110,11266500
1986-04-01,2120,11266500
1986-04-12,1670,11266500
1986-04-22,2820,11266500
1986-05-03,2940,11266500
1986-05-20,4330,11266500
1986-06-01,5820,11266500
1986-06-14,2940,11266500
1986-06-23,1950,11266500
1986-07-03,1370,11266500
1986-07-13,858,11266500
1986-07-24,517,11266500
1986-08-01,301,11266500
1987-03-06,228,11266500
1987-04-03,484,11266500
1987-04-17,1340,11266500
1987-04-30,1810,11266500
1987-05-16,2110,11266500
1987-06-03,707,11266500
1987-06-14,542,11266500
1987-06-27,248,11266500
1987-10-29,441,11266500
1987-11-06,233,11266500
1987-11-18,234,11266500
1988-01-26,218,11266500
1988-02-16,261,11266500
1988-02-28,449,11266500
1988-03-09,469,11266500
1988-03-27,923,11266500
1988-04-12,1230,11266500
1988-04-27,1000,11266500
1988-05-16,1850,11266500
1988-05-24,1340,11266500
1988-06-04,976,11266500
1988-06-20,861,11266500
1988-07-26,328,11266500
1989-02-27,273,11266500
1989-03-08,1270,11266500
1989-03-23,804,11266500
1989-04-01,1130,11266500
1989-04-10,2360,11266500
1989-04-18,2240,11266500
1989-05-10,2670,11266500
1989-05-20,1680,11266500
1989-05-28,1390,11266500
1989-06-08,1490,11266500
1989-06-27,615,11266500
1989-07-09,271,11266500
1989-09-30,414,11266500
1989-10-25,264,11266500
1990-03-01,212,11266500
