"peak_dt","flow","site_no"
1979-10-29,182,12115000
1979-12-07,479,12115000
1979-12-15,2690,12115000
1980-01-01,174,12115000
1980-01-12,237,12115000
1980-02-07,275,12115000
1980-02-28,845,12115000
1980-03-11,253,12115000
1980-03-19,215,12115000
1980-03-29,206,12115000
1980-04-10,280,12115000
1980-04-20,790,12115000
1980-04-28,697,12115000
1980-05-12,358,12115000
1980-05-26,288,12115000
1980-06-09,213,12115000
1980-06-17,202,12115000
1980-06-27,182,12115000
1980-09-02,342,12115000
1980-09-21,234,12115000
1980-11-08,1230,12115000
1980-11-22,853,12115000
1980-12-15,975,12115000
1980-12-26,2110,12115000
1981-02-16,2050,12115000
1981-03-31,205,12115000
1981-04-09,252,12115000
1981-04-20,414,12115000
1981-04-29,916,12115000
1981-05-15,282,12115000
1981-05-25,344,12115000
1981-06-09,556,12115000
1981-06-19,501,12115000
1981-10-06,502,12115000
1981-11-22,227,12115000
1981-12-02,870,12115000
1981-12-19,219,12115000
1982-01-24,2260,12115000
1982-02-02,389,12115000
1982-02-14,2160,12115000
1982-03-01,270,12115000
1982-03-10,845,12115000
1982-03-26,184,12115000
1982-04-13,280,12115000
1982-04-28,353,12115000
1982-05-08,458,12115000
1982-05-17,628,12115000
1982-05-25,656,12115000
1982-06-18,544,12115000
1982-07-03,255,12115000
1982-07-15,188,12115000
1982-09-12,479,12115000
1982-10-29,347,12115000
1982-11-06,458,12115000
1982-11-18,290,12115000
1982-12-04,1310,12115000
1982-12-16,271,12115000
1983-01-08,1910,12115000
1983-01-27,225,12115000
1983-02-24,451,12115000
1983-03-10,716,12115000
1983-03-30,490,12115000
1983-04-24,307,12115000
1983-05-06,353,12115000
1983-05-21,353,12115000
1983-05-29,437,12115000
1983-06-10,195,12115000
1983-06-20,212,12115000
1983-07-15,1020,12115000
1983-09-11,298,12115000
1983-11-04,685,12115000
1983-11-16,860,12115000
1983-11-28,324,12115000
1983-12-14,341,12115000
1984-01-04,1960,12115000
1984-01-25,2400,12115000
1984-02-13,416,12115000
1984-02-21,199,12115000
1984-03-12,318,12115000
1984-03-21,635,12115000
1984-04-08,235,12115000
1984-04-16,416,12115000
1984-05-03,393,12115000
1984-05-12,646,12115000
1984-05-20,599,12115000
1984-05-30,735,12115000
1984-06-08,524,12115000
1984-06-24,487,12115000
1984-10-26,304,12115000
1984-11-04,584,12115000
1984-11-13,379,12115000
1984-12-15,246,12115000
1984-12-23,386,12115000
1985-02-25,283,12115000
1985-03-20,182,12115000
1985-04-03,726,12115000
1985-04-16,796,12115000
1985-04-28,684,12115000
1985-05-18,747,12115000
1985-05-30,524,12115000
1985-06-07,968,12115000
1985-06-15,456,12115000
1985-10-16,240,12115000
1985-10-25,1800,12115000
1985-11-02,1470,12115000
1985-11-16,197,12115000
1986-01-19,723,12115000
1986-02-01,191,12115000
1986-02-24,2010,12115000
1986-03-08,586,12115000
1986-03-21,372,12115000
1986-03-30,422,12115000
1986-04-09,243,12115000
1986-04-18,198,12115000
1986-04-28,418,12115000
1986-05-13,814,12115000
1986-05-26,504,12115000
1986-09-30,263,12115000
1986-11-07,309,12115000
1986-11-24,2910,12115000
1986-12-30,197,12115000
1987-02-01,597,12115000
1987-02-16,253,12115000
1987-03-04,1070,12115000
1987-03-13,571,12115000
1987-04-04,301,12115000
1987-04-15,888,12115000
1987-04-30,743,12115000
1987-05-12,642,12115000
1987-06-01,305,12115000
1987-12-10,1350,12115000
1988-01-15,313,12115000
1988-01-30,218,12115000
1988-02-10,890,12115000
1988-03-09,419,12115000
1988-03-26,985,12115000
1988-04-06,988,12115000
1988-04-14,765,12115000
1988-04-29,462,12115000
1988-05-13,1070,12115000
1988-05-22,599,12115000
1988-06-03,325,12115000
1988-06-16,302,12115000
1988-10-16,1870,12115000
1988-11-06,1120,12115000
1988-11-23,600,12115000
1988-12-13,902,12115000
1989-01-04,651,12115000
1989-01-18,700,12115000
1989-01-31,640,12115000
1989-03-13,246,12115000
1989-03-28,332,12115000
1989-04-06,1390,12115000
1989-04-15,867,12115000
1989-05-07,783,12115000
1989-05-18,384,12115000
1989-06-03,496,12115000
1989-06-12,294,12115000
1989-06-20,209,12115000
1989-11-09,2310,12115000
1989-11-17,330,12115000
1989-12-04,2040,12115000
1990-01-09,2910,12115000
1990-01-29,282,12115000
1990-02-11,1780,12115000
1990-02-25,333,12115000
1990-03-10,371,12115000
1990-03-21,521,12115000
1990-04-07,555,12115000
1990-04-16,1030,12115000
1990-04-24,549,12115000
1990-05-05,646,12115000
1990-05-14,323,12115000
1990-05-22,316,12115000
1990-06-04,616,12115000
1990-06-13,870,12115000
1990-06-22,321,12115000
1990-10-21,839,12115000
1990-10-31,375,12115000
1990-11-09,2790,12115000
1990-11-25,6400,12115000
1990-12-04,494,12115000
1990-12-18,445,12115000
1991-01-01,175,12115000
