"peak_dt","flow","site_no"
1979-10-28,853,12142000
1979-12-04,2640,12142000
1979-12-15,4550,12142000
1980-01-01,428,12142000
1980-01-12,1170,12142000
1980-02-03,1140,12142000
1980-02-19,934,12142000
1980-02-27,1970,12142000
1980-03-11,533,12142000
1980-03-20,424,12142000
1980-04-09,745,12142000
1980-04-20,1420,12142000
1980-04-28,904,12142000
1980-05-12,484,12142000
1980-05-22,464,12142000
1980-06-02,820,12142000
1980-06-17,587,12142000
1980-06-25,725,12142000
1980-08-18,508,12142000
1980-09-02,2070,12142000
1980-09-21,1290,12142000
1980-09-30,468,12142000
1980-11-07,3060,12142000
1980-11-21,3170,12142000
1980-12-03,720,12142000
1980-12-15,1870,12142000
1980-12-26,5290,12142000
1981-01-24,386,12142000
1981-02-16,4390,12142000
1981-03-31,565,12142000
1981-04-08,472,12142000
1981-04-16,601,12142000
1981-04-28,4220,12142000
1981-05-15,645,12142000
1981-05-25,1030,12142000
1981-06-09,1610,12142000
1981-06-19,1710,12142000
1981-07-14,404,12142000
1981-09-02,379,12142000
1981-09-28,745,12142000
1981-10-06,1570,12142000
1981-10-31,1080,12142000
1981-11-18,838,12142000
1981-12-02,2160,12142000
1981-12-10,735,12142000
1981-12-19,1120,12142000
1982-01-16,1120,12142000
1982-01-24,6650,12142000
1982-02-14,7280,12142000
1982-03-01,820,12142000
1982-03-09,2710,12142000
1982-04-12,1130,12142000
1982-04-23,684,12142000
1982-05-03,668,12142000
1982-05-17,984,12142000
1982-05-25,1190,12142000
1982-06-06,528,12142000
1982-06-18,1080,12142000
1982-07-03,650,12142000
1982-07-15,670,12142000
1982-08-13,560,12142000
1982-09-12,1120,12142000
1982-10-09,663,12142000
1982-10-22,524,12142000
1982-11-05,695,12142000
1982-11-17,1480,12142000
1982-12-03,5030,12142000
1982-12-16,1210,12142000
1983-01-05,4130,12142000
1983-01-19,484,12142000
1983-01-27,660,12142000
1983-02-13,569,12142000
1983-02-23,1000,12142000
1983-03-09,1780,12142000
1983-03-30,772,12142000
1983-04-21,484,12142000
1983-05-07,524,12142000
1983-05-21,569,12142000
1983-05-29,796,12142000
1983-06-10,635,12142000
1983-06-19,838,12142000
1983-07-02,820,12142000
1983-07-13,2770,12142000
1983-09-02,1330,12142000
1983-09-11,1090,12142000
1983-10-22,680,12142000
1983-11-03,2450,12142000
1983-11-15,1980,12142000
1983-11-27,961,12142000
1983-12-14,1050,12142000
1984-01-04,4760,12142000
1984-01-24,4620,12142000
1984-02-12,1070,12142000
1984-02-21,508,12142000
1984-03-12,570,12142000
1984-03-20,1330,12142000
1984-03-28,534,12142000
1984-04-15,844,12142000
1984-05-02,730,12142000
1984-05-12,1380,12142000
1984-05-26,1920,12142000
1984-06-08,1350,12142000
1984-06-21,1170,12142000
1984-06-29,773,12142000
1984-07-16,382,12142000
1984-09-08,446,12142000
1984-10-13,815,12142000
1984-10-25,1170,12142000
1984-11-03,1640,12142000
1984-11-11,1160,12142000
1984-11-19,797,12142000
1984-11-29,700,12142000
1984-12-08,1610,12142000
1984-12-23,1250,12142000
1985-01-15,542,12142000
1985-02-24,1060,12142000
1985-03-31,1170,12142000
1985-04-12,1380,12142000
1985-04-27,1950,12142000
1985-05-17,1220,12142000
1985-05-30,1160,12142000
1985-06-07,3570,12142000
1985-06-18,772,12142000
1985-06-27,397,12142000
1985-09-06,945,12142000
1985-09-17,508,12142000
1985-10-15,1520,12142000
1985-10-25,3990,12142000
1985-11-02,3720,12142000
1985-11-16,1030,12142000
1986-01-11,544,12142000
1986-01-19,2850,12142000
1986-02-01,539,12142000
1986-02-16,688,12142000
1986-02-24,4810,12142000
1986-03-08,849,12142000
1986-03-19,592,12142000
1986-03-30,881,12142000
1986-04-18,465,12142000
1986-04-28,581,12142000
1986-05-13,2530,12142000
1986-05-26,945,12142000
1986-07-17,994,12142000
1986-09-29,1500,12142000
1986-10-27,1200,12142000
1986-11-06,865,12142000
1986-11-14,628,12142000
1986-11-23,7010,12142000
1986-12-29,1060,12142000
1987-01-12,608,12142000
1987-02-01,2270,12142000
1987-02-11,572,12142000
1987-03-03,2610,12142000
1987-03-13,729,12142000
1987-04-03,418,12142000
1987-04-15,1520,12142000
1987-05-01,1020,12142000
1987-05-12,1390,12142000
1987-05-31,1300,12142000
1987-11-14,386,12142000
1987-11-24,628,12142000
1987-12-10,2020,12142000
1988-01-14,1430,12142000
1988-01-29,899,12142000
1988-02-09,1420,12142000
1988-02-29,557,12142000
1988-03-09,1100,12142000
1988-03-26,2730,12142000
1988-04-06,3330,12142000
1988-04-21,697,12142000
1988-04-29,895,12142000
1988-05-13,1670,12142000
1988-05-28,1140,12142000
1988-06-10,716,12142000
1988-06-22,467,12142000
1988-07-02,607,12142000
1988-07-13,765,12142000
1988-09-19,439,12142000
1988-09-27,1380,12142000
1988-10-16,6820,12142000
1988-11-06,2320,12142000
1988-11-22,1200,12142000
1988-12-13,2110,12142000
1988-12-30,2390,12142000
1989-01-09,656,12142000
1989-01-17,1320,12142000
1989-01-31,1360,12142000
1989-02-23,411,12142000
1989-03-11,814,12142000
1989-03-19,410,12142000
1989-03-28,653,12142000
1989-04-05,3690,12142000
1989-04-14,1250,12142000
1989-04-25,637,12142000
1989-05-06,1160,12142000
1989-05-18,689,12142000
1989-06-03,930,12142000
1989-06-14,653,12142000
1989-06-24,496,12142000
1989-07-17,532,12142000
1989-08-22,609,12142000
1990-10-04,1500,12142000
1990-10-21,3800,12142000
1990-10-30,879,12142000
1990-11-09,7120,12142000
1990-11-24,9520,12142000
1990-12-04,2160,12142000
1990-12-18,1000,12142000
1991-01-12,3080,12142000
1991-02-05,2550,12142000
1991-02-19,5540,12142000
1991-03-04,977,12142000
1991-04-05,4610,12142000
1991-04-22,685,12142000
1991-05-08,921,12142000
1991-05-25,712,12142000
1991-06-02,591,12142000
1991-06-13,1030,12142000
1991-06-24,560,12142000
1991-07-03,780,12142000
1991-11-05,2060,12142000
1991-11-17,869,12142000
1991-11-25,2710,12142000
1991-12-05,2640,12142000
1991-12-22,393,12142000
1992-01-02,486,12142000
1992-01-11,488,12142000
1992-01-23,3320,12142000
1992-02-22,903,12142000
1992-04-17,1600,12142000
1992-04-30,1270,12142000
1992-05-10,611,12142000
1992-06-13,782,12142000
1992-07-06,615,12142000
1992-09-08,891,12142000
1992-09-25,2670,12142000
1992-10-21,744,12142000
1992-11-07,2360,12142000
1992-11-22,802,12142000
1992-11-30,964,12142000
1992-12-14,883,12142000
1992-12-23,878,12142000
1993-01-25,6890,12142000
1993-02-10,480,12142000
1993-03-05,980,12142000
1993-03-15,2350,12142000
1993-03-23,2470,12142000
1993-04-09,945,12142000
1993-04-19,635,12142000
1993-04-30,1880,12142000
1993-05-12,1320,12142000
1993-05-22,1170,12142000
1993-06-01,698,12142000
1993-06-12,973,12142000
1993-06-23,607,12142000
1993-07-02,462,12142000
1993-07-21,743,12142000
1993-07-30,392,12142000
1993-10-23,809,12142000
1993-11-03,647,12142000
1993-11-21,773,12142000
1993-12-01,1850,12142000
1993-12-10,1430,12142000
1994-01-04,1520,12142000
1994-01-12,1180,12142000
1994-01-23,632,12142000
1994-02-17,556,12142000
1994-03-03,1770,12142000
1994-03-18,622,12142000
1994-03-29,506,12142000
1994-04-09,805,12142000
1994-04-19,900,12142000
1994-05-07,607,12142000
1994-05-20,638,12142000
1994-05-30,700,12142000
1994-06-14,1540,12142000
1994-07-02,799,12142000
1994-09-04,507,12142000
1994-09-15,679,12142000
1994-10-27,2220,12142000
1994-11-04,443,12142000
1994-11-20,969,12142000
1994-11-30,4030,12142000
1994-12-20,3180,12142000
1995-01-10,526,12142000
1995-01-18,906,12142000
1995-01-31,3880,12142000
1995-02-19,6730,12142000
1995-03-10,1130,12142000
1995-03-19,866,12142000
1995-04-04,424,12142000
1995-04-13,596,12142000
1995-04-24,469,12142000
1995-05-03,817,12142000
1995-05-12,686,12142000
1995-05-29,535,12142000
1995-06-06,507,12142000
1995-06-18,464,12142000
1995-07-04,541,12142000
1995-08-08,772,12142000
1995-08-18,367,12142000
1995-09-30,1100,12142000
1995-10-10,2960,12142000
1995-10-26,1760,12142000
1995-11-08,6760,12142000
1995-11-18,865,12142000
1995-11-29,9060,12142000
1995-12-11,1840,12142000
1996-01-07,3790,12142000
1996-01-15,2610,12142000
1996-02-08,8730,12142000
1996-02-18,1790,12142000
1996-03-10,897,12142000
1996-04-07,1120,12142000
1996-04-16,670,12142000
1996-04-24,1780,12142000
1996-05-13,1190,12142000
1996-05-23,1090,12142000
1996-06-03,632,12142000
1996-06-27,366,12142000
1996-07-20,377,12142000
1996-08-05,774,12142000
1996-09-20,581,12142000
1996-10-05,524,12142000
1996-10-18,1100,12142000
1996-10-28,2090,12142000
1996-11-13,1170,12142000
1996-11-27,3600,12142000
1996-12-05,719,12142000
1996-12-16,384,12142000
1997-01-01,4070,12142000
1997-01-18,1390,12142000
1997-01-30,2290,12142000
1997-02-15,2880,12142000
1997-02-26,426,12142000
1997-03-07,738,12142000
1997-03-19,5490,12142000
1997-04-03,466,12142000
1997-04-11,387,12142000
1997-04-20,2730,12142000
1997-05-06,1600,12142000
1997-05-31,1750,12142000
1997-06-11,804,12142000
1997-06-24,1360,12142000
1997-07-09,2660,12142000
1997-07-20,418,12142000
1997-09-18,2090,12142000
1997-10-04,2630,12142000
1997-10-13,900,12142000
1997-10-30,3050,12142000
1997-11-07,367,12142000
1997-11-20,1400,12142000
1997-11-30,694,12142000
1997-12-16,1710,12142000
1997-12-29,1510,12142000
1998-01-07,620,12142000
1998-01-15,832,12142000
1998-01-24,1080,12142000
1998-02-05,422,12142000
1998-02-13,704,12142000
1998-02-21,535,12142000
1998-03-02,467,12142000
1998-03-13,669,12142000
1998-03-23,1240,12142000
1998-04-23,873,12142000
1998-05-01,1130,12142000
1998-05-18,1040,12142000
1998-05-27,891,12142000
1998-06-08,591,12142000
1998-06-16,762,12142000
1998-06-26,674,12142000
1998-10-04,497,12142000
1998-10-14,1070,12142000
1998-11-13,3790,12142000
1998-11-26,2720,12142000
1998-12-13,2840,12142000
