"peak_dt","flow","site_no"
1980-04-11,19,8377900
1980-04-29,54,8377900
1980-05-11,98,8377900
1980-05-24,210,8377900
1980-06-01,219,8377900
1980-06-09,252,8377900
1980-07-08,25,8377900
1980-08-09,50,8377900
1980-09-10,45,8377900
1981-04-13,18,8377900
1981-04-22,23,8377900
1981-05-03,48,8377900
1981-05-24,14,8377900
1981-06-06,25,8377900
1981-07-02,22,8377900
1981-07-11,21,8377900
1981-07-27,14,8377900
1981-08-12,128,8377900
1981-08-20,65,8377900
1981-08-28,47,8377900
1981-09-05,79,8377900
1981-09-16,53,8377900
1981-10-03,40,8377900
1982-04-06,20,8377900
1982-04-15,46,8377900
1982-04-26,23,8377900
1982-05-04,89,8377900
1982-05-12,96,8377900
1982-05-29,172,8377900
1982-07-01,28,8377900
1982-07-11,16,8377900
1982-07-20,14,8377900
1982-07-31,34,8377900
1982-08-08,102,8377900
1982-08-22,121,8377900
1982-09-07,61,8377900
1982-09-21,153,8377900
1982-10-14,24,8377900
1982-10-27,19,8377900
1982-11-11,16,8377900
1983-03-14,21,8377900
1983-04-01,25,8377900
1983-04-11,14,8377900
1983-04-22,57,8377900
1983-04-30,131,8377900
1983-05-11,229,8377900
1983-06-01,375,8377900
1983-06-12,248,8377900
1983-07-12,91,8377900
1983-07-21,59,8377900
1983-08-02,102,8377900
1983-08-14,73,8377900
1983-08-23,49,8377900
1983-09-01,33,8377900
1983-09-10,24,8377900
1983-10-02,16,8377900
1983-11-13,15,8377900
1983-11-25,14,8377900
1983-12-31,20,8377900
1984-03-16,18,8377900
1984-04-05,15,8377900
1984-04-19,71.6,8377900
1984-05-16,281,8377900
1984-05-24,276,8377900
1984-06-20,38.9,8377900
1984-07-17,22.4,8377900
1984-07-30,17.6,8377900
1984-08-07,32.1,8377900
1984-08-16,61.7,8377900
1984-09-15,17.3,8377900
1984-09-25,14,8377900
1984-10-04,16.4,8377900
1984-10-17,15,8377900
1984-11-01,16,8377900
1984-11-12,14,8377900
1984-11-21,17.4,8377900
1984-12-02,28,8377900
1984-12-29,14,8377900
1985-03-14,24.8,8377900
1985-03-26,38.9,8377900
1985-04-18,138,8377900
1985-04-29,124,8377900
1985-05-10,358,8377900
1985-05-19,207,8377900
1985-05-30,329,8377900
1985-06-08,311,8377900
1985-06-25,86.7,8377900
1985-07-16,32.8,8377900
1985-07-26,43.8,8377900
1985-08-04,36.1,8377900
1985-08-21,26.2,8377900
1985-09-04,18.1,8377900
1985-09-12,23.7,8377900
1985-09-21,37.3,8377900
1985-09-29,21.2,8377900
1985-10-11,43.1,8377900
1985-10-28,25.1,8377900
1985-11-08,19.7,8377900
1985-11-20,21,8377900
1985-12-02,14.3,8377900
1986-02-27,14.6,8377900
1986-03-09,13.8,8377900
1986-03-27,21.4,8377900
1986-04-08,39.8,8377900
1986-04-16,31.6,8377900
1986-04-26,46.6,8377900
1986-05-05,163,8377900
1986-05-13,86.3,8377900
1986-05-21,90.5,8377900
1986-06-09,177,8377900
1986-06-17,74.9,8377900
1986-06-30,136,8377900
1986-07-08,82.7,8377900
1986-07-23,88,8377900
1986-08-11,29.1,8377900
1986-08-27,35.8,8377900
1986-09-14,29.5,8377900
1986-09-24,21.7,8377900
1986-10-03,15.6,8377900
1986-10-11,18.6,8377900
1986-10-20,34.3,8377900
1986-11-03,22.7,8377900
1986-11-14,23,8377900
1986-11-26,22,8377900
1986-12-04,18,8377900
1987-03-07,56.8,8377900
1987-03-15,21.4,8377900
1987-03-30,32,8377900
1987-04-12,30.2,8377900
1987-04-24,108,8377900
1987-05-02,156,8377900
1987-05-10,126,8377900
1987-05-18,350,8377900
1987-06-09,244,8377900
1987-07-21,15.4,8377900
1987-08-04,39,8377900
1987-08-13,22,8377900
1987-08-23,58.5,8377900
1987-09-06,23.8,8377900
1987-09-26,15.5,8377900
1987-11-21,16,8377900
1988-03-15,18,8377900
1988-03-28,15,8377900
1988-04-08,27,8377900
1988-04-21,32,8377900
1988-05-07,60,8377900
1988-05-18,202,8377900
1988-05-28,88,8377900
1988-06-11,83,8377900
1988-07-01,104,8377900
1988-07-09,81,8377900
1988-07-17,107,8377900
1988-07-30,79,8377900
1988-08-11,59,8377900
1988-08-24,108,8377900
1988-09-02,197,8377900
1988-09-14,138,8377900
1988-10-01,40,8377900
1988-11-02,14,8377900
1988-11-19,14,8377900
1989-02-27,16,8377900
1989-03-10,167,8377900
1989-03-21,44,8377900
1989-03-29,43,8377900
1989-04-09,52,8377900
1989-04-24,96,8377900
1989-05-11,88,8377900
1989-06-04,22,8377900
1989-06-13,15,8377900
1989-07-26,21,8377900
1989-08-18,15,8377900
1989-09-05,18,8377900
1989-09-20,34,8377900
1989-10-06,52,8377900
1989-10-31,14,8377900
1990-03-26,18,8377900
