"peak_dt","flow","site_no"
1986-10-01,3,11230530
1987-05-15,26,11230530
1987-06-08,6.2,11230530
1988-05-15,18,11230530
1988-05-29,3,11230530
1988-06-11,3,11230530
1988-10-17,19,11230530
1989-06-09,3,11230530
1989-06-27,3,11230530
1989-08-17,5.9,11230530
1989-09-26,25,11230530
1989-10-05,11,11230530
1991-04-06,37,11230530
1991-06-04,25,11230530
1991-06-12,156,11230530
1991-08-09,3,11230530
1991-09-13,3,11230530
1993-05-01,3.5,11230530
1993-05-09,3.8,11230530
1993-06-01,4,11230530
1993-07-18,4.6,11230530
1993-08-15,3.6,11230530
1993-09-02,3.7,11230530
1993-09-17,3.9,11230530
1994-05-14,14,11230530
1994-05-31,10,11230530
1994-09-29,4.6,11230530
1995-04-11,93,11230530
1995-04-29,3.3,11230530
1995-05-11,3.4,11230530
1995-05-21,312,11230530
1995-06-04,650,11230530
1995-06-13,719,11230530
1995-06-29,963,11230530
1995-07-09,1420,11230530
1995-07-17,1050,11230530
1995-07-29,752,11230530
1995-08-14,32,11230530
1995-08-23,87,11230530
1995-09-04,3.7,11230530
1995-09-12,3.7,11230530
1995-10-16,26,11230530
1995-11-15,12,11230530
1995-11-23,9.7,11230530
1995-12-04,11,11230530
1995-12-19,36,11230530
1996-05-01,118,11230530
1996-05-16,590,11230530
1996-06-09,621,11230530
1996-06-19,366,11230530
1996-07-04,327,11230530
1996-07-12,130,11230530
1996-07-20,3.3,11230530
1996-08-07,3.4,11230530
1996-08-31,37,11230530
1996-09-11,3.3,11230530
1996-10-28,14,11230530
1997-01-02,603,11230530
1997-01-12,54,11230530
1997-01-24,53,11230530
1997-02-10,24,11230530
1997-02-21,19,11230530
1997-03-01,20,11230530
1997-03-16,64,11230530
1997-03-26,122,11230530
1997-04-08,61,11230530
1997-04-21,228,11230530
1997-05-16,145,11230530
1997-06-01,625,11230530
1997-06-09,366,11230530
1997-06-20,174,11230530
1997-07-05,3.5,11230530
1997-07-20,3.4,11230530
1997-07-29,3.2,11230530
1997-09-03,3.2,11230530
1998-03-16,3.7,11230530
1998-04-02,3,11230530
1998-04-23,3.2,11230530
1998-05-21,3.3,11230530
1998-06-07,69,11230530
1998-06-20,756,11230530
1998-06-29,790,11230530
1998-07-09,863,11230530
1998-07-21,846,11230530
1998-07-29,488,11230530
1998-08-08,77,11230530
1998-08-18,3.4,11230530
1998-09-16,3.5,11230530
1998-10-30,3.1,11230530
1998-11-13,3.1,11230530
1998-12-12,3.2,11230530
1998-12-31,3.3,11230530
1999-01-20,3.4,11230530
1999-01-28,3.6,11230530
1999-02-09,3.6,11230530
1999-03-02,3.5,11230530
1999-03-11,3.3,11230530
1999-04-10,3,11230530
1999-04-22,3.2,11230530
1999-05-04,5.5,11230530
1999-05-12,13,11230530
1999-05-25,56,11230530
1999-06-10,5.6,11230530
1999-06-19,105,11230530
1999-06-30,3.7,11230530
1999-07-15,3.7,11230530
1999-07-29,3.4,11230530
1999-08-29,5.2,11230530
1999-09-07,5.4,11230530
1999-09-23,5.5,11230530
1999-10-02,5.5,11230530
1999-10-11,5,11230530
1999-10-21,5.9,11230530
1999-11-01,3,11230530
1999-11-09,4,11230530
1999-11-24,7,11230530
1999-12-03,3.5,11230530
1999-12-30,4.6,11230530
2000-01-15,3.1,11230530
2000-01-23,3.2,11230530
2000-02-09,3.2,11230530
2000-03-02,3.1,11230530
2000-03-15,3.2,11230530
2000-04-27,4.9,11230530
2000-05-28,240,11230530
2000-06-05,125,11230530
2000-06-16,599,11230530
2000-06-28,222,11230530
2000-07-11,4.7,11230530
2000-07-21,4.9,11230530
2000-07-29,4.9,11230530
2000-08-29,4.5,11230530
2000-09-10,4.5,11230530
2000-09-29,6.4,11230530
2000-10-11,9.6,11230530
2000-10-24,22,11230530
2000-11-02,19,11230530
2000-11-11,4,11230530
2000-11-20,4.3,11230530
2000-12-08,4.1,11230530
2001-01-03,4.1,11230530
2001-01-22,4.4,11230530
2001-02-11,4.6,11230530
2001-02-21,4.7,11230530
2001-03-09,5,11230530
2001-03-18,5.1,11230530
2001-04-24,4.8,11230530
2001-05-16,26,11230530
2001-05-26,6.6,11230530
2002-04-28,3.4,11230530
2002-05-17,8.1,11230530
2002-05-26,3.3,11230530
2002-06-06,39,11230530
2002-06-14,3.4,11230530
2002-07-26,3.4,11230530
2002-09-12,3.4,11230530
2003-05-23,80,11230530
2003-06-03,747,11230530
2003-06-11,67,11230530
2003-07-13,16,11230530
2004-05-04,3.5,11230530
2004-10-20,9,11230530
2004-11-29,17,11230530
2004-12-10,18,11230530
2004-12-19,15,11230530
2005-01-04,30,11230530
2005-04-07,90,11230530
2005-04-17,128,11230530
2005-05-04,139,11230530
2005-05-16,558,11230530
2005-05-28,741,11230530
2005-06-15,668,11230530
2005-07-02,652,11230530
2005-07-12,479,11230530
2005-07-22,314,11230530
2005-08-20,3.5,11230530
2005-09-05,4,11230530
2005-09-16,4,11230530
2005-10-05,4.6,11230530
2005-10-13,15,11230530
2006-01-03,3.1,11230530
2006-01-15,3.2,11230530
2006-02-05,3.1,11230530
2006-03-25,3.1,11230530
2006-04-08,48,11230530
2006-04-21,98,11230530
2006-05-02,344,11230530
2006-05-18,818,11230530
2006-05-26,525,11230530
2006-06-06,917,11230530
2006-06-22,786,11230530
2006-07-02,664,11230530
2006-07-11,435,11230530
2006-07-24,535,11230530
2006-08-04,3.9,11230530
2006-09-08,3.7,11230530
2006-09-24,12,11230530
2006-10-06,11,11230530
2006-10-19,11,11230530
2006-10-29,7.6,11230530
2006-11-14,13,11230530
2006-11-30,8.1,11230530
2006-12-08,6.8,11230530
2006-12-22,7.2,11230530
2007-01-02,6.8,11230530
2007-01-15,6.3,11230530
2007-01-24,6.7,11230530
2007-02-12,6.7,11230530
2007-02-23,6.7,11230530
2007-03-10,6.8,11230530
2007-03-20,6.7,11230530
2007-04-07,6.3,11230530
2007-04-17,6.3,11230530
2007-04-29,6.5,11230530
2007-05-10,4.4,11230530
2007-05-18,38,11230530
2007-05-28,13,11230530
2007-06-11,3,11230530
2007-08-01,3.1,11230530
2008-04-27,3.9,11230530
2008-05-07,4.7,11230530
2008-05-19,158,11230530
2008-06-03,4.8,11230530
2009-02-10,3.1,11230530
2009-03-06,3.2,11230530
2009-04-20,3.2,11230530
2009-05-01,4,11230530
2009-05-17,90,11230530
2009-05-31,329,11230530
2009-06-19,4,11230530
2009-07-30,3.7,11230530
2009-09-22,3.9,11230530
2009-09-30,4,11230530
2009-10-14,56,11230530
2009-10-24,45,11230530
2009-11-04,26,11230530
2009-11-15,19,11230530
2009-11-30,22,11230530
2009-12-16,45,11230530
2009-12-26,29,11230530
2010-01-14,32,11230530
2010-01-24,32,11230530
2010-02-03,13,11230530
2010-02-18,12,11230530
2010-02-28,15,11230530
2010-03-11,7.4,11230530
2010-03-20,30,11230530
2010-03-30,49,11230530
2010-04-10,52,11230530
2010-04-26,123,11230530
2010-05-08,179,11230530
2010-05-17,147,11230530
2010-05-30,5.7,11230530
2010-06-08,830,11230530
2010-06-18,374,11230530
2010-06-28,565,11230530
2010-07-07,375,11230530
2010-07-17,423,11230530
2010-07-26,158,11230530
2010-09-30,3.8,11230530
2010-12-01,4.2,11230530
2011-01-05,4.2,11230530
2011-01-15,4.2,11230530
2011-01-24,4.2,11230530
2011-02-12,4.2,11230530
2011-03-04,4.1,11230530
2011-04-05,156,11230530
2011-04-18,172,11230530
2011-04-28,143,11230530
2011-05-07,335,11230530
2011-05-28,360,11230530
2011-06-10,569,11230530
2011-06-22,882,11230530
2011-07-06,959,11230530
2011-07-23,137,11230530
2011-07-31,377,11230530
2011-08-15,135,11230530
2011-08-24,4.1,11230530
2011-09-07,4,11230530
2011-09-17,4,11230530
2011-10-13,126,11230530
2011-10-27,50,11230530
2011-11-08,56,11230530
2011-11-23,24,11230530
2012-03-21,4.3,11230530
2012-03-31,4.3,11230530
2012-04-08,4.3,11230530
2012-04-22,4.5,11230530
2012-05-01,4.5,11230530
2012-05-20,3.1,11230530
2012-06-03,3.3,11230530
2012-06-17,3.2,11230530
2012-07-01,3.1,11230530
2012-08-13,3.1,11230530
2012-09-09,28,11230530
2012-09-17,16,11230530
2013-01-20,3.8,11230530
2013-01-28,3.8,11230530
2013-03-13,3.9,11230530
2013-03-31,4,11230530
2013-04-22,3.2,11230530
2013-05-13,3.2,11230530
2013-06-09,3.2,11230530
2013-06-24,3.1,11230530
2013-08-22,3.1,11230530
2013-09-05,3.1,11230530
2013-09-23,3.1,11230530
2014-04-30,3.1,11230530
2014-05-16,3.2,11230530
2014-05-29,276,11230530
2014-06-06,234,11230530
2014-06-21,87,11230530
2014-07-16,4.2,11230530
2014-07-28,4.2,11230530
2014-08-09,4.2,11230530
2014-08-27,4.2,11230530
