"peak_dt","flow","site_no"
1982-10-01,11,12383500
1982-11-19,8.6,12383500
1983-04-25,11,12383500
1983-05-08,9.6,12383500
1983-05-30,40,12383500
1983-06-18,32,12383500
1983-06-29,29,12383500
1983-07-11,30,12383500
1983-09-01,14,12383500
1983-09-11,13,12383500
1983-10-30,9.2,12383500
1983-11-07,9.6,12383500
1984-04-20,14,12383500
1984-05-11,8.8,12383500
1984-05-21,28.9,12383500
1984-05-31,43,12383500
1984-06-17,41.6,12383500
1984-06-28,53,12383500
1984-09-01,15.2,12383500
1984-09-21,12,12383500
1984-10-12,10.6,12383500
1984-10-26,9.77,12383500
1984-12-07,7.7,12383500
1984-12-15,8,12383500
1985-04-19,7.94,12383500
1985-05-04,11.3,12383500
1985-05-25,24.7,12383500
1985-06-08,30.9,12383500
1985-08-02,12.7,12383500
1985-08-11,13.6,12383500
1985-08-21,12.1,12383500
1985-09-02,9.49,12383500
1985-09-12,19.5,12383500
1985-09-21,12,12383500
1985-10-01,9.7,12383500
1985-10-12,9.8,12383500
1985-10-22,10,12383500
1985-11-03,9.8,12383500
1985-11-13,9.8,12383500
1985-11-25,8.3,12383500
1986-03-09,7.8,12383500
1986-04-02,9.3,12383500
1986-04-10,9.1,12383500
1986-04-23,11,12383500
1986-05-05,16,12383500
1986-05-22,22,12383500
1986-05-30,65,12383500
1986-06-09,38,12383500
1986-06-29,24,12383500
1986-07-12,22,12383500
1986-08-31,15,12383500
1986-09-09,12,12383500
1986-09-18,11,12383500
1986-10-01,10,12383500
1986-11-06,8.3,12383500
1987-04-18,7.8,12383500
1987-05-01,27,12383500
1987-05-10,23,12383500
1987-05-31,18,12383500
1987-06-09,16,12383500
1987-06-22,15,12383500
1987-07-22,15,12383500
1987-08-14,12,12383500
1987-08-25,9.6,12383500
1987-09-16,7.6,12383500
1987-09-27,8.1,12383500
1988-04-18,11,12383500
1988-05-08,13,12383500
1988-05-17,22,12383500
1988-05-27,26,12383500
1988-06-06,29,12383500
1988-06-28,16,12383500
1988-08-03,12,12383500
1988-08-13,10,12383500
1988-08-27,8.6,12383500
1988-09-11,8.5,12383500
1989-04-22,13,12383500
1989-05-11,31,12383500
1989-05-28,14,12383500
1989-06-07,33,12383500
1989-06-16,37,12383500
1989-07-13,22,12383500
1989-08-24,14,12383500
1989-09-02,12,12383500
1989-09-18,11,12383500
1989-10-01,9,12383500
1989-10-24,8,12383500
1989-11-13,8,12383500
1990-04-16,8.6,12383500
1990-04-24,18,12383500
1990-05-08,11,12383500
1990-05-20,13,12383500
1990-05-30,35,12383500
1990-06-11,33,12383500
1990-06-24,38,12383500
1990-07-25,17,12383500
1990-08-24,13,12383500
1990-11-01,7.9,12383500
1991-05-10,8.5,12383500
1991-05-19,24,12383500
1991-06-07,30,12383500
1991-06-22,27,12383500
1991-07-01,32,12383500
1991-08-01,16,12383500
1991-09-14,10,12383500
1991-10-01,8.7,12383500
1992-05-08,13,12383500
1992-05-20,12,12383500
1992-05-30,12,12383500
1992-06-14,9.2,12383500
1992-07-02,10,12383500
1992-07-23,9.3,12383500
1992-08-08,8.9,12383500
1992-08-23,8.8,12383500
1992-09-05,7.9,12383500
1993-05-07,13,12383500
1993-05-15,34,12383500
1993-06-01,28,12383500
1993-06-17,23,12383500
1993-07-06,19,12383500
1993-08-29,13,12383500
1993-10-07,10,12383500
1993-10-21,9.2,12383500
1993-11-04,7.9,12383500
1994-04-24,18,12383500
1994-05-13,24,12383500
1994-06-02,21,12383500
1994-06-14,17,12383500
1994-07-01,14,12383500
1994-08-05,12,12383500
1994-08-21,11,12383500
1994-09-04,11,12383500
1994-09-16,9.1,12383500
1994-10-02,8.1,12383500
1995-05-12,9.6,12383500
1995-05-22,12,12383500
1995-06-06,24,12383500
1995-06-16,19,12383500
1995-07-04,17,12383500
1995-07-13,20,12383500
1995-08-17,13,12383500
1995-08-28,11,12383500
1995-09-05,11,12383500
1995-10-03,10,12383500
1995-10-12,9.4,12383500
1995-10-22,8.3,12383500
1995-11-09,7.9,12383500
1995-11-22,7.7,12383500
1995-12-12,7.7,12383500
1996-04-11,12,12383500
1996-04-19,8.8,12383500
1996-05-19,25,12383500
1996-06-05,44,12383500
1996-06-16,37,12383500
1996-06-27,34,12383500
1996-07-30,18,12383500
1996-09-05,13,12383500
1996-09-24,9.9,12383500
1996-10-14,8.8,12383500
1996-10-29,7.7,12383500
1997-04-21,7.9,12383500
1997-04-29,12,12383500
1997-05-18,59,12383500
1997-06-01,51,12383500
1997-06-12,60,12383500
1997-06-24,41,12383500
1997-07-08,33,12383500
1997-07-22,26,12383500
1997-08-24,15,12383500
1997-09-06,15,12383500
1997-09-30,9.7,12383500
1997-10-15,9.2,12383500
1997-10-24,9.7,12383500
1997-11-11,7.7,12383500
1997-11-24,7.7,12383500
1998-04-25,11,12383500
1998-05-04,16,12383500
1998-05-15,23,12383500
1998-05-27,29,12383500
1998-06-12,24,12383500
1998-06-20,30,12383500
1998-06-28,34,12383500
1998-07-11,23,12383500
1998-07-31,19,12383500
1998-08-24,15,12383500
1998-09-09,12,12383500
1998-09-20,10,12383500
1998-10-02,9.8,12383500
1998-10-11,8.1,12383500
1998-11-14,7.8,12383500
1999-04-28,8.7,12383500
1999-05-26,34,12383500
1999-06-04,51,12383500
1999-06-17,58,12383500
1999-06-25,38,12383500
1999-07-18,21,12383500
1999-08-07,19,12383500
1999-09-02,13,12383500
1999-10-09,9.6,12383500
1999-10-28,10,12383500
1999-11-09,7.8,12383500
1999-11-26,8.4,12383500
2000-04-14,9.6,12383500
2000-04-23,11,12383500
2000-05-04,13,12383500
2000-05-19,11,12383500
2000-05-28,20,12383500
2000-06-09,21,12383500
2000-06-19,19,12383500
2000-07-06,16,12383500
2000-07-16,14,12383500
2000-08-06,12,12383500
2000-09-02,10,12383500
2000-09-11,8.7,12383500
2000-09-21,7.9,12383500
2000-10-01,9.4,12383500
2000-10-21,8.6,12383500
2001-04-29,13,12383500
2001-05-15,20,12383500
2001-05-28,40,12383500
2001-06-10,25,12383500
2001-06-23,28,12383500
2001-07-31,16,12383500
2001-08-18,12,12383500
2001-09-07,11,12383500
2001-09-27,8.2,12383500
2001-10-14,7.62,12383500
2002-05-22,26.3,12383500
