"TMP","APCP","ASNOW","ARAIN","SNOM","SOILM5","WEASD","date"
-21.5925638025457,1.57648485357111,1.57659912109375,0,0,292.280217950994,97.0492424242424,"1979-01-02"
-11.7610225099506,5.08084862882441,5.08074211351799,0,0,292.126686789773,101.75,"1979-01-03"
-8.36243690143932,1.13264241904923,1.13272372159091,0,0,291.980551054983,102.496212121212,"1979-01-04"
-9.98621197902795,3.28866359681794,3.28866669625947,0,0,291.836087313565,105.534090909091,"1979-01-05"
-9.93997449585886,4.96748791318951,4.9674775094697,0,0,291.688273111979,110.458333333333,"1979-01-06"
-16.9759973468203,0.846915182742206,0.846960819128788,0,0,291.537157925692,111.215909090909,"1979-01-07"
-16.7142044125181,0,0,0,0,291.391678318833,110.924242424242,"1979-01-08"
-12.0582831411651,0.0416242430607478,0.0416148792613636,0,0,291.246575095437,111.022727272727,"1979-01-09"
-12.0788130326705,0.351284847792351,0.351248076467803,0,0,291.104120890299,111.155303030303,"1979-01-10"
-6.98693188753995,20.3602598941687,20.3602350408381,0,0,290.956239642519,131.068181818182,"1979-01-11"
-4.11363645033403,13.7058790380305,13.7059159712358,0,0.445656516335227,291.166419751716,143.670454545455,"1979-01-12"
-14.1702019373576,3.48797575632731,3.48787804805871,0,0,291.106468894265,147.037878787879,"1979-01-13"
-15.1650128220067,3.35919389580235,3.35932691169508,0,0,290.965664950284,150.325757575758,"1979-01-14"
-10.4324743964455,9.19912112842907,9.19919470584754,0,0,290.821275190874,159.484848484848,"1979-01-15"
-9.19135077794393,14.6110939546065,14.6109915068655,0,0,290.679000392105,174.034090909091,"1979-01-16"
-9.65474781845555,1.08250606240648,1.08248993844697,0,0,290.540624445135,175.223484848485,"1979-01-17"
-6.71607318068996,8.2084819764802,8.20831113873106,0,0,290.393495964281,183.530303030303,"1979-01-18"
-12.0673233668009,1.20277575290564,1.20273289535985,0,0,290.256976040927,184.598484848485,"1979-01-19"
-14.8507701989376,1.39663335590652,1.39661014441288,0,0,290.114173195579,185.965909090909,"1979-01-20"
-11.1831819071914,0,0,0,0,289.977295384263,186.064393939394,"1979-01-21"
-11.3720076589873,4.58186052784775,4.58188698508523,0,0,289.834410233931,190.397727272727,"1979-01-22"
-20.4101388526685,0.267124236081586,0.267132383404356,0,0,289.694593949751,190.575757575758,"1979-01-23"
-11.4839898311731,0,0,0,0,289.55861640699,190.568181818182,"1979-01-24"
-10.6058963717836,5.8212090622295,5.82116329308712,0,0,289.416019786488,196.193181818182,"1979-01-25"
-12.7372347513835,2.85159704901955,2.85164572975852,0,0,289.279843417081,198.992424242424,"1979-01-26"
-18.9551770759351,0.0107090910332221,0.0107125946969697,0,0,289.140733198686,199.041666666667,"1979-01-27"
-19.2875506661155,0,0,0,0,289.007276130445,199.05303030303,"1979-01-28"
-17.3736361012314,6.33520899396954,6.33522542317708,0,0,288.864598129735,205.242424242424,"1979-01-29"
-23.1415528962106,1.12367272918875,1.12363873106061,0,0,288.730626424154,206.231060606061,"1979-01-30"
-20.5719698125666,0,0,0,0,288.59177236846,206.348484848485,"1979-01-31"
-13.0879165476019,20.6433447635535,20.6433234937263,0,0,288.45744231253,227.007575757576,"1979-02-01"
-15.5092805804628,2.72613030130213,2.72618149266098,0,0,288.319055730646,229.681818181818,"1979-02-02"
-17.6628785277858,0.0103787874633616,0.0103759765625,0,0,288.18264539314,229.587121212121,"1979-02-03"
-17.2582072633685,0.578830308986433,0.578779740767045,0,0,288.04983289314,230.05303030303,"1979-02-04"
-17.6679041891387,0.0234090907104088,0.0234522964015152,0,0,287.911868933475,230.007575757576,"1979-02-05"
-14.1518688201904,0,0,0,0,287.777479691939,230.064393939394,"1979-02-06"
-13.177651607629,1.57781823114915,1.5778290719697,0,0,287.643852002693,231.647727272727,"1979-02-07"
-11.0080050844135,3.3521788409262,3.35215065696023,0,0,287.504110162908,234.780303030303,"1979-02-08"
-9.98986093925707,0,0,0,0,287.377656878847,234.719696969697,"1979-02-09"
-9.04470969691421,0,0,0,0,287.238559144916,234.492424242424,"1979-02-10"
-6.00041671232744,0,0,0,0,287.108754013524,234.022727272727,"1979-02-11"
-5.12006320375385,0,0,0,0,286.972966512044,233.522727272727,"1979-02-12"
-2.1247854124416,0,0,0,0.2568359375,286.854977232037,231.916666666667,"1979-02-13"
-2.06722224842418,0.483342423583522,0.463597153172349,0.0197790897253788,0.0372166489109848,286.998259110884,231.05303030303,"1979-02-14"
-8.40272728602091,2.56453626806086,2.56341552734375,0.00114302201704545,0,286.862526633523,233.015151515152,"1979-02-15"
-10.9513637658322,0.431957585342003,0.431820031368371,0,0,286.737156723485,233.007575757576,"1979-02-16"
