"TMP","APCP","ASNOW","ARAIN","SNOM","SOILM5","WEASD","date"
-12.6886914634705,0,0,0,0,290.287072753906,25.87,"1979-01-02"
-7.83620840072632,3.69868801593781,3.69876953125,0,0,290.225261230469,29.325,"1979-01-03"
-4.66501672744751,0.249570006132126,0.24955810546875,0,0,290.171586914063,28.85,"1979-01-04"
-4.29160827159882,1.2916720032692,1.291650390625,0,0,290.114680175781,30.4125,"1979-01-05"
-9.02494989395142,0,0,0,0,290.058475341797,30.6825,"1979-01-06"
-9.2276418876648,1.84933795928955,1.8493408203125,0,0,290.001959838867,32.835,"1979-01-07"
-6.33335834503174,0.466546001434326,0.466544189453125,0,0,289.93979675293,33.1125,"1979-01-08"
-3.06583329677582,11.723959941864,11.723896484375,0,0,289.883854980469,45.02,"1979-01-09"
-4.7753582906723,6.56627798080444,6.56632080078125,0,0,289.828241577148,51.8575,"1979-01-10"
-0.616716656684876,28.7774504470825,25.3636218261719,3.41398193359375,10.0641967773437,292.554779052734,70.5,"1979-01-11"
-0.7482750248909,0.228794002234936,0.162503662109375,0.066285400390625,1.84798583984375,300.382243652344,67.4925,"1979-01-12"
-3.4101583814621,0,0,0,0,300.368950195312,66.685,"1979-01-13"
-3.04383334636688,9.36778183937073,9.25984375,0.10782958984375,0,300.315013427734,74.645,"1979-01-14"
-2.17841668128967,5.0138260602951,4.98684692382812,0.0270556640625,0.06722412109375,300.304934692383,79.25,"1979-01-15"
-2.64487501263618,1.23303602457047,1.0490185546875,0.18399169921875,0,300.251332397461,80.365,"1979-01-16"
-5.01404176235199,0,0,0,0,300.195401000977,80.57,"1979-01-17"
-4.15129168987274,0,0,0,0,300.135657348633,80.525,"1979-01-18"
-6.00230003356934,0,0,0,0,300.078479003906,80.415,"1979-01-19"
-3.09293335199356,0,0,0,0,300.016294555664,80.3575,"1979-01-20"
-3.21240836620331,0,0,0,0,299.951906738281,80.4975,"1979-01-21"
-5.69566661834717,0,0,0,0,299.897612304688,80.0075,"1979-01-22"
-7.61998340606689,0.802627992630005,0.8025048828125,0,0,299.839053955078,80.7825,"1979-01-23"
-5.80304172515869,5.67006405830383,5.66964477539063,0,0,299.775026855469,86.115,"1979-01-24"
-6.75995007514954,0.307295995652676,0.307279052734375,0,0,299.716480712891,86.4325,"1979-01-25"
-11.1097416877747,0.00106800000183284,0.0010400390625,0,0,299.660456542969,86.61,"1979-01-26"
-10.9379917907715,0,0,0,0,299.593857421875,86.7325,"1979-01-27"
-10.4800000953674,0,0,0,0,299.537389526367,86.59,"1979-01-28"
-12.2861831855774,0,0,0,0,299.475507202148,86.53,"1979-01-29"
-14.1334500312805,0,0,0,0,299.421267089844,86.7275,"1979-01-30"
-11.5813999938965,4.10120398998261,4.10134033203125,0,0,299.354173583984,90.9175,"1979-01-31"
-9.55530009269714,0.399280003905296,0.3992041015625,0,0,299.298214111328,91.425,"1979-02-01"
-9.92554189682007,0,0,0,0,299.235701293945,91.5975,"1979-02-02"
-11.8130331039429,0,0,0,0,299.173695068359,91.6475,"1979-02-03"
-8.10469172477722,7.85743003845215,7.85741943359375,0,0,299.124856567383,99.735,"1979-02-04"
-7.44200830459595,0,0,0,0,299.052816772461,100.02,"1979-02-05"
-3.15960001468658,0,0,0,0,298.990669555664,99.665,"1979-02-06"
-1.08598330676556,0,0,0,1.0225830078125,299.012659301758,96.6825,"1979-02-07"
0.137766651511192,0,0,0,2.07640991210938,300.376580200195,93.8925,"1979-02-08"
1.05334167957306,0,0,0,1.73749389648437,302.062694702148,90.8125,"1979-02-09"
1.15801667451859,0,0,0,2.1942041015625,303.3529296875,87.8575,"1979-02-10"
2.35204171270132,0,0,0,5.13150756835937,306.176607666016,81.06,"1979-02-11"
3.88908330440521,0.0417679992318153,0,0.041748046875,9.92023803710937,312.26630859375,69.005,"1979-02-12"
4.65445833683014,9.14797412872314,0.23373046875,8.91427978515625,19.1717907714844,326.792817993164,52.685,"1979-02-13"
2.37426665902138,14.3397797012329,1.5780859375,12.7616784667969,12.5051953125,348.417204589844,47.575,"1979-02-14"
-1.3089999873098,0.202150003314018,0.1470556640625,0.0550830078125,0.00025390625,352.061774902344,46.72,"1979-02-15"
-0.827166666984558,0,0,0,0,351.969644775391,45.315,"1979-02-16"
-1.34069164507091,0,0,0,0.00171875,351.876548461914,44.285,"1979-02-17"
0.746266638338566,0.71461402118206,0.0241748046875,0.690399169921875,0.122705078125,351.791229248047,42.855,"1979-02-18"
-0.384008321762085,5.37862602233887,4.14416748046875,1.23450439453125,0.38841064453125,352.378341674805,46.38,"1979-02-19"
-1.98480672121048,3.42120600700378,2.02322021484375,1.39806884765625,0.31540283203125,353.404704589844,48.64,"1979-02-20"
-0.656481716632843,16.9556344604492,12.4479602050781,4.50770263671875,1.6844873046875,354.551934204102,61.58,"1979-02-21"
-2.42486667633057,2.11046998023987,1.94947998046875,0.160919189453125,0.0021826171875,355.885017700195,63.12,"1979-02-22"
-3.09061670064926,2.67780596971512,2.66358764648438,0.0141796875,0,355.807086791992,64.56,"1979-02-23"
-2.93365000009537,0.014266000171192,0.0142822265625,0,0.0035546875,355.732362060547,63.67,"1979-02-24"
0.0553416630625725,0,0,0,2.24048095703125,355.8562109375,60.15,"1979-02-25"
1.70245322823524,9.25712810516357,6.63756591796875,2.61954223632813,2.02520874023437,359.010879516602,64.865,"1979-02-26"
-1.49385836422443,2.82207198619843,2.8220458984375,0,0.0112744140625,360.717926025391,66.615,"1979-02-27"
-0.553608330488205,4.61860195159912,4.57779663085937,0.04089599609375,0.8232958984375,360.750500488281,68.55,"1979-02-28"
-1.04187501549721,28.9243382644653,16.46830078125,12.4561755371094,3.47311645507813,367.767436523437,87.635,"1979-03-01"
-6.21605841636658,7.43935397148132,7.4392919921875,0,0,369.229485473633,94.855,"1979-03-02"
-5.57992490768433,0.174520001411438,0.1745263671875,0,0.01423828125,369.154082641602,94.755,"1979-03-03"
-0.963953457400203,0,0,0,1.714755859375,369.30407043457,93.09,"1979-03-04"
0.734811576008797,0,0,0,2.41250244140625,370.8739453125,90.78,"1979-03-05"
4.43777662277222,0,0,0,7.41680053710938,374.157448730469,83.435,"1979-03-06"
5.35618323326111,0,0,0,6.79365966796875,380.467122802734,76.84,"1979-03-07"
2.65914161682129,0,0,0,2.33235595703125,386.445303344727,74.35,"1979-03-08"
0.689374997448176,0,0,0,0.316717529296875,386.779885864258,73.8,"1979-03-09"
1.31355160474777,0,0,0,0.97026611328125,386.872525634766,72.73,"1979-03-10"
4.9308865737915,0,0,0,1.37987426757813,387.587343139648,71.21,"1979-03-11"
6.86107497215271,0,0,0,3.51609497070312,388.748428344727,67.67,"1979-03-12"
5.26617495536804,0,0,0,2.30767578125,391.815222167969,65.125,"1979-03-13"
5.59235840797424,0,0,0,3.2114453125,393.337938842773,61.7,"1979-03-14"
5.78409156799316,22.9494124221802,2.3170703125,20.6323425292969,12.3575964355469,405.418688354492,59.585,"1979-03-15"
3.05049165964127,16.9026340675354,1.10531616210938,15.7974047851562,4.80292724609375,423.588567504883,60.9,"1979-03-16"
0.954569908678532,6.44886405944824,2.59393920898437,3.85490356445312,0,428.54859375,63.35,"1979-03-17"
0.9630099350214,0,0,0,0.00318359375,428.12462890625,63.3,"1979-03-18"
1.92083983898163,0,0,0,0.01,427.118475952148,62.965,"1979-03-19"
1.35393662512302,0,0,0,0.186417236328125,426.150886230469,62.61,"1979-03-20"
2.36162479877472,0,0,0,0.376439208984375,425.471169433594,62.09,"1979-03-21"
3.73709647655487,0,0,0,0.39955810546875,424.838194580078,61.55,"1979-03-22"
3.85080324649811,0,0,0,1.22209350585937,424.427288208008,60.165,"1979-03-23"
4.44896986961365,0,0,0,1.6437109375,424.849533081055,58.27,"1979-03-24"
4.92534331321716,0,0,0,3.34710205078125,425.776532592773,54.53,"1979-03-25"
5.87079996109009,0.442342001795769,0,0.44228271484375,4.55227905273437,428.291463623047,49.44,"1979-03-26"
6.656859998703,2.17422598361969,0,2.17413818359375,6.27597412109375,432.432933959961,42.57,"1979-03-27"
