"TMP","APCP","ASNOW","ARAIN","SNOM","SOILM5","WEASD","date"
-4.83041667938232,0,0,0,0.1849365234375,144.152618408203,29.875,"1979-01-02"
-1.06666672229767,0,0,0,0.467041015625,144.420166015625,29.125,"1979-01-03"
-1.5275000333786,0.992999970912933,0.67181396484375,0.321044921875,0.1754150390625,144.806198120117,28.625,"1979-01-04"
-1.91791665554047,0.313499987125397,0.31378173828125,0,0.08233642578125,144.943603515625,28.5,"1979-01-05"
-2.5533332824707,0.00620000017806888,0.006591796875,0,0.0701904296875,144.917327880859,28.25,"1979-01-06"
-3.13916659355164,1.83290004730225,1.832763671875,0,0.322265625,145.00471496582,29.125,"1979-01-07"
-1.62333333492279,4.94719982147217,4.03369140625,0.9132080078125,2.4627685546875,145.699722290039,30.875,"1979-01-08"
-1.90458333492279,9.4867000579834,8.368896484375,1.117919921875,1.884765625,149.23698425293,34.375,"1979-01-09"
-2.99375009536743,3.51379990577698,0.3179931640625,3.19580078125,5.5333251953125,150.04753112793,34.875,"1979-01-10"
2.72583341598511,61.9109992980957,0,61.9112548828125,76.1475830078125,192.17529296875,20.625,"1979-01-11"
-2.09708333015442,7.58230018615723,4.5902099609375,2.9920654296875,3.9874267578125,227.894561767578,21.5,"1979-01-12"
-6.58833312988281,0.0108000002801418,0.0107421875,0,0,228.012878417969,21.125,"1979-01-13"
-2.63541674613953,14.5352001190186,14.5354614257812,0,0,227.9775390625,32,"1979-01-14"
-4.21083354949951,7.36280012130737,7.36224365234375,0,0,227.927841186523,38.75,"1979-01-15"
-5.16750001907349,0.045499999076128,0.04583740234375,0,0,227.876876831055,38.75,"1979-01-16"
-7.496666431427,0,0,0,0,227.828430175781,38.25,"1979-01-17"
-6.15708351135254,0.0266999993473291,0.0267333984375,0,0,227.796981811523,38.25,"1979-01-18"
-7.92999982833862,0,0,0,0,227.76155090332,37.875,"1979-01-19"
-5.96041679382324,0,0,0,0,227.706588745117,37.625,"1979-01-20"
-4.11625003814697,0,0,0,0.1123046875,227.660736083984,37.25,"1979-01-21"
-5.07250022888184,0,0,0,0.058349609375,227.769775390625,36.875,"1979-01-22"
-6.24833345413208,0.533599972724915,0.5333251953125,0,0,227.736892700195,36.875,"1979-01-23"
-5.60541677474976,0.6317999958992,0.63165283203125,0,0,227.701416015625,36.875,"1979-01-24"
-8.01583290100098,1.06200003623962,1.0616455078125,0,0,227.643768310547,37.25,"1979-01-25"
-11.3579168319702,0,0,0,0,227.59391784668,37.125,"1979-01-26"
-9.77083301544189,0.186499997973442,0.18646240234375,0,0,227.563598632812,36.625,"1979-01-27"
-10.1008329391479,0.692300021648407,0.69232177734375,0,0,227.521530151367,36.875,"1979-01-28"
-14.2866668701172,0.173600003123283,0.173828125,0,0,227.467742919922,36.5,"1979-01-29"
-11.65625,0.350400000810623,0.350341796875,0,0,227.416549682617,36.5,"1979-01-30"
-8.01833343505859,8.02140045166016,8.021240234375,0,0,227.366622924805,43.25,"1979-01-31"
-7.79208326339722,2.61459994316101,2.61456298828125,0,0,227.340148925781,45.625,"1979-02-01"
-9.47166633605957,1.2422000169754,1.242431640625,0,0,227.288909912109,46.75,"1979-02-02"
-11.5233335494995,0,0,0,0,227.238952636719,46.25,"1979-02-03"
